Number,A0,A1,A2,A3
0,4680,1979,5300,3670
1,4720,1960,5300,3670
2,4720,1960,5300,3680
3,4730,1960,5300,3680
4,4690,1960,5300,3680
5,4710,1960,5310,3680
6,4740,1960,5310,3680
7,4710,1960,5310,3670
8,4670,1979,5310,3680
9,4700,1970,5310,3680
10,4730,1980,5310,3670
11,4740,1980,5310,3670
12,4690,1970,5300,3670
13,4740,1970,5300,3670
14,4680,1970,5300,3670
15,4750,1970,5300,3670
16,4700,1970,5310,3680
17,4680,1960,5310,3680
18,4720,1979,5310,3670
19,4690,1979,5310,3670
20,4700,1960,5320,3670
21,4720,1970,5320,3670
22,4740,1970,5310,3680
23,4740,1980,5310,3680
24,4660,1990,5310,3680
25,4670,1990,5300,3680
26,4700,1990,5300,3690
27,4700,1980,5300,3680
28,4690,1980,5310,3670
29,4720,1990,5300,3670
30,4740,1980,5300,3680
31,4730,1990,5300,3680
32,4690,1990,5310,3680
33,4680,1979,5320,3680
34,4700,1990,5305,3680
35,4680,1990,5305,3680
36,4730,1980,5305,3680
37,4720,1990,5320,3680
38,4690,1990,5320,3680
39,4670,1979,5320,3690
40,4740,1990,5320,3690
41,4750,1990,5310,3680
42,4690,1979,5300,3690
43,4710,1979,5300,3690
44,4680,1990,5300,3680
45,4720,1990,5310,3680
46,4740,1980,5310,3680
47,4740,1980,5310,3680
48,4700,1970,5310,3680
49,4700,1980,5310,3680
50,4670,1990,5310,3680
51,4660,1990,5300,3680
52,4700,1980,5300,3670
53,4660,1970,5290,3670
54,4720,1979,5290,3650
55,4670,1980,5290,3650
56,4700,1980,5290,3650
57,4710,1980,5290,3670
58,4680,1970,5290,3650
59,4670,1970,5290,3650
60,4700,1970,5290,3650
61,4670,1970,5290,3670
62,4700,1980,5290,3670
63,4690,1990,5290,3680
64,4750,1979,5290,3670
65,4730,1979,5300,3670
66,4720,1979,5300,3670
67,4740,1979,5310,3670
68,4720,1979,5310,3670
69,4210,1979,5310,4170
70,4210,1979,5310,4150
71,4210,1990,5310,4150
72,4210,1990,5310,4130
73,4210,1979,5310,4190
74,4220,1978,5310,4130
75,4220,1978,5310,4190
76,4220,1980,5310,4190
77,4200,1980,5300,4130
78,4190,1990,5310,4170
79,4200,1980,5310,4190
80,4200,1980,5310,4110
81,4190,1990,5310,4170
82,4190,1990,5310,4170
83,4200,1990,5320,4130
84,4200,1990,5320,4130
85,4200,1980,5320,4170
86,4210,1980,5320,4130
87,4220,1980,5310,4150
88,4220,1970,5300,4180
89,4220,1970,5300,4170
90,4220,1970,5300,4170
91,4210,1970,5300,4150
92,4220,1980,5300,4210
93,4220,1980,5300,4150
94,4210,1990,5320,4140
95,4200,1980,5320,4200
96,4210,1990,5310,4160
97,4200,1980,5300,4160
98,4210,1970,5300,4140
99,4190,1970,5300,4150
100,4190,1970,5300,4150
101,4190,1970,5300,4120
102,4180,1980,5300,4130
103,4200,1970,5300,4090
104,4190,1970,5300,4160
105,4190,1980,5300,4100
106,4210,1980,5300,4160
107,4200,1980,5300,4160
108,4210,1980,5310,4170
109,4200,1980,5310,4170
110,4200,1990,5310,4130
111,4190,1990,5310,4140
112,4190,1980,5310,4140
113,4190,1980,5300,4140
114,4190,1980,5300,4200
115,4190,1970,5300,4150
116,4200,1970,5300,4150
117,4210,1970,5300,4150
118,4220,1970,5290,4150
119,4210,1970,5300,4200
120,4220,1980,5300,4140
121,4220,1970,5310,4160
122,4210,1970,5310,4180
123,4190,1980,5310,4180
124,4200,1990,5300,4140
125,4210,1990,5300,4160
126,4220,1990,5300,4200
127,4210,1980,5300,4160
128,4220,1990,5300,4200
129,4220,1990,5300,4160
130,4220,1990,5310,4130
131,4220,1980,5310,4170
132,4220,1990,5310,4130
133,4220,1990,5310,4150
134,4220,1980,5310,4200
135,4220,1970,5310,4200
136,4220,1970,5310,4160
137,4220,1980,5310,4200
138,4200,1980,5310,4200
139,4210,1970,5310,4160
