Number,A0,A1,A2,A3
0,4170,5330,1660,4160
1,4130,5330,1670,4160
2,4130,5320,1660,4160
3,4110,5340,1670,4150
4,4140,5340,1670,4150
5,4160,5330,1670,4160
6,4100,5340,1670,4160
7,4120,5340,1670,4160
8,4160,5330,1670,4160
9,4120,5350,1670,4180
10,4100,5350,1670,4180
11,4120,5370,1660,4160
12,4100,5360,1660,4160
13,4110,5360,1660,4160
14,4130,5350,1660,4160
15,4110,5340,1660,4160
16,4090,5350,1660,4160
17,4150,5340,1670,4160
18,4110,5340,1670,4160
19,4130,5340,1660,4170
20,4120,5330,1670,4160
21,4100,5360,1670,4160
22,4140,5350,1670,4150
23,4090,5350,1670,4150
24,4130,5340,1670,4150
25,4070,5350,1660,4140
26,4070,5340,1660,4150
27,4110,5350,1671,4150
28,4110,5360,1671,4150
29,4140,5330,1671,4150
30,4100,5330,1671,4150
31,4080,5320,1671,4150
32,4110,5320,1671,4160
33,4090,5320,1671,4160
34,4130,5344,1671,4140
35,4090,5344,1671,4150
36,4150,5344,1671,4160
37,4090,5344,1660,4160
38,4150,5344,1660,4160
39,4150,5340,1660,4160
40,4080,5360,1660,4160
41,4100,5360,1670,4150
42,4100,5350,1680,4140
43,4100,5340,1670,4140
44,4100,5330,1670,4140
45,4090,5344,1670,4150
46,4090,5344,1670,4150
47,4080,5320,1670,4140
48,4070,5320,1680,4150
49,4090,5320,1680,4140
50,4110,5320,1680,4140
51,4090,5330,1670,4150
52,4140,5350,1670,4140
53,4140,5360,1670,4130
54,4080,5350,1670,4140
55,4100,5340,1670,4150
56,4100,5350,1670,4150
57,4100,5340,1670,4150
58,4140,5340,1670,4160
59,4100,5340,1670,4160
60,4100,5350,1670,4150
61,4080,5350,1670,4160
62,4100,5330,1670,4140
63,4100,5320,1670,4150
64,4080,5344,1670,4160
65,4150,5344,1660,4160
66,4110,5344,1660,4140
67,4150,5344,1660,4140
68,4130,5340,1660,4140
69,4080,5330,1660,4160
70,4140,5330,1660,4170
71,4080,5340,1670,4160
72,4150,5330,1670,4160
73,4130,5330,1670,4160
74,4150,5330,1670,4150
75,4090,5340,1670,4150
76,4090,5330,1670,4160
77,4100,5340,1670,4160
78,4140,5330,1660,4160
79,4130,5350,1660,4150
80,4130,5330,1660,4150
81,4090,5350,1660,4140
82,4130,5330,1670,4150
83,4090,5330,1670,4150
84,4150,5340,1670,4140
85,4100,5350,1670,4150
86,4080,5350,1670,4140
87,4080,5340,1670,4130
88,4080,5330,1670,4140
89,4110,5320,1670,4130
90,4110,5320,1670,4130
91,4140,5320,1670,4140
92,4120,5330,1670,4130
93,4120,5330,1660,4130
94,4150,5340,1660,4130
95,4140,5350,1660,4130
96,4120,5350,1670,4130
97,4080,5360,1660,4130
98,4140,5360,1670,4140
99,4090,5340,1670,4140
100,4140,5350,1670,4140
101,4090,5330,1670,4160
102,4150,5350,1670,4150
103,4150,5350,1670,4150
104,4140,5350,1660,4150
105,4130,5360,1660,4150
106,4140,5340,1660,4140
107,4160,5340,1660,4140
108,4090,5340,1660,4140
109,4090,5360,1670,4150
110,4150,5370,1670,4150
111,4150,5344,1670,4150
112,4150,5344,1670,4140
113,4110,5370,1670,4150
