Number,A0,A1,A2,A3
0,3060,2570,4990,4500
1,3060,2570,4990,4500
2,3070,2540,5000,4490
3,3070,2540,5000,4480
4,3064,2550,4990,4492
5,3064,2650,4980,4492
6,3064,2720,4980,4492
7,3080,2740,4980,4480
8,3070,2670,4980,4490
9,3070,2610,4980,4490
10,3070,2580,4980,4490
11,3060,2550,5000,4500
12,3050,2530,5000,4500
13,3064,2530,5000,4500
14,3050,2500,5000,4500
15,3060,2510,5000,4500
16,3060,2560,5000,4500
17,3060,2630,4990,4500
18,3070,2680,4990,4510
19,3060,2720,4990,4510
20,3060,2740,4990,4500
21,3060,2750,4980,4510
22,3060,2750,4990,4510
23,3060,2720,4990,4492
24,3050,2690,4990,4492
25,3060,2660,4980,4492
26,3060,2680,4980,4510
27,3060,2650,4970,4500
28,3064,2620,4970,4500
29,3050,2590,4980,4500
30,3064,2580,4980,4500
31,3050,2580,4990,4500
32,3070,2590,5010,4500
33,3080,2620,5010,4500
34,3064,2620,5000,4490
35,3070,2580,5000,4490
36,3070,2650,4980,4500
37,3070,2640,4990,4500
38,3070,2620,4990,4500
39,3080,2620,5000,4500
40,3080,2620,5000,4490
41,3080,2610,5010,4490
42,3070,2610,5010,4490
43,3070,2600,5000,4490
44,3060,2600,5000,4490
45,3050,2600,5000,4490
46,3050,2610,5000,4490
47,3050,2610,5000,4490
48,3060,2630,5010,4490
49,3060,2610,5000,4490
50,3050,2610,4980,4490
51,3050,2610,5000,4490
52,3050,2600,5000,4490
53,3060,2590,5000,4490
54,3070,2590,5000,4490
55,3070,2590,5010,4500
56,3060,2590,5000,4510
57,3080,2600,5000,4500
58,3080,2610,5000,4500
59,3070,2610,5000,4500
60,3070,2610,5000,4500
61,3080,2600,5000,4490
62,3080,2590,5000,4490
63,3050,2590,5000,4490
64,3064,2580,5000,4490
65,3064,2580,5000,4490
66,3050,2580,5000,4500
67,3064,2570,5000,4500
68,3060,2580,5000,4510
69,3050,2570,5000,4510
70,3060,2570,4990,4510
71,3070,2570,5000,4500
72,3080,2570,5000,4500
73,3080,2590,5000,4490
74,3080,2590,4990,4490
75,3080,2590,4990,4490
76,3064,2590,4990,4490
77,3070,2580,5000,4490
78,3070,2570,5000,4500
79,3050,2570,5000,4490
80,3050,2550,5000,4500
81,3060,2540,5000,4510
82,3060,2540,4990,4510
83,3050,2540,4990,4500
84,3060,2530,4980,4500
85,3070,2520,4990,4510
86,3060,2520,4990,4510
87,3070,2520,4990,4492
88,3060,2520,4990,4492
89,3060,2520,4990,4492
90,3050,2520,4980,4492
91,3050,2520,4970,4492
92,3060,2530,4970,4492
93,3064,2530,4990,4510
94,3060,2540,4990,4492
95,3060,2540,4990,4510
96,3070,2550,4990,4510
97,3080,2540,4980,4510
98,3080,2530,4990,4510
99,3070,2540,4990,4510
100,3070,2560,4990,4510
101,3050,2560,5000,4500
102,3060,2580,5000,4500
103,3050,2590,5000,4500
104,3060,2590,5000,4500
105,3070,2570,4990,4500
106,3080,2570,4990,4500
107,3080,2580,4990,4510
108,3080,2570,5000,4510
109,3080,2550,5000,4510
110,3080,2540,4990,4500
111,3070,2540,5000,4500
112,3080,2550,5000,4510
113,3070,2560,5000,4492
114,3070,2560,4990,4492
115,3070,2580,4990,4492
116,3070,2590,5000,4492
117,3080,2600,4990,4492
118,3064,2600,4980,4510
119,3080,2590,4990,4510
120,3070,2590,4980,4500
121,3060,2590,4990,4500
122,3050,2590,4990,4510
123,3060,2240,5170,4490
124,3060,2240,5180,4490
125,3070,2240,5150,4480
126,3070,2240,5170,4490
127,3070,2240,5450,4490
128,3060,2240,5370,4490
129,3060,2230,5550,4490
130,3060,2230,5540,4490
131,3060,2230,5500,4500
132,3070,2220,5440,4500
133,3070,2230,5165,4490
134,3060,2230,5162,4490
