Number,A0,A1,A2,A3
0,4490,6080,1300,4490
1,4480,6080,1290,4500
2,4500,6080,1290,4500
3,4520,6080,1290,4500
4,4510,6080,1290,4485
5,4490,6080,1300,4500
6,4500,6080,1300,4490
7,4480,6080,1300,4490
8,4500,6080,1300,4480
9,4530,6080,1290,4480
10,4500,6080,1300,4490
11,4500,6080,1290,4500
12,4480,6080,1290,4490
13,4540,6080,1290,4480
14,4540,6080,1290,4470
15,4520,6080,1290,4470
16,4470,6080,1290,4470
17,4510,6080,1300,4480
18,4490,6080,1290,4480
19,4530,6080,1280,4490
20,4490,6080,1280,4490
21,4470,6080,1270,4480
22,4520,6070,1270,4470
23,4480,6070,1270,4470
24,4530,6070,1270,4480
25,4500,6070,1270,4480
26,4470,6070,1270,4480
27,4490,6070,1270,4480
28,4500,6080,1285,4500
29,4490,6080,1270,4500
30,4550,6080,1280,4480
31,4510,6090,1270,4480
32,4540,6090,1285,4490
33,4500,6080,1285,4490
34,4490,6070,1270,4490
35,4490,6070,1270,4490
36,4490,6070,1280,4500
37,4510,6060,1280,4500
38,4470,6060,1270,4485
39,4480,6070,1280,4500
40,4460,6060,1280,4500
41,4520,6070,1290,4500
42,4460,6070,1290,4490
43,4530,6060,1290,4490
44,4530,6060,1290,4490
45,4510,6060,1290,4490
46,4540,6060,1290,4490
47,4480,6050,1280,4490
48,4500,6050,1280,4490
49,4510,6060,1290,4490
50,4490,6070,1280,4490
51,4550,6070,1280,4490
52,4550,6070,1280,4500
53,4500,6070,1290,4480
54,4500,6070,1290,4490
55,4480,6070,1290,4490
56,4500,6070,1280,4490
57,4510,6070,1290,4480
58,4470,6070,1290,4480
59,4520,6070,1280,4490
60,4460,6080,1290,4490
61,4470,6080,1280,4490
62,4490,6080,1290,4490
63,4480,6070,1290,4500
64,4500,6070,1300,4500
65,4530,6070,1290,4500
66,4510,6070,1290,4500
67,4490,6070,1290,4500
68,4470,6070,1290,4500
69,4460,6070,1290,4500
70,4510,6070,1290,4500
71,4470,6070,1290,4490
72,4500,6070,1290,4500
73,4480,6070,1290,4490
74,4460,6070,1290,4500
75,4520,6070,1290,4500
76,4520,6070,1290,4490
77,4480,6070,1290,4480
78,4460,6070,1290,4490
79,4500,6070,1300,4500
80,4460,6070,1290,4500
81,4520,6070,1290,4500
82,4480,6070,1290,4500
83,4460,6070,1300,4490
84,4460,6070,1300,4470
85,4490,6070,1300,4470
86,4510,6070,1300,4470
87,4470,6070,1285,4470
88,4490,6070,1285,4470
89,4520,6070,1285,4480
90,4460,6070,1300,4500
91,4460,6060,1300,4500
92,4490,6060,1300,4490
93,4460,6060,1280,4480
94,4480,6060,1270,4480
95,4450,6060,1280,4470
96,4470,6070,1280,4470
97,4490,6070,1290,4470
