Number,A0,A1,A2,A3
0,3950,4080,3180,3100
1,3950,4080,3170,3100
2,3950,4080,3170,3100
3,3940,4130,3170,3100
4,3940,4070,3170,3100
5,3940,4040,3170,3100
6,3951,4040,3160,3090
7,3951,4020,3150,3090
8,3951,4000,3150,3090
9,3951,4010,3150,3100
10,3951,4020,3160,3100
11,3940,4040,3170,3100
12,3950,4060,3150,3100
13,3950,4060,3170,3100
14,3940,4060,3180,3090
15,3940,3933,3170,3090
16,3950,3933,3170,3090
17,3951,3933,3170,3090
18,3951,3933,3180,3090
19,3960,3933,3180,3090
20,3950,3933,3170,3090
21,3950,3933,3170,3090
22,3950,4180,3160,3090
23,3950,4180,3160,3090
24,3950,4170,3180,3090
25,3950,4160,3170,3090
26,3950,4160,3160,3090
27,3950,4160,3160,3090
28,3950,4170,3160,3090
29,3950,4140,3150,3090
30,3950,4140,3150,3090
31,3950,4130,3160,3090
32,3950,4160,3160,3090
33,3950,4140,3160,3090
34,3950,4130,3180,3090
35,3950,4150,3170,3090
36,3950,4130,3160,3090
37,3950,4110,3170,3090
38,3950,4100,3180,3080
39,3950,4090,3190,3080
40,3950,4080,3190,3080
41,3960,4090,3190,3080
42,3960,4080,3200,3080
43,3950,4080,3200,3090
44,3950,4080,3190,3090
45,3950,4080,3180,3090
46,3950,4070,3170,3090
47,3950,4070,3170,3090
48,3950,4070,3170,3090
49,3950,4070,3180,3100
50,3950,4070,3170,3093
51,3950,4050,3160,3100
52,3950,4010,3160,3100
53,3950,3980,3180,3100
54,3950,3940,3170,3100
55,3940,3930,3170,3100
56,3940,3930,3180,3100
57,3950,3920,3170,3100
58,3950,3920,3170,3100
59,3950,3930,3180,3100
60,3950,3950,3180,3100
61,3950,3980,3170,3090
62,3960,3990,3160,3090
63,3960,3990,3180,3090
64,3960,3990,3180,3090
65,3950,3980,3170,3080
66,3950,4000,3170,3090
67,3950,4030,3160,3090
68,3950,4060,3160,3090
69,3960,4060,3150,3090
70,3950,4040,3160,3100
71,3950,4030,3170,3100
72,3950,4030,3170,3090
73,3960,4030,3180,3090
74,3950,4040,3180,3090
75,3950,4040,3170,3090
76,3950,4040,3180,3090
77,3950,4040,3170,3090
78,3950,4020,3180,3090
79,3950,3990,3170,3100
80,3950,3990,3160,3100
81,3960,4000,3160,3100
82,3960,4020,3160,3093
83,3950,4040,3160,3093
84,3950,4040,3170,3093
85,3950,4030,3170,3093
86,3950,4030,3160,3093
87,3950,4030,3160,3093
88,3950,4000,3180,3100
89,3950,4020,3180,3100
90,3950,4050,3170,3100
91,3950,4060,3170,3100
92,3950,4070,3170,3100
93,3950,4070,3180,3100
94,3950,4080,3190,3100
95,3950,4080,3190,3100
96,3940,4070,3200,3090
97,3940,4050,3200,3090
98,3940,4040,3200,3090
99,3940,4040,3200,3100
100,3940,4030,3200,3100
101,3951,4040,3190,3093
102,3940,4040,3190,3093
103,3950,4050,3180,3093
104,3940,4070,3170,3093
105,3940,4080,3170,3093
106,3940,4100,3170,3100
107,3940,4090,3180,3100
108,3951,4100,3190,3092
109,3940,4090,3190,3092
110,3940,4080,3190,3100
111,3951,3820,3580,3090
112,3960,3820,3680,3090
113,3960,3820,3730,3100
114,3950,3820,3740,3100
115,3950,3820,3610,3100
116,3950,3830,3720,3100
117,3960,3820,3760,3090
118,3950,3820,3680,3090
119,3950,3810,3640,3090
120,3960,3810,3640,3090
121,3951,3810,3680,3092
122,3951,3800,3640,3092
123,3951,3800,3580,3093
124,3951,3800,3480,3093
125,3951,3810,3440,3093
126,3951,3820,3380,3093
127,3951,3820,3430,3093
128,3960,3820,3600,3093
129,3960,3820,3470,3093
130,3960,3830,3380,3090
131,3950,3820,3320,3090
132,3940,3820,3300,3090
133,3940,3820,3320,3090
134,3940,3820,3290,3090
135,3950,3820,3270,3090
136,3950,3810,3240,3090
137,3960,3810,3230,3090
138,3960,3800,3360,3090
139,3960,3820,3330,3100
140,3960,3820,3310,3100
141,3951,3820,3300,3100
142,3951,3820,3300,3100
143,3951,3820,3300,3100
144,3951,3820,3330,3093
145,3951,3820,3400,3093
146,3951,3820,3440,3093
147,3951,3810,3510,3090
148,3951,3810,3550,3090
149,3951,3810,3560,3093
150,3951,3810,3590,3093
151,3951,3810,3590,3090
152,3951,3810,3610,3100
153,3951,3810,3650,3093
154,3960,3810,3680,3090
155,3950,3810,3790,3093
156,3960,3810,3359,3093
157,3960,3820,3359,3093
158,3950,3820,3359,3090
159,3950,3820,3359,3100
160,3950,3820,3790,3100
161,3960,3820,3359,3093
162,3960,3820,3357,3093
163,3951,3820,3620,3100
164,3951,3820,3500,3100
165,3960,3820,3480,3100
166,3950,3810,3540,3100
167,3950,3810,3520,3100
168,3950,3800,3690,3100
169,3950,3810,3700,3090
170,3950,3820,3610,3100
171,3960,3810,3580,3090
172,3960,3810,3580,3090
173,3960,3820,3570,3090
174,3960,3820,3580,3090
175,3960,3820,3580,3090
176,3960,3820,3460,3090
177,3960,3820,3360,3090
178,3950,3820,3410,3090
179,3940,3820,3330,3090
180,3950,3810,3410,3090
181,3950,3810,3450,3090
182,3950,3810,3450,3090
183,3940,3820,3470,3100
184,3940,3820,3520,3100
185,3960,3820,3560,3090
186,3960,3820,3560,3100
187,3960,3820,3560,3100
188,3960,3820,3580,3100
189,3950,3820,3580,3090
190,3950,3820,3590,3090
191,3950,3820,3570,3090
192,3950,3820,3570,3090
193,3950,3810,3670,3090
194,3960,3810,3740,3100
195,3960,3820,3780,3100
196,3960,3820,3355,3093
197,3960,3820,3353,3093
198,3960,3820,3351,3100
199,3960,3810,3770,3100
200,3960,3810,3740,3090
201,3960,3820,3750,3090
202,3960,3820,3349,3090
203,3951,3810,3349,3090
204,3950,3800,3347,3090
205,3950,3800,3345,3093
206,3960,3800,3680,3090
207,3950,3800,3700,3090
208,3960,3800,3730,3090
209,3960,3810,3343,3090
210,3960,3820,3343,3090
211,3950,3820,3710,3100
212,3950,3820,3670,3100
213,3960,3820,3630,3100
214,3950,3820,3600,3100
215,3960,3820,3590,3100
216,3960,3820,3580,3100
217,3960,3820,3570,3100
218,3950,3830,3570,3090
