Number,A0,A1,A2,A3
0,4830,1420,5980,3570
1,4830,1430,5980,3570
2,4810,1430,5980,3570
3,4820,1430,5980,3570
4,4840,1430,6000,3580
5,4830,1420,5980,3580
6,4850,1430,5910,3580
7,4840,1430,5820,3570
8,4840,1440,5820,3580
9,4840,1430,5850,3580
10,4840,1440,5860,3580
11,4830,1430,5860,3590
12,4840,1430,5900,3580
13,4840,1430,5930,3570
14,4850,1430,5950,3570
15,4823,1430,5970,3570
16,4850,1440,5990,3570
17,4850,1440,6010,3570
18,4850,1428,6020,3570
19,4850,1428,6000,3580
20,4830,1428,5990,3580
21,4840,1440,5970,3580
22,4840,1440,6010,3580
23,4840,1430,6000,3570
24,4840,1430,6000,3580
25,4850,1420,5980,3580
26,4850,1420,5950,3580
27,4823,1420,5910,3580
28,4850,1420,5970,3580
29,4840,1420,5990,3580
30,4820,1420,5940,3590
31,4810,1428,6020,3600
32,4840,1420,5822,3600
33,4850,1420,5822,3590
34,4850,1420,5822,3580
35,4830,1420,5822,3580
36,4820,1420,6010,3570
37,4830,1420,5960,3580
38,4820,1428,5950,3590
39,4820,1420,5950,3590
40,4810,1430,5880,3590
41,4800,1440,5850,3580
42,4810,1440,5860,3580
43,4810,1440,5900,3570
44,4820,1440,5930,3570
45,4810,1430,5940,3570
46,4810,1430,5930,3570
47,4810,1430,5940,3580
48,4820,1420,5940,3580
49,4830,1430,5940,3590
50,4820,1430,5910,3600
51,4810,1430,5920,3600
52,4810,1430,5910,3590
53,4810,1420,5890,3590
54,4810,1420,5890,3580
55,4810,1420,5900,3590
56,4810,1430,5910,3580
57,4830,1440,5920,3590
58,4850,1430,5920,3580
59,4830,1430,5920,3590
60,4830,1430,5920,3590
61,4830,1430,5920,3590
62,4840,1430,5940,3590
63,4830,1440,5960,3600
64,4840,1440,5970,3600
65,4850,1430,5970,3580
66,4850,1430,5980,3580
67,4850,1440,5970,3580
68,4840,1428,5940,3590
69,4840,1430,5940,3590
70,4840,1430,5960,3580
71,4840,1430,5970,3570
72,4830,1430,5980,3580
73,4820,1430,5960,3580
74,4830,1440,5960,3580
75,4830,1430,5970,3590
76,4820,1430,5970,3590
77,4810,1430,5960,3580
78,4820,1430,5970,3590
79,4820,1430,5970,3580
80,4810,1430,5990,3580
81,4820,1430,5990,3590
82,4830,1440,5990,3590
83,4820,1430,5990,3600
84,4830,1430,5980,3590
85,4840,1420,5970,3590
86,4840,1420,5940,3580
87,4840,1430,5910,3580
88,4830,1430,5900,3580
89,4830,1430,5960,3570
90,4830,1430,5990,3570
91,4830,1430,6000,3560
92,4840,1430,6000,3560
93,4850,1430,5990,3570
94,4840,1430,6000,3570
95,4830,1430,6000,3580
96,4820,1430,6000,3580
97,4820,1430,5990,3570
98,4800,1430,5990,3570
99,4823,1440,5990,3570
100,4800,1440,5990,3580
101,4820,1440,5990,3580
102,4830,1430,5980,3570
103,4850,1440,5990,3570
104,4840,1428,5970,3570
105,4820,1428,5970,3570
106,4820,1428,5960,3570
107,4800,1428,5960,3580
108,4800,1428,5970,3580
109,4810,1428,5970,3570
110,4820,1440,5950,3570
111,4820,1430,5710,3650
112,4820,1420,5710,3690
113,4810,1440,5700,3730
114,4830,1430,5700,3710
115,4840,1440,5710,3720
116,4820,1440,5720,3730
117,4810,1420,5710,3730
118,4810,1430,5710,3740
119,4810,1430,5710,3750
120,4810,1420,5710,3740
121,4810,1420,5710,3710
122,4810,1430,5720,3720
123,4800,1430,5720,3740
124,4810,1430,5710,3740
125,4810,1430,5710,3750
126,4810,1430,5710,3760
127,4830,1428,5710,3780
128,4830,1428,5710,3780
129,4830,1440,5710,3790
130,4840,1430,5710,3790
131,4830,1440,5710,3790
132,4820,1430,5710,3800
133,4820,1430,5710,3686
134,4800,1430,5700,3685
135,4810,1420,5710,3684
136,4820,1420,5710,3880
137,4820,1428,5700,3840
138,4810,1428,5700,3683
139,4810,1420,5700,3860
140,4820,1420,5700,3850
141,4810,1420,5700,3810
142,4810,1430,5710,3770
143,4820,1440,5700,3740
144,4830,1428,5700,3780
145,4820,1428,5700,3790
146,4820,1428,5710,3810
147,4810,1440,5700,3760
148,4810,1440,5700,3790
149,4810,1440,5700,3760
150,4810,1440,5710,3770
151,4820,1430,5700,3780
152,4810,1430,5700,3810
153,4810,1430,5690,3840
154,4810,1430,5690,3810
155,4820,1430,5690,3683
156,4810,1440,5700,3683
157,4820,1430,5700,3683
158,4840,1420,5700,3683
159,4840,1420,5700,3683
160,4820,1420,5700,3683
161,4810,1420,5700,3880
162,4820,1420,5700,3820
163,4810,1420,5710,3683
164,4820,1420,5710,3683
165,4810,1420,5710,3840
166,4810,1420,5710,3790
167,4800,1420,5710,3760
168,4820,1420,5710,3730
169,4820,1430,5720,3730
170,4810,1428,5710,3730
171,4820,1420,5700,3750
172,4820,1428,5700,3780
173,4820,1428,5710,3780
174,4810,1420,5710,3800
175,4810,1430,5710,3800
176,4830,1440,5710,3800
177,4830,1440,5710,3780
178,4830,1430,5710,3810
179,4820,1430,5710,3830
180,4820,1430,5710,3800
181,4820,1430,5710,3790
182,4810,1430,5710,3800
183,4810,1440,5710,3810
184,4810,1430,5710,3810
185,4800,1430,5710,3810
186,4820,1430,5710,3810
187,4830,1430,5710,3810
188,4830,1430,5720,3800
189,4820,1420,5710,3820
190,4810,1430,5700,3820
191,4810,1430,5700,3810
192,4830,1420,5700,3820
193,4830,1420,5700,3820
194,4830,1428,5700,3830
195,4840,1420,5700,3820
196,4820,1420,5700,3830
197,4810,1420,5700,3820
198,4820,1420,5700,3810
199,4820,1430,5700,3810
200,4810,1430,5700,3820
201,4800,1430,5700,3830
202,4820,1430,5700,3830
203,4820,1430,5700,3820
204,4810,1430,5700,3810
205,4810,1430,5700,3790
206,4820,1430,5700,3780
207,4830,1430,5690,3780
208,4810,1430,5700,3790
209,4820,1430,5700,3800
210,4840,1430,5700,3790
211,4830,1430,5700,3790
212,4830,1420,5700,3790
213,4830,1420,5700,3780
214,4820,1420,5700,3800
215,4830,1420,5700,3810
216,4830,1420,5700,3820
217,4820,1420,5700,3820
218,4830,1420,5700,3810
219,4840,1430,5710,3800
220,4840,1430,5710,3800
221,4850,1430,5710,3800
222,4850,1430,5710,3810
223,4830,1430,5710,3810
224,4830,1440,5710,3800
225,4830,1430,5700,3790
226,4840,1430,5700,3790
227,4820,1440,5710,3780
228,4810,1430,5710,3780
229,4800,1420,5700,3780
230,4800,1430,5700,3770
