Number,A0,A1,A2,A3
0,3060,5790,1960,4910
1,3060,5730,1970,4890
2,3060,5740,1970,4890
3,3060,5720,1970,4890
4,3060,5730,1970,4890
5,3070,5670,1970,4880
6,3060,5700,1970,4890
7,3070,5740,1970,4910
8,3070,5576,1970,4890
9,3070,5575,1970,4890
10,3080,5574,1970,4890
11,3080,5572,1970,4890
12,3070,5571,1970,4890
13,3070,5570,1970,4890
14,3080,5790,1970,4890
15,3080,5569,1970,4910
16,3080,5569,1970,4910
17,3080,5569,1970,4910
18,3070,5569,1970,4910
19,3070,5568,1970,4920
20,3070,5567,1970,4910
21,3070,5790,1970,4890
22,3070,5730,1970,4910
23,3070,5710,1970,4910
24,3060,5680,1960,4910
25,3060,5680,1960,4890
26,3070,5680,1970,4890
27,3060,5670,1970,4880
28,3070,5670,1960,4890
29,3070,5670,1960,4890
30,3060,5670,1960,4890
31,3060,5690,1960,4880
32,3060,5690,1960,4890
33,3060,5680,1960,4880
34,3060,5680,1960,4870
35,3070,5690,1960,4880
36,3070,5670,1970,4890
37,3070,5680,1970,4890
38,3070,5710,1970,4890
39,3060,5730,1970,4890
40,3060,5780,1960,4890
41,3060,5800,1960,4910
42,3060,5790,1970,4890
43,3060,5780,1966,4910
44,3070,5790,1970,4890
45,3060,5790,1970,4890
46,3060,5780,1966,4910
47,3060,5780,1966,4910
48,3070,5780,1970,4890
49,3060,5750,1970,4890
50,3060,5730,1970,4880
51,3070,5710,1970,4880
52,3060,5670,1970,4890
53,3060,5660,1970,4890
54,3067,5670,1970,4890
55,3060,5700,1970,4880
56,3060,5750,1970,4880
57,3060,5770,1970,4880
58,3070,5800,1970,4880
59,3060,5810,1960,4890
60,3060,5810,1960,4910
61,3070,5800,1960,4910
62,3070,5790,1960,4910
63,3060,5760,1960,4910
64,3060,5720,1970,4910
65,3060,5680,1970,4890
66,3060,5660,1970,4890
67,3060,5630,1970,4890
68,3070,5610,1970,4880
69,3060,5600,1970,4870
70,3070,5580,1970,4870
71,3070,5580,1970,4880
72,3070,5590,1960,4880
73,3060,5590,1966,4880
74,3060,5590,1960,4890
75,3060,5600,1960,4890
76,3067,5630,1966,4910
77,3067,5660,1960,4890
78,3067,5700,1966,4880
79,3067,5740,1960,4890
80,3060,5800,1960,4910
81,3070,5566,1960,4890
82,3070,5565,1960,4890
83,3060,5564,1960,4910
84,3070,5770,1960,4890
85,3070,5710,1960,4910
86,3060,5710,1960,4910
87,3060,5750,1960,4910
88,3070,5780,1960,4910
89,3070,5810,1960,4890
90,3070,5810,1960,4880
91,3070,5800,1960,4890
92,3070,5810,1960,4890
93,3070,5563,1960,4880
94,3060,5562,1966,4880
95,3070,5561,1970,4870
96,3070,5561,1970,4880
97,3080,5560,1960,4880
98,3080,5560,1960,4880
99,3080,5560,1960,4880
100,3070,5560,1960,4880
101,3080,5560,1966,4880
102,3080,5559,1960,4880
103,3067,5790,1970,4880
104,3080,5750,1970,4880
105,3070,5710,1970,4880
106,3070,5680,1970,4880
107,3070,5660,1970,4890
108,3070,5650,1970,4890
109,3060,5640,1970,4910
110,3060,5670,1970,4920
111,3070,5770,1970,4920
112,3070,5558,1970,4920
113,3070,5558,1966,4910
114,3070,5558,1970,4890
115,3060,5558,1970,4890
116,3060,5557,1970,4890
117,3060,5440,1970,5080
118,3060,5450,1970,5120
119,3060,5450,1970,5200
120,3060,5440,1970,5350
121,3060,5450,1970,5250
122,3060,5440,1966,5170
123,3060,5460,1970,5170
124,3060,5460,1960,5200
125,3067,5470,1966,5210
126,3060,5470,1966,5200
127,3060,5460,1966,5210
128,3070,5460,1966,5230
129,3060,5460,1960,5230
130,3060,5460,1960,5240
131,3060,5460,1960,5240
132,3060,5470,1960,5250
133,3070,5470,1960,5240
134,3060,5470,1970,5240
135,3060,5480,1970,5230
136,3060,5480,1970,5230
137,3060,5480,1960,5210
138,3060,5480,1970,5210
139,3070,5480,1970,5180
140,3070,5480,1970,5170
141,3080,5480,1970,5140
142,3080,5460,1970,5120
143,3080,5460,1970,5090
144,3070,5460,1970,5070
145,3070,5460,1970,5070
146,3070,5460,1970,5090
147,3080,5460,1970,5090
148,3080,5470,1970,5110
149,3080,5470,1970,5130
150,3080,5480,1960,5150
151,3067,5480,1960,5160
152,3080,5470,1960,5150
153,3080,5470,1960,5160
154,3070,5470,1960,5180
155,3080,5470,1966,5210
156,3070,5470,1960,5410
157,3070,5470,1960,5490
158,3070,5470,1966,5390
159,3070,5450,1966,5270
160,3070,5440,1960,5170
161,3070,5450,1960,5120
162,3070,5440,1960,5150
163,3060,5450,1960,5130
164,3060,5450,1970,5070
165,3060,5440,1970,5100
166,3070,5440,1960,5140
167,3070,5440,1970,5140
168,3060,5440,1970,5120
