Number,A0,A1,A2,A3
0,2640,2640,4690,4740
1,2640,2660,4740,4740
2,2640,2650,5370,4740
3,2640,2650,5480,4740
4,2640,2670,5320,4740
5,2640,2670,5210,4740
6,2650,2670,5120,4740
7,2650,2660,5190,4740
8,2650,2640,5370,4740
9,2650,2640,5480,4740
10,2650,2640,5570,4740
11,2650,2640,5640,4740
12,2650,2650,5710,4740
13,2650,2640,5780,4730
14,2650,2650,5028,4740
15,2660,2650,5025,4740
16,2660,2640,5021,4740
17,2650,2654,5018,4740
18,2640,2640,5016,4740
19,2650,2640,5710,4730
20,2650,2640,5650,4730
21,2650,2640,5610,4730
22,2650,2640,5390,4730
23,2650,2660,5560,4730
24,2650,2670,5370,4730
25,2640,2654,5260,4730
26,2640,2670,5360,4730
27,2640,2660,5440,4730
28,2640,2670,5540,4730
29,2640,2660,5600,4730
30,2640,2650,5610,4730
31,2650,2650,5620,4730
32,2650,2650,5640,4730
33,2640,2640,5630,4730
34,2646,2660,5600,4730
35,2646,2660,5570,4730
36,2650,2650,5580,4720
37,2650,2650,5510,4720
38,2640,2670,5330,4730
39,2650,2660,5370,4720
40,2650,2650,5300,4720
41,2650,2640,5170,4720
42,2650,2650,5100,4730
43,2650,2650,5060,4720
44,2660,2650,5030,4720
45,2650,2660,5000,4720
46,2640,2670,4970,4720
47,2650,2670,4950,4720
48,2650,2660,4920,4720
49,2650,2670,4880,4730
50,2646,2660,4860,4730
51,2646,2660,4860,4730
52,2640,2660,4930,4730
53,2647,2660,5130,4730
54,2640,2670,5270,4730
55,2640,2660,5370,4740
56,2650,2670,5450,4740
57,2650,2660,5510,4730
58,2650,2660,5550,4740
59,2650,2650,5660,4740
60,2650,2650,5390,4740
61,2650,2650,5210,4740
62,2650,2650,5100,4740
63,2650,2650,5030,4740
64,2650,2660,4980,4740
65,2650,2650,4960,4740
66,2650,2640,4940,4730
67,2650,2650,4910,4730
68,2640,2650,4870,4740
69,2640,2650,4850,4740
70,2640,2660,4870,4740
71,2640,2660,4950,4740
72,2650,2660,5010,4740
73,2660,2660,4980,4740
74,2650,2660,4940,4740
75,2640,2650,4920,4750
76,2640,2650,4890,4750
77,2640,2650,5040,4750
78,2640,2650,5290,4750
79,2640,2660,5450,4740
80,2650,2670,5550,4740
81,2650,2660,5620,4740
82,2650,2660,5640,4730
83,2650,2660,5650,4730
84,2650,2670,5650,4720
85,2650,2670,5570,4730
86,2660,2670,5630,4720
87,2660,2654,5640,4730
88,2650,2654,5670,4730
89,2640,2670,5570,4740
90,2640,2660,5490,4740
91,2640,2670,5590,4750
92,2640,2670,5490,4740
93,2640,2670,5420,4740
94,2640,2670,5360,4740
95,2640,2670,5480,4730
96,2640,2670,5560,4730
97,2640,2670,5610,4730
98,2640,2654,5650,4730
99,2640,2654,5680,4730
100,2647,2670,5670,4730
101,2640,2654,5680,4730
102,2640,2670,5690,4730
103,2640,2670,5720,4730
104,2640,2670,5730,4730
105,2640,2660,5012,4720
106,2640,2660,5012,4710
107,2640,2660,5011,4720
108,2640,2660,5011,4720
109,2640,2670,5011,4720
110,2640,2670,5011,4730
111,2650,2670,5010,4730
112,2660,2660,5010,4730
113,2650,2660,5010,4730
114,2650,2670,5007,4730
115,2650,2660,5690,4730
116,2650,2660,5560,4730
117,2650,2650,5470,4730
118,2650,2650,5510,4730
119,2660,2650,5440,4730
120,2650,2650,5560,4730
121,2660,2650,5640,4720
122,2660,2660,5700,4720
123,2650,2650,5007,4720
124,2650,2650,5006,4720
125,2640,2650,5006,4730
126,2650,2650,5006,4730
127,2650,2650,5006,4730
128,2660,2650,5680,4730
129,2650,2660,5440,4740
130,2650,2660,5290,4740
131,2650,2660,5150,4730
132,2650,2650,5090,4730
133,2650,2650,5040,4730
134,2650,2650,4990,4730
135,2660,2650,4980,4730
136,2660,2660,5010,4740
137,2660,2660,4950,4750
138,2660,2660,4910,4750
139,2650,2650,4930,4750
140,2650,2650,4850,4750
141,2650,2650,4820,4750
142,2650,2640,4810,4740
143,2650,2640,4790,4730
144,2650,2640,4770,4730
145,2650,2640,4950,4730
146,2650,2640,5090,4740
147,2650,2650,5006,4740
148,2650,2650,5006,4740
149,2650,2650,5006,4740
150,2650,2650,5003,4740
151,2660,2650,5520,4740
152,2660,2650,5330,4740
153,2650,2650,4680,4940
154,2650,2650,4680,4930
155,2650,2650,4670,4920
156,2650,2660,4680,4910
157,2650,2660,4670,4880
158,2650,2660,4670,4920
159,2640,2660,4670,4930
160,2647,2660,4680,4930
161,2647,2660,4680,4950
162,2647,2660,4680,4960
163,2640,2660,4680,4920
164,2640,2660,4670,4950
165,2640,2660,4660,4940
166,2640,2660,4660,4930
