Number,A0,A1,A2,A3
0,5330,5460,2176,2950
1,5350,5460,2176,2950
2,5290,5460,2190,2950
3,5310,5470,2176,2950
4,5290,5470,2190,2940
5,5360,5470,2180,2940
6,5320,5470,2180,2940
7,5330,5470,2170,2950
8,5310,5470,2170,2940
9,5370,5470,2170,2940
10,5330,5470,2180,2950
11,5300,5470,2176,2950
12,5340,5460,2190,2950
13,5300,5460,2180,2950
14,5300,5460,2180,2950
15,5320,5470,2180,2960
16,5350,5470,2180,2970
17,5330,5470,2180,2970
18,5290,5460,2190,2960
19,5320,5470,2190,2950
20,5350,5470,2190,2960
21,5290,5460,2190,2960
22,5300,5450,2180,2950
23,5320,5460,2170,2940
24,5350,5460,2180,2940
25,5350,5460,2180,2950
26,5310,5460,2180,2950
27,5330,5460,2170,2960
28,5350,5450,2170,2960
29,5300,5450,2170,2950
30,5340,5460,2170,2950
31,5300,5460,2170,2940
32,5340,5460,2170,2940
33,5300,5460,2170,2940
34,5320,5460,2170,2950
35,5320,5460,2170,2950
36,5300,5460,2170,2940
37,5300,5450,2170,2940
38,5340,5450,2170,2950
39,5310,5450,2170,2950
40,5310,5450,2170,2950
41,5380,5450,2170,2950
42,5350,5450,2170,2950
43,5380,5460,2170,2950
44,5370,5460,2180,2960
45,5370,5460,2180,2960
46,5340,5460,2180,2960
47,5380,5450,2190,2960
48,5380,5450,2190,2970
49,5380,5450,2180,2955
50,5370,5440,2170,2955
51,5370,5440,2180,2970
52,5380,5450,2180,2970
53,5330,5450,2180,2955
54,5310,5450,2190,2970
55,5320,5450,2180,2955
56,5350,5450,2180,2970
57,5330,5450,2180,2960
58,5390,5460,2180,2950
59,5390,5450,2170,2950
60,5310,5450,2170,2960
61,5330,5450,2170,2970
62,5370,5450,2170,2970
63,5320,5450,2170,2970
64,5360,5450,2170,2970
65,5330,5440,2170,2960
66,5320,5450,2160,2950
67,5320,5450,2160,2960
68,5320,5450,2170,2960
69,5340,5450,2170,2970
70,5380,5450,2160,2955
71,5330,5450,2180,2955
72,5330,5450,2170,2970
73,5370,5450,2180,2960
74,5320,5460,2170,2970
75,5380,5450,2170,2970
76,5330,5460,2170,2970
77,5320,5460,2170,2970
78,5360,5460,2160,2970
79,5340,5460,2160,2960
80,5330,5460,2170,2950
