Number,A0,A1,A2,A3
0,4170,5000,2250,3690
1,4230,4990,2250,3720
2,4210,4990,2260,3721
3,4230,4990,2260,3721
4,4200,4980,2260,3721
5,4180,4990,2260,3690
6,4180,4990,2260,3690
7,4210,4990,2260,3721
8,4240,4990,2260,3690
9,4240,5000,2260,3722
10,4240,5000,2260,3722
11,4180,5000,2260,3722
12,4200,5000,2260,3722
13,4220,4990,2260,3700
14,4180,4990,2260,3700
15,4200,4990,2260,3710
16,4190,5000,2260,3722
17,4220,5000,2260,3723
18,4240,4990,2260,3723
19,4200,5000,2260,3723
20,4180,4990,2260,3723
21,4200,4990,2260,3723
22,4180,4990,2270,3723
23,4200,4990,2270,3723
24,4180,4990,2260,3723
25,4200,4990,2260,3723
26,4180,4980,2250,3723
27,4200,4980,2260,3723
28,4210,4980,2260,3723
29,4210,4990,2270,3724
30,4190,4990,2270,3724
31,4190,4990,2260,3720
32,4180,4980,2260,3710
33,4240,4990,2270,3700
34,4190,5000,2260,3724
35,4170,4990,2270,3700
36,4210,5000,2260,3724
37,4190,5000,2270,3710
38,4170,4980,2270,3720
39,4230,4970,2270,3724
40,4170,4980,2270,3724
41,4210,4970,2260,3750
42,4210,4970,2260,3740
43,4230,4990,2260,3730
44,4240,4990,2270,3710
45,4200,4990,2260,3700
46,4200,5000,2260,3700
47,4190,5000,2260,3700
48,4250,4990,2270,3720
49,4200,4980,2270,3720
50,4240,4980,2260,3720
51,4180,4990,2270,3740
52,4200,4980,2260,3730
53,4250,4970,2260,3750
54,4230,4970,2250,3750
55,4240,4970,2250,3740
56,4200,4970,2250,3750
57,4240,4990,2250,3740
58,4200,5000,2250,3730
59,4220,4990,2250,3720
60,4180,4990,2250,3730
61,4190,4990,2250,3720
62,4230,4990,2250,3730
63,4210,5000,2250,3720
64,4170,5000,2260,3720
65,4170,5000,2250,3720
66,4230,5000,2250,3750
67,4220,5010,2250,3750
68,4240,5020,2250,3740
69,4220,5020,2260,3740
70,4220,5010,2260,3740
71,4180,5010,2250,3740
72,4180,5000,2250,3730
73,4240,5000,2250,3740
74,4210,4990,2260,3740
75,4180,5000,2260,3750
76,4200,5000,2260,3750
77,4180,4990,2260,3740
78,4220,4990,2260,3730
79,4180,4990,2250,3740
80,4200,4990,2250,3740
81,4240,4990,2250,3730
82,4180,4990,2250,3730
83,4180,4990,2250,3750
84,4190,4980,2250,3740
85,3710,5460,2250,3740
86,3710,5450,2250,3730
87,3720,5470,2250,3720
88,3730,5470,2250,3720
89,3720,5470,2250,3710
90,3730,5510,2260,3720
91,3730,5510,2260,3720
92,3730,5490,2260,3720
93,3720,5520,2260,3720
94,3720,5510,2270,3720
95,3720,5500,2270,3730
96,3720,5460,2270,3720
97,3720,5440,2270,3720
98,3710,5460,2270,3710
99,3720,5500,2260,3720
100,3720,5450,2260,3710
101,3720,5460,2260,3710
102,3720,5460,2270,3720
103,3720,5460,2270,3720
104,3730,5470,2270,3720
105,3720,5490,2260,3720
106,3730,5460,2260,3720
107,3730,5440,2260,3730
108,3720,5450,2260,3720
109,3710,5430,2270,3720
110,3710,5460,2270,3730
111,3710,5450,2260,3720
112,3720,5430,2260,3720
113,3720,5450,2260,3730
114,3720,5490,2260,3720
115,3720,5470,2270,3730
116,3720,5510,2270,3720
117,3720,5490,2260,3720
118,3720,5450,2260,3720
119,3720,5500,2270,3730
120,3720,5470,2260,3740
121,3730,5460,2270,3740
122,3730,5500,2270,3740
123,3720,5460,2260,3730
124,3720,5460,2260,3730
125,3720,5490,2260,3720
126,3730,5450,2260,3720
127,3730,5460,2260,3720
128,3730,5440,2260,3720
129,3720,5470,2260,3720
130,3730,5470,2260,3730
131,3720,5440,2260,3730
132,3720,5500,2260,3710
133,3720,5450,2250,3730
134,3720,5450,2260,3730
135,3710,5460,2250,3740
136,3710,5490,2260,3720
137,3710,5530,2270,3730
138,3710,5460,2260,3720
139,3710,5500,2260,3720
140,3710,5460,2260,3710
141,3720,5490,2270,3720
142,3720,5470,2260,3730
143,3720,5460,2260,3730
144,3720,5510,2270,3720
145,3720,5470,2260,3730
146,3710,5450,2250,3720
147,3710,5470,2260,3710
148,3710,5470,2260,3710
149,3710,5520,2260,3710
150,3710,5460,2260,3710
151,3710,5470,2260,3710
152,3710,5510,2260,3720
153,3710,5480,2260,3710
154,3710,5520,2270,3710
155,3710,5490,2260,3730
156,3710,5500,2260,3720
157,3710,5500,2260,3740
158,3710,5540,2260,3740
159,3710,5480,2260,3730
160,3720,5480,2260,3730
161,3720,5540,2260,3740
162,3720,5500,2260,3740
163,3720,5480,2260,3740
164,3710,5480,2260,3750
165,3710,5520,2260,3740
166,3710,5500,2260,3740
167,3710,5480,2260,3730
168,3710,5500,2260,3720
169,3710,5510,2260,3730
170,3710,5450,2250,3740
