Number,A0,A1,A2,A3
0,4910,5810,2030,2870
1,4920,5790,2020,2870
2,4920,5830,2020,2870
3,4920,5790,2020,2880
4,4910,5770,2020,2880
5,4910,5770,2020,2870
6,4920,5790,2020,2870
7,4920,5790,2020,2880
8,4890,5770,2020,2880
9,4880,5790,2020,2880
10,4890,5770,2020,2870
11,4910,5790,2020,2870
12,4920,5830,2020,2870
13,4920,5790,2030,2870
14,4920,5810,2030,2870
15,4920,5770,2030,2870
16,4910,5770,2020,2860
17,4910,5840,2020,2860
18,4880,5800,2020,2860
19,4870,5780,2020,2860
20,4900,5820,2020,2870
21,4870,5830,2020,2870
22,4870,5850,2020,2870
23,4900,5810,2020,2870
24,4900,5820,2030,2870
25,4900,5840,2030,2870
26,4900,5800,2030,2870
27,4900,5840,2030,2870
28,4900,5820,2030,2870
29,4900,5790,2020,2870
30,4900,5780,2030,2870
31,4870,5790,2030,2870
32,4870,5800,2020,2880
33,4880,5840,2030,2880
34,4890,5810,2030,2880
35,4890,5850,2030,2880
36,4910,5800,2020,2880
37,4910,5840,2030,2880
38,4910,5780,2030,2880
39,4910,5780,2040,2880
40,4920,5770,2020,2880
41,4920,5830,2020,2880
42,4920,5770,2010,2880
43,4910,5770,2020,2880
44,4890,5830,2020,2880
45,4890,5840,2030,2880
46,4880,5820,2030,2880
47,4880,5790,2030,2880
48,4880,5800,2030,2880
49,4880,5800,2030,2870
50,4890,5780,2020,2870
51,4890,5810,2020,2860
52,4890,5790,2010,2860
53,4890,5810,2010,2860
54,4890,5770,2010,2860
55,4880,5770,2010,2870
56,4910,5810,2030,2870
57,4920,5830,2030,2870
58,4890,5810,2030,2870
59,4880,5780,2030,2870
60,4880,5780,2020,2870
61,4890,5850,2030,2880
62,4890,5800,2020,2880
63,4890,5790,2020,2880
64,4890,5790,2010,2880
65,4890,5840,2010,2880
66,4880,5800,2010,2880
67,4880,5780,2010,2880
68,4910,5800,2010,2880
69,4910,5770,2010,2880
70,4890,5840,2020,2880
71,4910,5820,2030,2880
72,4910,5820,2020,3125
73,4890,5840,2020,2880
74,4890,5820,2020,2880
75,4890,5850,2020,2880
76,4910,5790,2030,2880
77,4910,5790,2030,2880
78,4910,5790,2020,2880
79,4910,5800,2010,2880
80,4890,5830,2020,2880
81,4890,5810,2020,2880
82,4890,5810,2020,2880
83,4890,5790,2020,2880
84,4880,5840,2010,2880
85,4880,5830,2030,2880
86,4880,5790,2030,2880
87,4880,5810,2040,2880
88,4880,5780,2050,2880
89,4880,5810,2050,2880
90,4870,5810,2050,2870
91,4870,5850,2050,2870
92,4870,5790,2050,2880
93,4880,5850,2030,2880
94,4880,5850,2020,2880
95,4880,5810,2020,2890
96,4880,5800,2010,2890
97,4890,5800,2010,2890
98,4870,5840,2010,2890
99,4900,5800,2030,2890
100,4870,5820,2030,2890
101,4870,5780,2040,2890
102,4890,5800,2040,2890
103,4910,5800,2030,2880
104,4890,5800,2020,2880
105,4880,5810,2030,2880
106,4880,5790,2030,2880
107,4880,5790,2040,2870
108,4890,5810,2030,2880
109,4880,5810,2030,2880
110,4890,5830,2040,2880
111,4910,5830,2040,3125
112,4910,5830,2040,2880
113,4910,5790,2040,2880
114,4910,5800,2040,2880
115,4890,5820,2040,2880
116,4890,5780,2030,2880
117,4890,5800,2020,2880
118,4890,5780,2030,2870
119,4890,5820,2020,2880
120,4890,5780,2020,2880
121,4880,5780,2030,2880
122,4880,5830,2030,2880
123,4870,5800,2030,2880
124,4880,5800,2040,2880
125,4890,5840,2020,2880
126,4910,5840,2010,2890
127,4910,5790,2010,2890
128,4910,5810,2020,2890
129,4910,5850,2010,2890
130,4910,5800,2010,2890
131,4910,5850,2010,2880
132,4890,5790,2010,2880
133,4890,5850,2020,2870
134,4890,5810,2020,2870
135,4890,5850,2040,2870
136,4920,5830,2030,2870
137,4930,5330,2040,3350
138,4930,5330,2040,3330
139,4920,5340,2040,3350
140,4920,5340,2040,3360
141,4920,5340,2040,3340
142,4920,5340,2040,3360
143,4920,5340,2040,3360
144,4920,5340,2040,3360
145,4920,5340,2040,3360
146,4910,5340,2040,3360
147,4910,5340,2040,3380
148,4920,5340,2040,3380
149,4920,5340,2040,3370
150,4920,5330,2040,3340
151,4910,5330,2040,3380
152,4910,5330,2040,3400
153,4910,5330,2040,3360
154,4910,5320,2040,3360
155,4890,5320,2040,3360
156,4880,5320,2040,3400
157,4880,5320,2040,3400
158,4880,5320,2040,3360
159,4880,5330,2040,3380
160,4890,5330,2040,3400
161,4890,5330,2040,3340
162,4910,5330,2040,3340
163,4890,5330,2040,3400
164,4880,5330,2040,3360
165,4880,5320,2040,3380
166,4880,5320,2030,3360
167,4910,5320,2040,3380
168,4910,5320,2040,3340
169,4910,5320,2030,3350
170,4890,5330,2040,3330
171,4910,5330,2040,3330
172,4890,5330,2040,3350
173,4910,5330,2040,3340
174,4910,5320,2050,3340
175,4910,5340,2030,3380
176,4910,5340,2050,3340
177,4910,5340,2040,3360
178,4890,5340,2040,3360
179,4890,5340,2040,3370
180,4890,5330,2040,3410
181,4920,5330,2030,3360
182,4920,5330,2030,3400
183,4920,5330,2030,3350
184,4920,5340,2030,3410
185,4910,5340,2030,3370
186,4910,5330,2030,3350
187,4910,5330,2040,3360
188,4890,5330,2040,3380
189,4880,5330,2040,3350
190,4870,5320,2040,3370
191,4870,5320,2040,3380
192,4880,5320,2040,3340
193,4890,5320,2040,3360
194,4910,5320,2040,3400
195,4910,5330,2040,3380
196,4890,5320,2040,3380
197,4910,5330,2040,3360
198,4910,5330,2030,3410
199,4910,5330,2040,3390
200,4910,5330,2040,3410
201,4910,5330,2040,3410
202,4910,5330,2040,3390
203,4890,5330,2040,3370
204,4890,5330,2040,3350
205,4890,5330,2040,3410
206,4910,5320,2040,3400
207,4910,5320,2040,3340
208,4910,5320,2030,3350
209,4910,5320,2030,3420
210,4910,5320,2040,3410
211,4910,5320,2030,3410
212,4910,5320,2030,3400
213,4910,5330,2030,3420
214,4910,5320,2030,3380
215,4890,5330,2020,3350
216,4890,5330,2030,3370
217,4890,5340,2030,3370
218,4890,5340,2030,3360
219,4910,5330,2030,3360
220,4910,5330,2020,3340
221,4920,5330,2020,3400
222,4920,5340,2030,3360
223,4920,5340,2030,3360
224,4920,5340,2020,3400
225,4920,5340,2020,3350
226,4920,5340,2020,3370
227,4910,5340,2020,3410
228,4920,5340,2020,3410
229,4930,5340,2020,3360
230,4900,5340,2030,3340
231,4930,5340,2030,3340
232,4930,5340,2030,3370
233,4920,5340,2030,3340
234,4920,5340,2040,3370
235,4920,5340,2030,3350
236,4910,5340,2030,3350
237,4910,5340,2030,3380
238,4910,5340,2030,3380
