Number,A0,A1,A2,A3
0,1570,4690,4120,5950
1,1590,4690,4120,5940
2,1550,4680,4120,5930
3,1570,4680,4110,5940
4,1560,4670,4110,5940
5,1580,4670,4110,5940
6,1620,4670,4120,5940
7,1630,4670,4110,5930
8,1570,4670,4110,5930
9,1580,4670,4110,5940
10,1590,4670,4110,5940
11,1580,4670,4110,5940
12,1580,4680,4110,5940
13,1560,4680,4110,5930
14,1580,4680,4100,5930
15,1580,4680,4110,5943
16,1590,4680,4110,5943
17,1570,4680,4110,5943
18,1600,4670,4100,5930
19,1590,4670,4100,5940
20,1610,4680,4100,5940
21,1610,4680,4110,5950
22,1630,4670,4110,5940
23,1580,4670,4110,5940
24,1590,4660,4100,5930
25,1620,4660,4110,5930
26,1610,4660,4110,5930
27,1580,4670,4110,5940
28,1580,4670,4110,5930
29,1570,4670,4100,5940
30,1550,4670,4100,5940
31,1600,4660,4100,5950
32,1560,4660,4110,5940
33,1560,4660,4110,5940
34,1600,4660,4110,5950
35,1560,4660,4110,5950
36,1560,4660,4110,5950
37,1550,4660,4100,5940
38,1550,4670,4110,5940
39,1530,4680,4100,5940
40,1560,4690,4100,5950
41,1580,4690,4110,5960
42,1570,4690,4110,5950
43,1610,4690,4110,5950
44,1610,4690,4120,5950
45,1600,4680,4120,5950
46,1550,4680,4110,5950
47,1610,4680,4110,5960
48,1610,4680,4110,5960
49,1550,4680,4100,5960
50,1540,4670,4100,5960
51,1560,4660,4110,5940
52,1600,4660,4110,5940
53,1580,4680,4110,5930
54,1600,4680,4110,5930
55,1590,4680,4110,5940
56,1520,4680,4110,5940
57,1540,4680,4110,5950
58,1550,4680,4110,5950
59,1540,4680,4110,5960
60,1570,4680,4120,5950
61,1580,4680,4110,5950
62,1570,4680,4110,5960
63,1570,4680,4110,5950
64,1600,4680,4100,5940
65,1600,4680,4100,5950
66,1610,4680,4110,5940
67,1590,4680,4120,5940
68,1620,4670,4120,5950
69,1580,4660,4120,5950
70,1590,4660,4110,5940
71,1640,4660,4110,5940
72,1630,4660,4110,5930
73,1580,4660,4110,5950
74,1550,4670,4120,5950
75,1620,4670,4109,5940
76,1610,4680,4109,5940
77,1620,4680,4120,5940
78,1560,4680,4120,5940
79,1550,4680,4120,5940
80,1610,4680,4110,5940
81,1580,4680,4110,5950
82,1570,4690,4110,5940
83,1100,5180,4110,5940
84,1100,5190,4110,5930
85,1100,5120,4110,5930
86,1100,5120,4110,5940
87,1100,5130,4110,5940
88,1090,5120,4110,5940
89,1100,5120,4110,5940
90,1100,5120,4100,5940
91,1110,5190,4100,5930
92,1100,5130,4100,5940
93,1100,5130,4100,5940
94,1100,5140,4100,5940
95,1100,5130,4100,5930
96,1100,5170,4110,5943
97,1110,5130,4110,5930
98,1120,5140,4110,5930
99,1120,5180,4110,5940
100,1110,5180,4110,5950
101,1100,5120,4110,5950
102,1100,5120,4100,5950
103,1090,5120,4100,5940
104,1110,5130,4100,5940
105,1110,5190,4100,5960
106,1110,5190,4100,5940
107,1110,5150,4109,5950
108,1100,5180,4109,5950
109,1090,5140,4100,5950
110,1100,5140,4100,5950
111,1100,5140,4100,5950
112,1090,5180,4100,5950
113,1090,5120,4100,5950
114,1080,5190,4110,5940
115,1080,5160,4110,5940
116,1090,5140,4110,5950
117,1090,5160,4100,5950
118,1090,5160,4100,5940
119,1080,5160,4110,5940
120,1090,5180,4110,5940
121,1100,5180,4110,5940
122,1090,5160,4110,5940
123,1080,5200,4110,5940
124,1100,5170,4110,5940
125,1110,5180,4110,5940
126,1110,5180,4110,5940
127,1110,5130,4120,5940
128,1100,5160,4120,5950
129,1090,5170,4120,5950
130,1090,5140,4120,5950
131,1100,5140,4120,5950
132,1100,5160,4120,5960
133,1100,5160,4120,5950
134,1100,5180,4120,5940
135,1120,5150,4110,5960
136,1120,5140,4110,5940
137,1120,5200,4100,5930
138,1100,5150,4100,5930
139,1100,5160,4110,5930
140,1100,5200,4110,5930
141,1100,5200,4110,5930
142,1100,5160,4110,5940
143,1100,5200,4110,5940
144,1110,5150,4120,5940
145,1110,5160,4120,5950
146,1110,5140,4120,5950
147,1110,5160,4110,5950
148,1110,5180,4110,5950
149,1100,5160,4110,5950
150,1100,5140,4110,5950
151,1100,5140,4110,5950
152,1090,5160,4110,5950
153,1090,5160,4120,5950
154,1110,5210,4110,5950
155,1100,5210,4100,5960
156,1100,5170,4100,5943
157,1090,5170,4100,5943
158,1090,5160,4110,5960
159,1090,5140,4110,5960
160,1080,5150,4110,5950
161,1090,5140,4110,5950
162,1110,5140,4110,5950
163,1120,5180,4110,5950
164,1100,5190,4120,5960
165,1100,5140,4110,5960
166,1110,5210,4100,5950
167,1120,5160,4100,5960
