Number,A0,A1,A2,A3
0,4740,5860,1450,3510
1,4730,5880,1450,3510
2,4740,5980,1460,3510
3,4730,6010,1460,3520
4,4730,6100,1440,3530
5,4730,6100,1430,3530
6,4720,6040,1430,3530
7,4710,5970,1440,3530
8,4720,5950,1440,3520
9,4710,6080,1430,3520
10,4721,6170,1430,3510
11,4720,6220,1420,3520
12,4710,6130,1430,3520
13,4710,6040,1420,3520
14,4710,6220,1420,3520
15,4720,6190,1440,3510
16,4730,6090,1440,3510
17,4721,6250,1430,3520
18,4721,6190,1420,3510
19,4720,6230,1420,3520
20,4720,6360,1420,3510
21,4720,6430,1420,3520
22,4710,6480,1420,3520
23,4721,6470,1420,3520
24,4710,6470,1440,3530
25,4710,6510,1460,3530
26,4720,6290,1450,3520
27,4720,6380,1440,3520
28,4710,6430,1450,3520
29,4710,6470,1440,3520
30,4720,6510,1440,3520
31,4720,6520,1450,3520
32,4730,6520,1450,3530
33,4730,6520,1430,3530
34,4720,6520,1440,3530
35,4730,6520,1430,3530
36,4730,6520,1420,3530
37,4740,6520,1420,3530
38,4740,6530,1440,3530
39,4730,6540,1440,3530
40,4730,6550,1450,3520
41,4710,6550,1440,3530
42,4720,6550,1430,3530
43,4710,6550,1430,3530
44,4720,6540,1430,3530
45,4710,6540,1430,3530
46,4721,6540,1430,3530
47,4720,6540,1440,3520
48,4710,6540,1430,3520
49,4710,6540,1450,3520
50,4710,6530,1440,3520
51,4710,6510,1430,3520
52,4710,6510,1440,3510
53,4710,6510,1450,3520
54,4710,6490,1450,3520
55,4720,6490,1430,3520
56,4720,6480,1460,3510
57,4730,6500,1470,3510
58,4730,6520,1470,3510
59,4740,6540,1470,3500
60,4740,6530,1470,3510
61,4730,6520,1460,3520
62,4740,6510,1460,3530
63,4730,6500,1450,3520
64,4730,6490,1450,3510
65,4730,6480,1460,3510
66,4730,6480,1450,3510
67,4730,6480,1440,3520
68,4730,6490,1440,3520
69,4720,6510,1460,3520
70,4720,6530,1470,3530
71,4720,6500,1460,3530
72,4720,6500,1460,3530
73,4730,6470,1450,3530
74,4730,6430,1450,3520
75,4720,6420,1460,3530
76,4720,6430,1460,3520
77,4730,6440,1450,3520
78,4720,6470,1440,3530
79,4720,6490,1440,3520
80,4720,6520,1430,3510
81,4710,6530,1430,3510
82,4721,6520,1450,3500
83,4720,6520,1440,3500
84,4710,6530,1450,3500
85,4710,6530,1450,3510
86,4710,6510,1460,3510
87,4721,6430,1470,3520
88,4710,6340,1470,3520
89,4720,6270,1460,3520
90,4730,6240,1460,3520
91,4730,6240,1450,3520
92,4721,6270,1450,3520
93,4721,6260,1450,3520
94,4710,6250,1440,3520
95,4720,6280,1440,3530
96,4730,6310,1450,3530
97,4720,6310,1440,3520
98,4730,6310,1440,3520
99,4710,6340,1440,3510
100,4720,6350,1440,3520
101,4710,6410,1450,3520
102,4720,6440,1440,3520
103,4730,6480,1440,3520
104,4730,6510,1440,3520
105,4720,6280,1440,3520
106,4710,6130,1440,3530
107,4710,6040,1460,3530
108,4721,5980,1450,3530
109,4721,5950,1450,3530
110,4710,5930,1450,3530
111,4721,5920,1460,3530
112,4721,5940,1450,3530
113,4720,5990,1450,3520
114,4710,6070,1440,3520
115,4720,6140,1450,3520
116,4720,6230,1450,3520
117,4710,6290,1430,3520
118,4720,6320,1430,3520
119,4710,6320,1440,3520
120,4710,6330,1440,3520
121,4720,6330,1440,3510
122,4720,6320,1430,3510
123,4710,6320,1440,3510
124,4720,6320,1450,3510
125,4710,6320,1460,3500
126,4710,6310,1440,3510
127,4710,6300,1440,3510
128,4720,6290,1450,3500
129,4710,6280,1440,3510
130,4720,6270,1440,3510
131,4730,6260,1440,3520
132,4720,6260,1460,3510
133,4720,6280,1460,3510
134,4730,6290,1460,3510
135,4730,6300,1440,3510
136,4721,6300,1430,3520
137,4730,6300,1430,3520
138,4730,6340,1430,3520
139,4730,6340,1420,3520
140,4710,5780,1440,3610
141,4710,5780,1450,3650
142,4730,5780,1470,3710
143,4730,5780,1470,3750
144,4730,5780,1450,3750
145,4730,5780,1450,3730
146,4730,5780,1450,3730
147,4720,5780,1460,3720
148,4720,5780,1470,3750
149,4720,5770,1470,3780
150,4730,5780,1450,3830
151,4730,5780,1430,3780
152,4730,5780,1430,3830
153,4730,5780,1430,3860
154,4730,5780,1430,3810
155,4730,5790,1420,3810
156,4730,5780,1430,3830
157,4720,5780,1450,3860
158,4710,5770,1430,3880
159,4710,5770,1430,3830
160,4720,5770,1420,3840
161,4720,5770,1420,3840
162,4710,5770,1420,3840
163,4720,5770,1440,3830
164,4720,5770,1450,3830
165,4720,5780,1450,3840
166,4710,5780,1450,3820
167,4720,5780,1460,3810
168,4720,5780,1460,3820
169,4720,5790,1450,3860
170,4720,5790,1450,3880
171,4730,5790,1440,3880
172,4730,5790,1450,3880
173,4720,5790,1440,3880
174,4720,5790,1450,3910
175,4720,5790,1440,3950
176,4720,5780,1430,4110
177,4720,5780,1440,3695
178,4710,5780,1460,3693
179,4710,5780,1460,4090
180,4730,5780,1450,4000
181,4721,5780,1440,3940
182,4730,5790,1450,3960
183,4730,5790,1430,3980
184,4730,5780,1420,3990
185,4730,5790,1420,4000
186,4721,5780,1420,3980
187,4721,5780,1420,3940
188,4721,5780,1440,3910
189,4721,5780,1440,3910
190,4721,5780,1430,3910
191,4721,5780,1430,3900
192,4721,5780,1430,3880
193,4730,5780,1440,3850
194,4721,5790,1450,3830
195,4730,5780,1460,3810
196,4721,5780,1460,3770
197,4730,5780,1450,3760
198,4730,5780,1450,3960
199,4730,5780,1440,4100
200,4730,5780,1440,3691
201,4720,5780,1430,3691
202,4730,5790,1440,3690
203,4730,5790,1420,3690
204,4730,5780,1420,3690
205,4730,5780,1420,3690
206,4721,5780,1450,3690
207,4721,5780,1470,3690
208,4730,5780,1450,3690
209,4730,5770,1450,3690
210,4730,5770,1450,3688
211,4720,5770,1450,3686
212,4730,5770,1440,3686
213,4710,5770,1450,3686
214,4710,5770,1450,3686
215,4710,5780,1460,3686
216,4720,5780,1470,3684
217,4720,5780,1460,3682
218,4710,5790,1450,3680
219,4710,5790,1460,3678
220,4710,5790,1450,3677
221,4710,5790,1450,3675
222,4710,5790,1450,3673
223,4720,5790,1440,3672
224,4720,5780,1450,3670
225,4720,5780,1440,3668
226,4720,5780,1460,3666
227,4730,5780,1460,3664
228,4720,5780,1450,3663
229,4730,5780,1460,3661
230,4730,5780,1450,3659
231,4720,5780,1460,3657
232,4730,5780,1460,3657
233,4720,5770,1450,3657
234,4710,5770,1440,3657
235,4721,5770,1450,3655
236,4710,5770,1440,3653
237,4721,5780,1450,3651
238,4710,5780,1450,3649
239,4710,5780,1440,3648
240,4710,5780,1450,3646
241,4710,5780,1450,3644
242,4710,5770,1440,3643
243,4720,5770,1450,3641
244,4710,5770,1450,3640
245,4720,5770,1460,3638
246,4720,5780,1450,3636
247,4710,5770,1450,3635
248,4720,5770,1460,3633
249,4730,5770,1450,3631
250,4721,5770,1440,3630
251,4730,5770,1440,3629
