Number,A0,A1,A2,A3
0,4420,4260,2850,2860
1,4570,4260,2840,2860
2,4520,4260,2840,2870
3,4490,4270,2840,2870
4,4460,4270,2844,2870
5,4430,4260,2840,2870
6,4440,4260,2844,2870
7,4490,4260,2844,2870
8,4560,4250,2844,2860
9,4620,4240,2844,2860
10,4640,4240,2844,2860
11,4560,4250,2844,2860
12,4520,4250,2844,2860
13,4600,4250,2840,2860
14,4630,4250,2850,2870
15,4640,4250,2840,2870
16,4650,4260,2850,2870
17,4670,4260,2840,2870
18,4670,4260,2850,2870
19,4680,4260,2850,2860
20,4650,4250,2850,2860
21,4600,4240,2840,2860
22,4550,4250,2840,2866
23,4500,4250,2850,2860
24,4490,4250,2840,2860
25,4480,4250,2850,2870
26,4470,4250,2850,2870
27,4440,4260,2840,2870
28,4430,4260,2840,2870
29,4410,4260,2844,2870
30,4400,4260,2844,2870
31,4450,4260,2840,2870
32,4540,4260,2840,2870
33,4640,4250,2840,2870
34,4710,4250,2840,2870
35,4610,4260,2840,2860
36,4530,4260,2850,2860
37,4500,4260,2850,2860
38,4460,4250,2840,2860
39,4500,4240,2850,2860
40,4540,4240,2850,2860
41,4480,4250,2840,2860
42,4610,4260,2840,2860
43,4550,4260,2844,2860
44,4700,4270,2844,2860
45,4660,4270,2844,2860
46,4570,4260,2845,2860
47,4520,4260,2840,2860
48,4470,4260,2850,2860
49,4480,4260,2845,2860
50,4520,4260,2845,2860
51,4470,4260,2850,2860
52,4680,4260,2850,2860
53,4610,4260,2850,2860
54,4550,4260,2840,2860
55,4490,4250,2840,2860
56,4460,4250,2840,2860
57,4470,4250,2840,2860
58,4420,4260,2840,2870
59,4460,4260,2840,2870
60,4510,4250,2850,2870
61,4560,4250,2850,2870
62,4560,4250,2850,2870
63,4550,4250,2850,2870
64,4580,4260,2850,2870
65,4570,4260,2840,2870
66,4580,4260,2850,2870
67,4570,4250,2850,2870
68,4570,4250,2850,2870
69,4620,4260,2850,2870
70,4630,4250,2845,2870
71,4610,4260,2845,2870
72,4600,4260,2850,2870
73,4570,4270,2840,2860
74,4570,4270,2850,2860
75,4560,4270,2850,2870
76,4550,4270,2850,2870
77,4550,4270,2845,2870
78,4540,4270,2845,2870
79,4540,4270,2850,2870
80,4540,4270,2850,2870
81,4540,4270,2850,2870
82,4530,4260,2850,2870
83,4530,4260,2850,2870
84,4540,4250,2850,2870
85,4540,4250,2850,2870
86,4490,4250,2840,2870
87,4490,4240,2840,2870
88,4500,4240,2840,2870
89,4510,4250,2840,2870
90,4520,4250,2840,2870
91,4500,4250,2840,2870
92,4442,4250,2850,2870
93,4442,4250,2850,2870
94,4441,4260,2850,2860
95,4700,4260,2850,2860
96,4640,4260,2850,2860
97,4620,4260,2840,2860
98,4570,4260,2850,2860
99,4510,4260,2840,2860
100,4490,4270,2840,2860
101,4520,4260,2840,2860
102,4660,4260,2840,2870
103,4690,4260,2850,2870
104,4440,4270,2850,2870
105,4439,4270,2840,2870
106,4438,4270,2840,2866
107,4438,4270,2840,2870
108,4437,4270,2840,2870
109,4436,4270,2845,2860
110,4434,4260,2840,2870
111,4434,4260,2840,2870
112,4434,4270,2840,2870
113,4434,4270,2850,2870
114,4434,4270,2850,2870
115,4434,4260,2850,2870
116,4433,4270,2850,2870
117,4433,4270,2845,2870
118,4432,4270,2845,2870
119,4431,4260,2845,2860
120,4650,4260,2845,2860
121,4620,4260,2850,2860
122,4431,4260,2840,2860
123,4430,4260,2840,2860
124,4620,4260,2840,2860
125,4429,4250,2840,2860
126,4428,4270,2845,2860
127,4428,4270,2845,2870
128,4428,4260,2840,2870
129,4428,4260,2845,2870
130,4428,4270,2840,2870
131,4428,4270,2840,2870
132,4428,4270,2840,2870
133,4428,4270,2840,2870
134,4670,4270,2840,2870
135,4610,4270,2840,2870
136,4310,4640,2845,2866
137,4310,4540,2850,2870
138,4310,4770,2845,2870
139,4300,4910,2845,2870
140,4300,4980,2845,2870
141,4310,5020,2850,2870
142,4310,5050,2840,2870
143,4310,5070,2850,2870
144,4310,5060,2840,2866
145,4300,5050,2840,2866
146,4310,5050,2850,2870
147,4310,5000,2850,2870
148,4310,5020,2850,2870
149,4310,4860,2850,2870
150,4310,4700,2850,2870
151,4320,4740,2840,2870
152,4320,4840,2840,2870
153,4320,4920,2845,2870
154,4310,4950,2840,2860
155,4300,4980,2850,2860
156,4310,4930,2845,2860
157,4320,4850,2845,2860
158,4320,4730,2845,2860
159,4320,4850,2850,2860
160,4320,4940,2840,2860
