Number,A0,A1,A2,A3
0,5510,4507,3260,2150
1,5530,4520,3270,2150
2,5520,4507,3260,2140
3,5510,4520,3250,2140
4,5570,4520,3250,2140
5,5510,4520,3260,2150
6,5510,4510,3260,2150
7,5570,4510,3260,2150
8,5510,4520,3260,2150
9,5570,4500,3240,2150
10,5530,4500,3240,2140
11,5530,4500,3250,2150
12,5570,4510,3260,2150
13,5520,4500,3270,2150
14,5500,4510,3270,2160
15,5510,4510,3260,2160
16,5500,4500,3260,2160
17,5480,4500,3260,2140
18,5550,4500,3250,2140
19,5550,4510,3250,2140
20,5550,4520,3250,2140
21,5550,4510,3250,2140
22,5510,4500,3240,2140
23,5530,4500,3240,2140
24,5540,4500,3250,2140
25,5480,4500,3260,2154
26,5540,4510,3260,2154
27,5490,4520,3260,2154
28,5530,4520,3260,2140
29,5530,4520,3260,2150
30,5490,4510,3270,2160
31,5490,4510,3260,2160
32,5500,4510,3250,2160
33,5480,4500,3260,2160
34,5480,4520,3260,2160
35,5500,4506,3260,2160
36,5540,4506,3260,2160
37,5510,4506,3260,2160
38,5540,4520,3250,2160
39,5480,4520,3260,2160
40,5500,4510,3260,2150
41,5520,4520,3250,2140
42,5540,4510,3270,2154
43,5520,4510,3270,2140
44,5540,4520,3260,2140
45,5540,4506,3260,2154
46,5510,4520,3260,2140
47,5530,4520,3260,2140
48,5540,4520,3270,2140
49,5540,4520,3250,2140
50,5530,4520,3240,2150
51,5500,4510,3240,2150
52,5500,4520,3250,2150
53,5480,4510,3250,2150
54,5480,4500,3260,2150
55,5480,4500,3250,2160
56,5510,4520,3250,2160
57,5560,4500,3250,2160
58,5520,4500,3250,2170
59,5510,4490,3250,2170
60,5500,4500,3260,2170
61,5490,4500,3260,2170
62,5490,4500,3260,2160
63,5480,4500,3260,2160
64,5520,4500,3270,2160
65,5480,4500,3270,2160
66,5490,4500,3260,2150
67,5490,4510,3250,2150
68,5490,4500,3260,2150
69,5490,4490,3250,2160
70,5550,4490,3250,2160
71,5510,4506,3250,2160
72,5490,4506,3250,2160
73,5530,4490,3240,2160
74,5540,4500,3240,2160
75,5540,4500,3240,2160
76,5540,4500,3240,2170
77,5550,4500,3250,2160
78,5530,4500,3260,2160
79,5490,4500,3250,2150
80,5530,4500,3250,2150
81,5490,4510,3260,2150
82,5510,4500,3270,2150
83,5560,4510,3270,2160
84,5490,4510,3270,2160
85,5520,4500,3270,2160
86,5540,4510,3270,2160
87,5540,4500,3270,2160
88,5540,4500,3270,2160
89,5540,4510,3260,2160
90,5520,4520,3260,2160
91,5500,4520,3260,2170
92,5480,4510,3260,2170
93,5540,4510,3260,2170
94,5540,4510,3270,2154
95,5540,4500,3260,2154
96,5540,4490,3250,2154
97,5540,4490,3250,2160
98,5520,4500,3260,2160
99,5520,4500,3260,2160
100,5490,4510,3260,2160
101,5020,4520,3720,2170
102,5030,4510,3720,2170
103,5020,4500,3760,2154
104,5020,4500,3760,2170
105,5030,4490,3790,2170
106,5030,4490,3730,2170
107,5030,4490,3730,2170
108,5020,4490,3750,2160
109,5020,4500,3740,2160
110,5020,4500,3790,2160
111,5020,4500,3710,2160
112,5020,4510,3730,2160
113,5020,4510,3730,2170
114,5020,4510,3710,2170
115,5020,4510,3770,2160
116,5030,4500,3730,2160
117,5020,4500,3740,2160
118,5020,4510,3700,2160
119,5020,4510,3720,2150
120,5020,4500,3720,2160
121,5020,4500,3700,2160
122,5020,4500,3720,2160
123,5020,4500,3700,2160
124,5020,4490,3720,2160
125,5030,4490,3760,2160
126,5040,4490,3740,2140
127,5050,4490,3730,2140
128,5050,4490,3740,2140
129,5050,4510,3750,2140
130,5040,4510,3790,2140
131,5030,4520,3770,2140
132,5030,4506,3720,2140
133,5020,4520,3710,2140
134,5030,4520,3730,2150
135,5030,4520,3710,2150
136,5030,4520,3750,2150
137,5030,4520,3730,2150
138,5020,4510,3780,2140
139,5020,4500,3780,2150
140,5040,4500,3780,2150
141,5040,4510,3730,2140
142,5040,4510,3800,2150
143,5040,4510,3730,2160
144,5040,4510,3740,2160
145,5040,4510,3780,2160
146,5030,4510,3750,2150
147,5020,4500,3770,2140
148,5020,4510,3750,2140
149,5020,4520,3730,2140
150,5020,4506,3730,2150
151,5030,4506,3770,2150
152,5030,4506,3770,2150
153,5020,4506,3750,2160
154,5030,4520,3740,2160
155,5040,4520,3760,2150
156,5040,4520,3740,2160
157,5040,4520,3780,2160
158,5050,4520,3780,2150
159,5050,4520,3780,2150
160,5040,4520,3790,2160
161,5030,4520,3730,2160
162,5030,4510,3780,2160
163,5030,4520,3740,2160
164,5030,4520,3720,2150
165,5030,4520,3720,2160
166,5040,4510,3780,2150
167,5040,4510,3750,2150
168,5040,4500,3730,2140
169,5050,4510,3780,2140
170,5050,4510,3780,2150
171,5050,4500,3760,2150
172,5050,4500,3780,2160
173,5050,4510,3720,2160
174,5050,4500,3720,2150
175,5060,4500,3770,2150
176,5050,4500,3770,2150
177,5050,4500,3750,2150
178,5040,4490,3770,2150
179,5040,4510,3730,2160
180,5040,4510,3730,2160
181,5040,4500,3750,2160
182,5030,4510,3770,2150
183,5030,4510,3730,2150
184,5030,4510,3770,2150
185,5030,4510,3780,2150
186,5030,4520,3720,2150
187,5030,4510,3740,2160
188,5030,4510,3780,2160
189,5030,4510,3760,2160
190,5040,4510,3760,2160
191,5030,4510,3740,2160
192,5030,4510,3780,2150
193,5030,4510,3730,2150
194,5020,4500,3760,2150
195,5020,4500,3710,2160
196,5020,4500,3770,2160
197,5020,4500,3710,2150
198,5030,4490,3770,2160
199,5030,4500,3770,2160
200,5020,4500,3770,2160
201,5030,4500,3710,2160
202,5030,4500,3710,2160
203,5030,4490,3750,2160
