Number,A0,A1,A2,A3
0,3950,4720,2440,3368
1,3950,4790,2430,3368
2,3950,4800,2430,3380
3,3960,4810,2420,3380
4,3960,4688,2430,3380
5,3940,4688,2420,3380
6,3940,4688,2420,3380
7,3950,4687,2430,3370
8,3950,4930,2440,3370
9,3950,4880,2440,3368
10,3950,4840,2430,3360
11,3944,4810,2430,3368
12,3960,4810,2440,3360
13,3960,4800,2430,3368
14,3960,4790,2420,3360
15,3960,4800,2420,3360
16,3960,4810,2420,3370
17,3960,4810,2430,3370
18,3960,4810,2430,3360
19,3950,4810,2430,3360
20,3960,4820,2430,3360
21,3950,4810,2430,3360
22,3950,4780,2420,3360
23,3950,4780,2430,3360
24,3950,4770,2430,3360
25,3950,4770,2430,3360
26,3940,4760,2430,3370
27,3940,4730,2430,3370
28,3930,4730,2430,3360
29,3930,4740,2430,3368
30,3940,4740,2430,3360
31,3930,4770,2430,3370
32,3930,4730,2420,3380
33,3944,4710,2420,3380
34,3930,4700,2400,3380
35,3930,4730,2420,3370
36,3940,4750,2420,3370
37,3940,4760,2420,3370
38,3930,4770,2420,3370
39,3940,4760,2430,3370
40,3940,4750,2430,3370
41,3940,4740,2420,3380
42,3940,4730,2420,3380
43,3940,4730,2430,3380
44,3930,4740,2430,3380
45,3930,4760,2420,3370
46,3930,4760,2420,3370
47,3930,4780,2420,3370
48,3944,4790,2420,3370
49,3945,4800,2420,3370
50,3945,4810,2420,3370
51,3940,4790,2430,3360
52,3940,4820,2430,3360
53,3940,4850,2430,3360
54,3930,4830,2430,3370
55,3950,4810,2430,3370
56,3960,4687,2420,3370
57,3960,4687,2420,3370
58,3950,4686,2420,3360
59,3960,4686,2420,3360
60,3960,4686,2440,3360
61,3960,4686,2440,3368
62,3960,4685,2440,3368
63,3960,4684,2440,3368
64,3960,4890,2440,3368
65,3960,4860,2450,3368
66,3950,4820,2450,3360
67,3940,4830,2440,3360
68,3950,4820,2440,3360
69,3940,4810,2430,3368
70,3940,4780,2430,3368
71,3940,4810,2430,3368
72,3940,4830,2420,3360
73,3950,4850,2420,3360
74,3950,4870,2420,3368
75,3950,4880,2420,3360
76,3950,4684,2420,3360
77,3950,4684,2420,3370
78,3940,4684,2420,3370
79,3950,4684,2420,3370
80,3940,4683,2430,3370
81,3940,4681,2430,3370
82,3940,4910,2430,3370
83,3950,4890,2430,3360
84,3950,4681,2440,3370
85,3960,4680,2430,3370
86,3945,4680,2430,3380
87,3960,4679,2430,3370
88,3950,4678,2420,3360
89,3950,4910,2430,3360
90,3960,4880,2430,3370
91,3950,4880,2430,3360
92,3940,4850,2440,3370
93,3930,4830,2440,3370
94,3945,4810,2440,3360
95,3945,4800,2440,3370
96,3945,4790,2440,3380
97,3940,4790,2440,3370
98,3940,4780,2440,3370
99,3930,4780,2440,3370
100,3945,4780,2440,3370
101,3940,4800,2440,3370
102,3960,4830,2440,3370
103,3950,4860,2450,3370
