Number,A0,A1,A2,A3
0,5760,4260,4040,1354
1,5760,4270,4040,1354
2,5760,4330,4040,1354
3,5760,4360,4050,1354
4,5760,4370,4060,1370
5,5760,4330,4050,1360
6,5760,4340,4040,1350
7,5760,4360,4040,1350
8,5760,4380,4030,1360
9,5760,4400,4030,1360
10,5760,4400,4030,1360
11,5760,4390,4030,1360
12,5760,4380,4030,1370
13,5760,4370,4040,1370
14,5760,4360,4040,1370
15,5770,4360,4040,1350
16,5770,4380,4040,1350
17,5770,4390,4040,1360
18,5760,4390,4040,1360
19,5750,4410,4040,1360
20,5750,4420,4040,1360
21,5750,4430,4030,1350
22,5750,4430,4040,1360
23,5750,4440,4040,1360
24,5750,4440,4040,1370
25,5750,4450,4030,1360
26,5760,4450,4030,1360
27,5770,4460,4040,1360
28,5770,4450,4040,1370
29,5770,4440,4040,1370
30,5770,4430,4040,1360
31,5770,4430,4040,1350
32,5770,4430,4050,1350
33,5770,4430,4040,1350
34,5760,4440,4040,1360
35,5750,4440,4040,1360
36,5750,4440,4040,1350
37,5750,4450,4030,1360
38,5750,4450,4030,1360
39,5750,4450,4030,1360
40,5760,4430,4040,1350
41,5760,4420,4030,1350
42,5760,4420,4020,1350
43,5760,4420,4030,1350
44,5760,4420,4030,1350
45,5760,4420,4030,1350
46,5760,4420,4030,1350
47,5770,4420,4030,1350
48,5770,4430,4040,1350
49,5750,4420,4040,1350
50,5750,4420,4040,1340
51,5760,4410,4050,1340
52,5760,4410,4040,1340
53,5770,4400,4050,1340
54,5760,4390,4050,1340
55,5750,4380,4050,1350
56,5750,4400,4040,1350
57,5760,4400,4040,1360
58,5760,4400,4040,1360
59,5760,4400,4040,1370
60,5760,4400,4030,1370
61,5760,4400,4030,1360
62,5760,4400,4030,1360
63,5750,4390,4030,1360
64,5760,4390,4030,1360
65,5770,4380,4030,1360
66,5770,4390,4040,1370
67,5760,4390,4040,1360
68,5770,4390,4030,1360
69,5770,4400,4040,1350
70,5770,4380,4050,1350
71,5770,4370,4050,1350
72,5770,4360,4040,1360
73,5759,4350,4030,1360
74,5759,4350,4030,1360
75,5759,4350,4030,1370
76,5759,4350,4030,1360
77,5759,4360,4040,1360
78,5770,4360,4030,1350
79,5760,4360,4030,1350
80,5760,4360,4030,1350
81,5760,4360,4040,1360
82,5760,4370,4040,1370
83,5750,4370,4050,1360
84,5750,4370,4050,1350
85,5750,4370,4050,1360
86,5760,4380,4050,1360
87,5760,4390,4050,1360
88,5770,4390,4050,1370
89,5770,4390,4040,1354
90,5770,4390,4040,1354
91,5770,4380,4040,1354
92,5760,4380,4040,1370
93,5770,4380,4040,1370
94,5770,4390,4040,1370
95,5759,4390,4030,1370
96,5759,4390,4040,1370
97,5759,4400,4050,1360
98,5759,4400,4040,1350
99,5759,4400,4050,1350
100,5759,4410,4050,1360
101,5759,4410,4060,1350
102,5759,4420,4060,1360
103,5759,4420,4050,1360
104,5770,4410,4040,1360
105,5770,4400,4030,1350
106,5770,4400,4040,1360
107,5770,4400,4030,1360
108,5759,4400,4040,1360
109,5759,4420,4040,1370
110,5770,4430,4040,1370
111,5770,4430,4040,1360
112,5760,4430,4040,1360
113,5760,4440,4040,1360
114,5760,4440,4040,1340
115,5760,4420,4040,1354
116,5760,4410,4030,1340
117,5750,4400,4040,1340
118,5750,4400,4040,1340
119,5750,4400,4040,1350
120,5750,4410,4030,1350
121,5750,4390,4040,1360
122,5760,4370,4030,1360
123,5760,4360,4030,1360
124,5760,4370,4040,1360
125,5760,4390,4040,1360
126,5760,4420,4030,1350
127,5770,4460,4030,1350
128,5770,4440,4030,1350
129,5770,4400,4030,1340
130,5770,4370,4030,1350
131,5760,4370,4040,1350
132,5760,4360,4040,1350
133,5760,4350,4040,1360
134,5760,4360,4040,1360
135,5760,4370,4040,1370
136,5760,4380,4040,1354
137,5760,4410,4040,1354
138,5760,4430,4050,1354
139,5750,4450,4040,1354
140,5750,4470,4040,1360
141,5750,4490,4040,1370
142,5760,4500,4030,1360
143,5770,4510,4040,1350
144,5770,4520,4050,1350
145,5770,4520,4050,1360
146,5770,4500,4050,1350
147,5770,4490,4050,1360
148,5760,4470,4050,1360
149,5750,4430,4040,1350
150,5760,4420,4040,1350
151,5770,4400,4040,1360
152,5770,4370,4030,1360
153,5770,4360,4040,1360
154,5770,4350,4040,1350
155,5759,4340,4040,1350
156,5759,4320,4040,1350
157,5759,4300,4040,1350
158,5759,4270,4040,1360
159,5759,4260,4040,1360
160,5770,4290,4040,1350
161,5770,4300,4040,1360
162,5760,4300,4040,1360
163,5760,4310,4030,1360
164,5760,4310,4040,1360
165,5770,4310,4040,1360
166,5759,4310,4040,1360
167,5759,4320,4050,1350
168,5770,4330,4040,1350
169,5770,4350,4040,1360
170,5770,4350,4030,1360
171,5760,4350,4030,1360
172,5760,4370,4040,1360
173,5750,4390,4040,1350
174,5750,4400,4030,1350
175,5760,4410,4030,1360
176,5760,4400,4040,1360
177,5760,4400,4030,1360
178,5760,4380,4030,1370
179,5750,4380,4040,1370
180,5750,4370,4040,1370
181,5770,4360,4040,1370
182,5770,4350,4040,1360
183,5770,4370,4030,1360
184,5760,4370,4040,1370
185,5760,4370,4030,1370
186,5760,4390,4040,1370
187,5760,4410,4050,1370
188,5760,4430,4040,1360
189,5760,4440,4040,1360
190,5770,4440,4050,1370
191,5770,4440,4040,1350
192,5760,4460,4050,1360
193,5760,4460,4040,1350
194,5750,4440,4030,1350
195,5750,4430,4030,1340
196,5750,4410,4030,1360
