Number,A0,A1,A2,A3
0,4820,4370,3000,2840
1,4770,4370,3000,2840
2,4810,4390,3010,2860
3,4760,4400,3010,2870
4,4760,4400,3010,2870
5,4770,4390,3010,2870
6,4780,4390,3010,2860
7,4760,4390,3000,2860
8,4760,4380,3000,2850
9,4820,4390,3010,2850
10,4780,4370,3010,2850
11,4780,4380,3010,2850
12,4790,4380,3010,2870
13,4820,4380,3000,2870
14,4760,4380,3000,2860
15,4810,4400,3000,2870
16,4790,4390,3000,2870
17,4780,4380,3000,2870
18,4770,4380,3000,2849
19,4770,4380,2990,2849
20,4750,4390,3000,2849
21,4760,4390,3000,2860
22,4790,4380,3000,2860
23,4770,4380,3010,2860
24,4790,4380,3000,2850
25,4790,4380,3010,2840
26,4750,4380,3010,2830
27,4790,4390,3010,2849
28,4770,4400,3010,2830
29,4750,4400,3010,2830
30,4750,4400,3010,2840
31,4730,4382,3010,2830
32,4750,4382,3020,2840
33,4770,4400,3020,2840
34,4790,4390,3020,2850
35,4750,4390,3010,2840
36,4790,4390,3010,2840
37,4820,4380,3010,2850
38,4800,4390,3010,2840
39,4780,4380,3010,2860
40,4790,4380,3010,2850
41,4760,4380,3000,2860
42,4820,4380,3010,2860
43,4780,4380,3010,2850
44,4770,4380,3020,2850
45,4790,4380,3020,2860
46,4760,4370,3010,2850
47,4830,4380,3000,2860
48,4830,4380,3010,2850
49,4790,4380,3020,2860
50,4830,4380,3010,2870
51,4830,4380,3010,2850
52,4810,4370,3010,2850
53,4800,4370,3010,2850
54,4780,4370,3000,2840
55,4780,4370,3000,2850
56,4770,4370,3000,2850
57,4750,4390,3000,2840
58,4810,4390,3000,2840
59,4750,4380,3000,2840
60,4750,4380,3000,2860
61,4810,4380,3010,2850
62,4790,4380,3010,2850
63,4760,4380,3010,2840
64,4760,4380,3010,2840
65,4790,4400,3010,2860
66,4760,4390,3010,2850
67,4780,4380,3010,2860
68,4820,4380,3010,2860
69,4770,4380,3010,2850
70,4750,4390,3020,2840
71,4770,4390,3020,2850
72,4780,4390,3020,2850
73,4790,4390,3020,2840
74,4830,4400,3020,2830
75,4810,4390,3020,2849
76,4830,4390,3020,2849
77,4760,4390,3020,2849
78,4770,4390,3020,2840
79,4750,4390,3020,2830
80,4750,4380,3010,2840
81,4780,4380,3000,2840
82,4790,4390,3010,2840
83,4770,4380,3020,2830
84,4810,4380,3020,2840
85,4810,4380,3020,2830
86,4800,4390,3020,2840
87,4780,4390,3030,2850
88,4820,4390,3030,2850
89,4810,4390,3030,2850
90,4760,4390,3030,2830
91,4790,4380,3030,2849
92,4820,4380,3020,2849
93,4770,4370,3010,2830
94,4770,4382,3010,2830
95,4780,4382,3010,2830
