Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3374.5657588736285,2909.673388038848,4344.501239095197,4304.50572860669
2.0,3361.395646794085,2915.5487888773177,4340.945583002413,4309.003878260198
3.0,3350.8838292522937,2922.151944564094,4340.398851348343,4310.113169510956
4.0,3340.738413108647,2916.138599178501,4339.869815135996,4307.422770633922
5.0,3343.2959079270836,2914.529120889437,4344.542501327941,4317.425845632712
6.0,3316.0522808816013,2910.579519315622,4375.23236939828,4322.668468828488
7.0,3285.999092061134,2910.542149251936,4407.1372556840015,4323.141239587648
8.0,3257.884040253347,2911.152031172825,4433.115536680704,4323.583521252545
9.0,3230.9372652538036,2911.7225823358804,4461.287532258051,4323.997280555227
10.0,3207.0179099000925,2912.2563396934315,4483.12891795196,4324.384357273954
11.0,3184.64105019043,2912.7556764578344,4507.43080869312,4324.746472444022
12.0,3163.7071982859175,2912.5779819770187,4530.165552905482,4324.440405324187
13.0,3144.768114796466,2912.4117462967833,4548.854910277985,4324.154075238807
14.0,3125.7606718751076,2911.6114034257325,4566.339076840086,4323.886209265423
15.0,3107.3340968674574,2911.5074960339384,4585.275080146332,4322.990791169846
16.0,3090.0957500710765,2911.4102890568574,4601.70035682286,4321.5082895512605
17.0,3074.613825642455,2911.964173311977,4617.066464161052,4320.121385729252
18.0,3060.130234224982,2911.8375191149685,4630.796884910301,4318.823914708391
19.0,3046.580595358528,2911.719032022857,4643.641920183274,4317.6101091496985
20.0,3033.904681103987,2912.2530055812917,4655.658665966801,4317.119393924865
21.0,3021.4013285381125,2912.7525469125867,4668.190174766407,4316.660321499222
22.0,3009.7042274785276,2913.864695337352,4681.203254326508,4316.875670291014
23.0,2999.40620497582,2914.9051294769324,4693.377215943428,4317.077132820573
24.0,2980.759466588481,2916.7890545902164,4709.180454694868,4316.193866665335
25.0,2966.9360741624223,2918.4378534544903,4724.300979032045,4314.81759965125
26.0,2954.837927216074,2918.5912392081973,4740.072054673564,4315.464391276511
27.0,2942.356831767877,2917.519006703674,4751.774043794891,4315.837014656865
28.0,2930.830211761579,2917.8286477601887,4761.4954773600675,4316.959814285725
29.0,2920.7421784531734,2917.4548284220573,4772.582883413858,4317.339245368249
30.0,2909.168982302267,2917.9161130001457,4783.511869782117,4319.633869003528
31.0,2899.009591693945,2918.293794677933,4791.2898377420415,4321.512616626208
32.0,2890.1271420141084,2918.603025634424,4801.894192688377,4321.761231678654
33.0,2879.1308945389533,2919.1238970409204,4807.483110943151,4318.369664674409
34.0,2867.969739068017,2912.9295035508667,4816.560693543307,4319.569563633149
35.0,2858.3246065296607,2912.6926247579963,4826.794006242016,4320.848876912278
