Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,2499.7859318445844,3056.164706606178,4999.438811063312,5376.380974611136
2.0,2489.7399281978223,3053.055336046375,4999.721864981316,5378.206347936775
3.0,2479.574459261732,3053.740817944293,4999.817278508258,5378.821655819508
4.0,2493.8280220352704,3052.024942669419,4999.9154868236765,5374.902625021232
5.0,2482.982949021637,3051.351893419415,5005.856596929272,5373.211479782743
6.0,2493.120959795722,3055.3136508835933,5008.837382394712,5375.927225394161
7.0,2492.255096783328,3054.9783099273714,5012.987644227665,5386.314518604024
8.0,2502.8938850210366,3053.868420878094,5008.756026531895,5381.778998690012
9.0,2490.8698759149343,3056.1910078433084,5008.0670495713375,5382.420731087197
10.0,2460.2243703084596,3054.054915385038,5043.792785405821,5378.526789550802
11.0,2430.5484258288666,3054.051374360219,5073.854512486918,5377.976969615954
12.0,2402.786029908616,3053.7901357810906,5099.398556330967,5378.752232303398
13.0,2376.8137941213768,3053.545742249879,5122.6506679355225,5380.122319624187
14.0,2352.5162863080795,3053.3171075731116,5148.272337447269,5380.7592469868605
15.0,2329.1407028331005,3053.10321559667,5168.3729957422975,5381.35510433614
16.0,2307.2724113707604,3052.903115689547,5187.177534018362,5381.912539926913
17.0,2286.8142195145515,3052.7159185188225,5205.414342713137,5382.434031250694
18.0,2267.030387255333,3052.540792097071,5222.475215153275,5382.921896046699
19.0,2249.16706031816,3053.021772796634,5238.435977438516,5382.088673178921
20.0,2233.7452164064102,3053.4717391530708,5255.946825138107,5381.309177747496
21.0,2219.9626103906985,3053.892691016854,5273.618177040058,5381.224760040275
22.0,2206.423912375854,3053.641684573163,5286.925980613316,5381.790600423005
23.0,2193.113394815142,3053.4068633942416,5301.954936281705,5382.319954585393
24.0,2180.661159009173,3053.187183830406,5316.014802778002,5382.815175212604
25.0,2169.011861687697,3052.9816695280388,5328.523253685757,5383.278463285204
26.0,2158.1137281959504,3053.4342218022334,5338.935511852566,5384.356692573287
27.0,2147.91832238508,3053.470704012798,5348.676372294272,5385.365396050583
28.0,2138.3803313403696,3053.5048337967523,5360.368386571918,5385.6642421316665
29.0,2121.7545774148225,3053.5666330554864,5378.481514886629,5386.205366749129
30.0,2109.6999037211717,3053.7247352342797,5389.30025083975,5386.67895626419
31.0,2097.860085145618,3054.5079201696335,5400.620040495594,5387.093439400861
32.0,2087.497936101454,3054.548544932706,5415.519266162968,5387.4561929355605
33.0,2079.7186653452277,3053.9808634081696,5429.807043567863,5387.773672985518
34.0,2066.4796923580066,3053.8626120618583,5441.722973438989,5388.1771701296
35.0,2053.786168794412,3053.8073710652675,5452.885594912864,5388.507537879742
36.0,2041.9937728899047,3053.3833472015253,5462.011397880792,5389.501639256641
37.0,2031.3224258781465,3053.4149676593142,5466.923070102863,5389.591961628585
38.0,2020.208414527119,3053.8596014348113,5475.94212145643,5390.310728781736
39.0,2009.589130961691,3053.167503699791,5486.980955694825,5392.578346286582
40.0,2009.046160857232,3052.9788527944925,5497.738042737676,5391.775903418575
41.0,1998.0454083631848,3053.1163033568905,5504.888783486583,5386.892821515961
42.0,2000.6644835371906,3054.2086045141573,5494.661457138801,5387.515494457648
43.0,2000.5372982653282,3053.8198313351645,5483.510625069315,5387.755551440426
44.0,2007.4031712866831,3054.522018942309,5493.540190430595,5385.035748380877
45.0,2008.741905623846,3054.2529184603663,5482.520593325039,5388.914934830584
