Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3629.5925768319644,3439.6139020115584,3519.6049229885716,3389.6195139009255
2.0,3642.085265848906,3433.725052575601,3519.8443868620725,3389.8501339381887
3.0,3653.389649993441,3431.1425212065174,3519.8907833548465,3389.8948169241276
4.0,3663.694091614194,3432.3338925176613,3519.905473491935,3389.908964527744
5.0,3680.3230807183973,3433.269138973997,3519.917005495876,3389.920070633812
6.0,3698.246658283902,3434.0246715220005,3519.926321547556,3389.9290426267653
7.0,3717.23971918318,3434.649087978965,3519.9340208796348,3390.981448623254
8.0,3732.2470175519493,3436.157174476977,3518.958094319765,3391.8674386897897
9.0,3715.868581590982,3439.4511557396577,3519.139114015178,3391.5429916796224
10.0,3702.94749069069,3441.9709850363656,3520.101627847411,3391.3773724149946
11.0,3692.653705697219,3442.409375829224,3521.601193374973,3391.320201937278
12.0,3680.485713632218,3446.09438375371,3520.499869661984,3391.253817815844
13.0,3691.9682661735815,3447.0953722720674,3520.4638868056,3391.163562395621
14.0,3711.5489382364485,3448.852660807416,3520.4007169891306,3391.075268067219
15.0,3723.242762061893,3450.3207029574983,3520.372899332028,3391.0006232700207
16.0,3711.3016752951307,3452.9247034127616,3520.3235566127087,3391.0005407977956
17.0,3701.0813474258252,3453.2163074315818,3518.9760741615155,3391.000470210152
18.0,3688.352074251048,3451.992633076946,3519.1675191343547,3391.000382294244
19.0,3677.923337604066,3452.2398357989546,3519.321581319764,3390.815247609645
20.0,3688.927548444423,3451.9559438392116,3519.40756869828,3390.7119176058627
21.0,3702.063309808789,3451.1748799791817,3519.4462713457287,3390.6654090975644
22.0,3719.416076632688,3449.7656871065647,3520.167391564836,3391.842534846836
23.0,3731.4611779744973,3448.537177410651,3520.14633394153,3392.868732484071
24.0,3746.3455545444194,3447.4652031725655,3520.735005670946,3393.7641730605355
25.0,3759.9902016165283,3447.7830339586617,3519.3889745988645,3393.8983469501695
26.0,3771.8278875333385,3448.0607103962625,3518.212999427967,3393.4100764609193
27.0,3781.8765221747217,3445.604323031553,3516.2865502470036,3392.6748173898477
28.0,3769.940296417636,3446.568892633742,3524.8611865610155,3392.7213313023585
29.0,3759.641979229889,3449.208052897527,3526.3176685431686,3392.514375614027
30.0,3749.157235366266,3449.5933520370704,3525.584333454843,3392.9681150123592
31.0,3736.957236439625,3451.657386736146,3519.9210536223227,3390.5994288647007
32.0,3725.7309746811775,3449.9580724614443,3517.215111910225,3390.448044769843
33.0,3715.3028951258766,3456.115033545562,3516.553705256921,3390.262869714658
34.0,3697.5976271233853,3480.19643639564,3518.472694898376,3391.9399437172606
35.0,3684.211426697451,3497.5937671266543,3517.926363065835,3392.4596680047684
36.0,3671.688388170844,3515.8037365119067,3517.415259513705,3392.9458797055186
37.0,3659.972853594033,3536.0635738403016,3516.9371126706214,3393.4007397604237
38.0,3649.012753924025,3550.5033240625207,3517.1346121518513,3393.181455057379
39.0,3638.7593776063795,3568.525680931375,3517.3193765759497,3392.9763101546214
40.0,3629.1671540793964,3585.3859297131935,3517.49222711814,3392.7843932970213
41.0,3619.5486365260335,3601.8038195596623,3517.6539320030583,3392.6693329919867
42.0,3602.132257458334,3597.5849310771696,3517.9467332125187,3392.396510279303
43.0,3588.1375818377946,3593.8925813192523,3518.2029913429137,3392.097413616663
44.0,3575.244698148407,3590.6610555769294,3518.427267156242,3392.480460449737
45.0,3568.458365174853,3606.738797543023,3519.173493995916,3392.965331422752
46.0,3562.1096249356688,3619.2005642048275,3519.871603031099,3392.7741224899946
47.0,3556.170260807522,3629.569148394103,3520.0088451989654,3392.5952429905324
48.0,3546.060589029241,3647.095632383686,3521.255792095999,3392.271343475558
49.0,3537.8158917800392,3662.4347220965037,3522.3471136829235,3392.6326829782424
50.0,3530.600174649511,3674.5697860313526,3523.302232789383,3393.552161585304
51.0,3523.241842106991,3685.7834738224883,3523.9517904478316,3394.720760973
52.0,3515.4621256186338,3696.815350205995,3524.7224615391287,3395.9562816391576
53.0,3507.6907367970384,3708.1700711392873,3523.617245655394,3395.654597816938
54.0,3500.565352177452,3719.1272653555397,3524.5830770881566,3394.9760451978095
55.0,3492.897421872224,3729.546085016107,3525.246394263308,3394.1198842736935
56.0,3482.1251431656274,3734.9237421600747,3523.939934983378,3394.36980565445
57.0,3486.916287222469,3724.6611332355446,3522.4599282712993,3392.1806036680427
58.0,3485.5891631415516,3735.803919291891,3526.973917457586,3391.1944961862546
