Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3769.5325126664516,2619.7059369971753,4569.487073311867,4119.537580316169
2.0,3780.9883122519623,2626.5784316178424,4572.857226685324,4114.705179212628
3.0,3770.641358053785,2627.7560526452903,4574.701879942834,4111.788771959698
4.0,3739.1392815695917,2630.342468273996,4607.913453806689,4113.068115109534
5.0,3709.531437548221,2629.6755286333587,4637.711353775724,4113.515121442579
6.0,3681.8330893736484,2629.051601867044,4663.008099387812,4113.933299039028
7.0,3655.921048590554,2628.4679130595923,4686.673420505471,4114.324507744524
8.0,3631.0352392565346,2628.373255863118,4709.457401638541,4114.690487311232
9.0,3608.3991328299244,2627.8333160232996,4732.061740679761,4115.032865172073
10.0,3587.8676232840676,2627.7795808396168,4751.918695862315,4115.353163708155
11.0,3568.6601362117226,2627.7293108950903,4770.495128789139,4115.652807043066
12.0,3551.3361055606283,2627.682282688826,4789.163291968159,4115.288296684887
13.0,3535.1292317934676,2627.186907042324,4805.337963148705,4114.947292129955
14.0,3519.967464871889,2627.368302862094,4823.0489119455915,4114.62827739242
15.0,3505.7834032090022,2627.538001387755,4837.038469958575,4114.329834293278
16.0,3491.86916936825,2627.6967569912763,4852.705214912212,4114.695460242196
17.0,3478.852182504873,2627.8452753810907,4864.782412062706,4115.03750912742
18.0,3466.6745801606044,2627.984216743708,4879.304935395286,4114.712679505937
19.0,3455.282232139446,2628.1141986820835,4890.311711693853,4115.053617037035
20.0,3444.624499627355,2628.8806191829353,4900.608735397192,4114.727749592591
21.0,3434.009190352188,2629.597618576031,4908.952136861572,4114.422895064775
22.0,3414.7879467157572,2630.251077939338,4927.283706971045,4113.870892009476
23.0,3397.9656495388617,2630.2197419941513,4942.599393574191,4113.516746327689
24.0,3384.4909408924655,2630.192316981092,4956.523662826032,4113.077836986141
25.0,3372.697959818151,2630.168314780491,4965.693907566092,4112.693706264354
26.0,3363.62486644471,2629.502492214836,4978.587128795306,4112.357517346284
27.0,3355.0809102517087,2629.5645838119594,4991.888806000792,4112.666523828364
28.0,3348.2065244847195,2629.6189260302,5004.175174899578,4112.333727704094
29.0,3335.8322685180146,2628.9114292132804,5013.688081199892,4112.255624063615
30.0,3325.713282516473,2627.296330456657,5025.711750919511,4111.84681695385
31.0,3317.3551628143728,2625.588741597675,5035.843145527966,4111.414599132342
32.0,3306.0636222065905,2624.543627406329,5044.76131720909,4110.948304295248
33.0,3295.8249144290326,2625.593568847731,5046.617157989422,4110.460634001981
34.0,3292.882990549262,2628.632256185632,5058.069114072333,4110.308795065105
