Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4809.460136242907,5744.344106192924,1409.841744719854,3819.615602527656
2.0,4809.787358183683,5745.781199031223,1403.876471508693,3832.0063041604412
3.0,4809.850757936593,5747.039046352275,1403.3169962744473,3844.843862438555
4.0,4809.899320069245,5748.002516171271,1402.237673130497,3857.366413322585
5.0,4806.605096795618,5746.151223123461,1401.493036644992,3872.7000336338588
6.0,4806.894920691857,5746.479794350079,1402.2192786366716,3882.7139666488097
7.0,4807.150819135684,5746.769904539988,1402.8605100807472,3895.676357356445
8.0,4808.177674385242,5746.228880789968,1403.4310696191465,3912.80424744352
9.0,4808.31944662912,5744.188341352962,1403.164141231121,3926.589621057311
10.0,4808.4471554692955,5742.350217629258,1402.9236913806246,3936.7277607066835
11.0,4808.667858197138,5739.173625316817,1403.9294331561023,3947.1006049379166
12.0,4808.932097918848,5737.433690751469,1405.1335729030895,3959.035042405324
13.0,4809.137728647763,5739.853406356632,1405.524779553155,3970.1718583065995
14.0,4811.188044965927,5741.76863438272,1405.6997801773257,3984.6917685309504
15.0,4811.699057917044,5742.827292613779,1405.630526640477,3998.8995560960257
16.0,4818.693366389929,5745.8306746175995,1404.1578921927207,4009.552878895482
17.0,4823.399915705332,5747.866760612108,1404.5522958600066,4022.333105867118
18.0,4824.141869985738,5750.158570916968,1403.3140182228342,4034.118192249519
19.0,4825.238460300961,5749.439642936264,1405.2100116927106,4044.2934627557324
20.0,4827.555447802153,5745.809159563769,1407.5408424198135,4059.805498103893
21.0,4827.71309307325,5746.079420177257,1407.6994295687155,4071.425954041218
22.0,4827.860570073335,5745.687373330264,1407.2029123025866,4083.5866302220566
23.0,4827.998535024304,5745.320612927002,1406.738419668228,4097.542431988861
24.0,4827.4827405426395,5744.9775072484645,1406.3038851354102,4112.532718389692
25.0,4826.355356596568,5744.6565300109605,1405.897375705026,4127.845924025379
26.0,4825.203466216419,5743.812547137144,1404.8284930641353,4113.899593726336
27.0,4825.512765218518,5742.921860812657,1404.5171332043349,4097.527168446655
28.0,4826.465780700944,5738.707015417743,1402.8328588684985,4114.26605833328
29.0,4826.048852337346,5737.500744174305,1402.6501896338034,4124.308139940896
30.0,4825.293917194591,5735.961361289206,1402.3194291559566,4138.747217970648
31.0,4827.490010525325,5734.458366915861,1401.5548709347356,4128.53331798786
32.0,4828.695312596843,5736.556956154323,1402.1360397244873,4143.29268437372
33.0,4828.858144506382,5737.631482116451,1401.869450634758,4157.213560695122
34.0,4829.06509344048,5741.685533578507,1401.5306329661696,4168.592922411727
35.0,4829.234535053612,5745.004830787925,1401.2532224418155,4180.8898608888785
36.0,4831.891237917663,5745.005833695132,1400.7352706065217,4194.8149673820035
37.0,4832.903252850647,5745.0258949205245,1400.6435050785622,4208.587411653658
38.0,4833.144148293129,5744.35705898897,1400.5631923612711,4220.599405324364
39.0,4831.326255172552,5742.964153976695,1400.7107301559058,4231.807391116041
40.0,4827.988145981886,5742.463627820191,1400.590664182768,4242.254923838709
41.0,4828.558354665978,5744.599620205711,1400.4232554923942,4253.184123977515
42.0,4826.961304338859,5761.339045083087,1400.3241993769045,4212.627392961204
43.0,4825.222799762201,5783.176401787296,1400.3032945240304,4172.4794624823535
44.0,4823.596396519682,5799.091950586331,1400.283737646841,4134.920329657522
45.0,4822.074866152107,5817.85012965769,1400.265441825878,4099.783064999699
46.0,4820.651446302011,5838.622827303571,1400.2483257463784,4066.2666881679606
47.0,4819.319810658724,5864.504217969775,1400.2323133368752,4034.911496641026
48.0,4818.718855554832,5890.651182617588,1400.2173334311015,4004.933319294341
49.0,4817.511836207171,5913.822523080641,1400.2033194516964,3976.8881789387788
50.0,4816.382647243234,5913.189152340447,1400.1902091143056,3950.651430503106
51.0,4815.326270045298,5912.467659335001,1400.30690709335,3926.1064662140516
52.0,4814.338009603508,5932.942611840784,1400.2871172724238,3903.1441973394394
53.0,4814.703103074601,5930.882905233023,1400.2686035282702,3881.6625693492983
54.0,4815.044654781478,5946.946342020315,1400.251283577581,3861.5661083401073
55.0,4815.364182731744,5964.553243618368,1400.2350804427965,3842.765496706282
56.0,4815.663107049638,5973.287049745612,1400.2199221099834,3824.532361460516
57.0,4814.653126862859,5976.299169504061,1400.2057412087731,3808.119740314887
58.0,4814.353086396892,5974.603360362141,1400.1924747129374,3792.765429128932
59.0,4814.072392981621,5976.885787762653,1400.1800636602723,3778.4011865191087
60.0,4813.164984378472,5982.245114447653,1400.1684528905432,3764.9631714067486
61.0,4812.960901529346,5987.258863862935,1400.157590800329,3752.3916592799105
62.0,4812.769978242593,5991.949319339344,1400.1474291136728,3740.6307767510934
63.0,4812.591365970268,5996.982142057934,1400.1379226675228,3729.6282532310593
64.0,4813.069085592206,6002.3352556752325,1400.129029211007,3719.3351886150936
65.0,4812.686048112297,6020.244487334626,1400.1129257097086,3700.6973981102933
66.0,4812.995630368696,6033.900954523328,1400.0988320072158,3684.38569858405
67.0,4815.117862119741,6044.6465529787365,1400.0864972704228,3670.1097820599975
68.0,4816.975228562417,6054.051046134445,1400.0757019714706,3658.260387184832
69.0,4817.955971521316,6069.12530097257,1401.3143048034838,3649.1379078350683
70.0,4818.211076663775,6079.780531948285,1401.150272884348,3641.75719638202
71.0,4819.7028738992485,6086.950491926193,1400.9417986481963,3631.1287262449428
72.0,4819.756724718248,6097.290419304377,1400.7711080612403,3621.2978716322095
73.0,4821.035137532528,6107.654573929106,1400.674869856216,3616.143687365469
74.0,4822.153997930339,6119.221331028611,1400.590642668288,3611.632771490207
