Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,2559.712671264416,3329.6262481681656,4009.549926472776,4994.494810846356
2.0,2559.8091469348733,3333.1094175807293,4009.7010465659537,5009.773977491397
3.0,2557.3191008971603,3334.8585877750957,4009.7769357150155,5032.677798928448
4.0,2557.869417290428,3340.019442684784,4009.82272480594,5046.49723392371
5.0,2559.9723840074116,3343.483286757792,4009.8534573636234,5064.44054937569
6.0,2561.4861844896805,3345.976701791837,4011.38521138648,5112.078397583341
7.0,2562.6313315212296,3347.8628993839907,4012.5439397611126,5137.3547105255875
8.0,2561.0903398156934,3349.343596121868,4013.4535609649256,5149.877186040269
9.0,2558.037190149523,3350.700715670402,4015.1970808332594,5136.91238263715
10.0,2557.5675243418364,3347.6395441353275,4015.2233956263276,5124.05999067107
11.0,2556.0246461903494,3344.7630123376075,4015.4774120774587,5113.158878534969
12.0,2555.5521557182906,3344.3771172005777,4011.5393748559245,5100.861600950401
13.0,2555.535053206822,3342.7275198907178,4008.6073663436055,5122.03892261211
14.0,2554.2311714791795,3341.436395376289,4008.935426347732,5135.436595903864
15.0,2553.2314072820463,3341.228509464426,4008.687205479306,5146.503027743558
16.0,2553.483407300804,3348.295537506507,4009.059794251705,5162.209891703133
17.0,2554.901299904235,3350.403087346776,4010.4264712035238,5151.4914013175885
18.0,2555.230332789003,3351.0224020340193,4011.0442768673497,5136.165439912644
19.0,2555.538101787466,3350.3111671648767,4010.976893540303,5121.829925104109
20.0,2555.8259866163294,3350.9362975129397,4010.2686566044126,5108.3560706174185
21.0,2556.740434559837,3351.5210496135273,4010.89648209849,5095.752515633221
22.0,2557.5958293167923,3352.0680396139014,4011.4837639002917,5083.962872571497
23.0,2558.395994723448,3352.579712701124,4011.388049597822,5072.934438672297
24.0,2559.144505147458,3353.7033994215026,4011.94355905283,5062.6179495246815
25.0,2560.4997096844572,3354.4894696824686,4012.3043375155953,5043.814741442317
26.0,2561.6856513402804,3355.780732768138,4010.768360622008,5027.360024003609
27.0,2562.078578538633,3356.307406234612,4011.317367522492,5012.831131482389
28.0,2561.81912836638,3355.561687971482,4011.152932441364,4999.621187868292
29.0,2562.236945166948,3354.9090717315853,4011.0735141292844,4988.060466347663
30.0,2563.205886187192,3355.5444928816955,4011.607293023506,4977.9429529906865
31.0,2564.4373080429464,3353.413503670467,4011.4972221706184,4965.084660469913
32.0,2564.7960137728687,3352.5485446430607,4012.0455169802544,4991.195301422945
33.0,2565.1315868803704,3353.0290432301827,4012.5584527316196,5011.753058249802
34.0,2564.8006838905185,3353.478555338432,4012.393474591714,5029.050575979327
