Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5822.346439364333,5249.410751616478,3419.6161467673055,1534.8388027152582
2.0,5822.475085015829,5264.266298954245,3430.1671740159936,1532.4691212272942
3.0,5826.869407621456,5234.593019271902,3429.1802137097416,1557.6706592653286
4.0,5827.071272904092,5205.280180925779,3429.877889725475,1585.547902293695
5.0,5827.260121601759,5177.857479635682,3429.821282084708,1612.917207540926
6.0,5827.436793045644,5152.20303620025,3430.477620990897,1638.5216979922625
7.0,5827.602072445146,5128.202830437789,3431.091638162545,1660.5407271631902
8.0,5827.111879515256,5105.750194412535,3431.0212477113705,1685.008825049415
9.0,5826.653294967402,5084.745338340711,3431.600210986795,1705.3199235758918
10.0,5826.54668805651,5065.094907068728,3432.1418418370054,1723.6765170080787
11.0,5826.124547913063,5046.711565151861,3432.6485475155896,1743.4287089462136
12.0,5825.729627999094,5029.513608688901,3433.122580052178,1762.5520647287155
13.0,5825.36017311199,5013.424602187316,3433.5660462616406,1777.8630587640382
14.0,5825.014541227577,4998.3730388447175,3433.336102328196,1793.4764066050318
15.0,5825.336010973349,4983.6472079653495,3433.1209855222464,1808.7277972811569
16.0,5825.636751871618,4971.160550098471,3433.5645545318257,1823.6405703586101
17.0,5825.918100549935,4958.83423572576,3433.334706795275,1834.3676718843608
18.0,5825.536492696276,4946.657925643731,3432.4748652301682,1846.3375182403345
19.0,5825.824306229436,4935.266762085436,3431.670467523772,1858.1803459064183
20.0,5826.0935611197365,4924.610117623295,3431.562753315169,1865.3906420513797
21.0,5825.3330536944195,4905.958803186951,3431.3677137518052,1884.686676411743
22.0,5825.915512328728,4890.238503942098,3431.84183084943,1896.623842545679
23.0,5826.425277159761,4877.083414210729,3431.611960993694,1907.1543467681836
24.0,5826.87142074543,4864.363674388163,3432.0140161871027,1916.2458546656499
25.0,5826.190390297308,4850.321742281617,3432.252234145427,1925.224010577186
26.0,5825.068450524293,4838.744278960725,3430.5959907851125,1931.0040140603903
27.0,5825.130312326826,4826.202601000175,3429.3642210201506,1939.7193114136212
28.0,5825.106694659012,4816.580839802859,3429.4794489277124,1950.0748187782465
29.0,5825.987919188899,4806.846920900272,3428.9564607895463,1963.2821890874916
30.0,5827.12504110698,4795.236026829487,3427.4922200269925,1970.2705791386365
31.0,5827.543592338729,4791.945683602039,3428.421140472544,1982.60977943959
32.0,5826.255465008451,4791.44087658078,3430.2189821703755,1994.2832670156372
33.0,5823.460781190771,4781.438125589166,3431.4161017045603,2000.4864936931415
