Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5009.437688685439,1342.3659523487313,6024.31267961247,3994.540522320765
2.0,4998.778343412756,1338.05733569883,6028.296787422099,4001.7896208555694
3.0,4993.92545666113,1327.7937785554464,6029.381762324078,3995.4965892149307
4.0,4983.3271927779715,1334.341047356243,6030.827138140769,4003.294194803505
5.0,4956.024966491269,1333.7263358464982,6036.7543238417275,4034.6513765337504
6.0,4927.909430771203,1333.486056191321,6037.60842466114,4062.723300653701
7.0,4900.962012155248,1332.6164553282938,6037.7626369786,4091.5643642119103
8.0,4875.107388616467,1331.8029276298628,6037.906905455125,4117.256083266202
9.0,4850.275095022958,1331.0418574119667,6038.0418712849005,4142.580791479243
10.0,4827.688839497104,1330.3298621358813,6038.168134316844,4163.0484509113085
11.0,4806.558979332391,1329.663777374536,6038.286255720627,4182.1963252105015
12.0,4786.7916039451475,1329.0406427482492,6038.396760480794,4202.688775155012
13.0,4768.298858256648,1328.4576887673652,6037.855324978351,4221.2150267656625
14.0,4751.643366969742,1327.9123245233147,6036.70398729297,4240.481122450136
15.0,4736.061846427215,1327.402126173386,6035.626889566633,4255.280838040462
16.0,4722.12986012457,1326.9248261680248,6035.264059434126,4272.9951345013305
17.0,4709.096228899662,1326.478303172783,6034.924625125072,4289.567186932636
18.0,4696.903025476529,1326.7053873724983,6035.251892774241,4303.7810194691365
19.0,4684.20642835895,1327.562643577461,6036.202872451872,4315.788693631201
20.0,4671.683711838797,1328.3646226368342,6037.092531556041,4327.022095237402
21.0,4659.968478558232,1329.1148889030685,6037.924824128402,4337.531150532164
22.0,4649.008660800037,1329.1719621698319,6038.703449248033,4347.362566440242
23.0,4631.056437077441,1328.6720693809564,6040.113316214746,4362.626763049036
24.0,4623.250539819504,1329.4025110219964,6040.750824138427,4372.774421021179
25.0,4609.116296740772,1330.0803168006669,6040.657117469135,4383.057380572194
26.0,4596.746079078262,1330.0702928556761,6039.327055036588,4392.701789193778
27.0,4584.671676649703,1331.3095707799143,6039.4110419885965,4402.390577409881
28.0,4572.856170204402,1331.146129690264,6039.484546941989,4414.489572278054
29.0,4561.9120629174995,1331.0030868794925,6039.548878103519,4425.078551078548
30.0,4549.523611676705,1330.176473764742,6039.630638957206,4433.706610256983
31.0,4545.235678774254,1330.1544489419766,6039.67673709262,4445.724514706893
32.0,4539.857624734881,1331.2858773313023,6039.1075768447845,4458.442383491483
33.0,4528.70170466242,1332.557537018928,6035.611537101765,4465.855035985944
34.0,4517.313284693503,1335.2999999394733,6034.018042515657,4476.1750062110905
35.0,4506.971722235393,1338.969387612772,6030.322047107475,4481.650668030538
36.0,4505.625914740414,1341.3388640279056,6027.537457845181,4493.598845733129
37.0,4499.005409736884,1341.0407254759302,6031.212043005798,4504.898816342436
38.0,4499.036222727219,1339.0242528173378,6040.249921103054,4494.1394973025745
