Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5339.400650215617,3044.6693236563783,5149.421975395211,2549.713793642289
2.0,5336.244216765112,3033.0284892049904,5149.61605731039,2549.809892454659
3.0,5332.598752772534,3019.5334445265403,5149.84020860155,2549.9208799871753
4.0,5330.418282384826,3008.6262622378954,5143.429554474899,2552.968679799987
5.0,5328.662602793457,2997.3518937406975,5140.976563116073,2552.6271624335195
6.0,5331.2298574165425,3009.895600938008,5142.42603289263,2554.1071137772633
7.0,5331.794836013104,3019.9875178565635,5147.999900070875,2554.3595631413095
8.0,5329.453571159511,2982.895114375571,5182.332122172963,2554.0199929196206
9.0,5328.84399044319,2953.046929954936,5210.553615825995,2553.9542222173013
10.0,5328.273716486117,2925.1234051693855,5239.534602366102,2553.892692517187
11.0,5327.740214712895,2898.355619116356,5264.712402737802,2553.8351303513014
12.0,5327.241113984491,2872.669047484978,5286.977068214785,2553.781279885635
13.0,5327.419011106079,2849.2836015934486,5308.450887957353,2554.1822723159444
14.0,5327.585437142791,2827.406085859944,5331.119302209299,2554.1060376229857
15.0,5327.096316801464,2806.9392663302683,5347.812317111782,2554.4860891395097
16.0,5326.638735694621,2788.4369938475825,5365.363385460274,2554.8416343477024
17.0,5326.210660119627,2771.7725911917446,5381.78273399252,2555.174253455347
18.0,5326.455002395181,2756.827549540586,5397.143337868073,2554.8406098911696
19.0,5326.683589109514,2742.201372022351,5410.868651801879,2554.5284801710004
20.0,5326.897436206537,2728.5183125675085,5424.998566407233,2554.2364770476024
21.0,5327.742308947535,2715.7175574236303,5439.5069924622,2553.9633027260115
22.0,5327.8878882109,2703.742214218846,5451.145448951257,2553.707743095426
23.0,5328.0240803050565,2691.8942443014394,5464.612699514548,2553.46866233305
24.0,5328.151490529234,2680.8102492092153,5472.697858088972,2553.244997855904
25.0,5328.270685151942,2670.4409666681695,5482.8409326865685,2553.2292000320567
26.0,5328.382193927753,2661.385125689075,5493.619596261143,2553.2144208754335
27.0,5328.584104362407,2643.73954216013,5506.896412268966,2553.6390303886315
28.0,5328.760815343803,2628.296217558972,5518.51621384381,2554.4329117685975
29.0,5327.6674210173305,2613.5322477632085,5529.89227718829,2554.482897964416
30.0,5327.958538738695,2601.214132771643,5541.055022112799,2554.1168539165537
31.0,5329.461374339754,2591.681432121782,5552.8422010027325,2553.977464868119
32.0,5330.77664840756,2583.338461039455,5563.803094688479,2554.0842931512157
33.0,5331.200228039915,2571.294726896328,5572.7790089835635,2554.1165978763534
34.0,5331.585936098585,2560.7500741441922,5586.935411829853,2553.5639544569794
35.0,5330.491628267813,2549.9546501061945,5600.383895170429,2553.029700709097
36.0,5326.15548166651,2539.03715301626,5607.759159326898,2551.777537927747
37.0,5327.156672035328,2528.680616797597,5618.2886523785955,2551.5906291116394
38.0,5329.520456543778,2518.2246596583855,5622.9744036905,2556.2648653674983
39.0,5328.62217861488,2514.9454893341594,5633.662342490146,2556.198874288331
