Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,2744.7029949925795,3559.6004334770782,3589.597066343458,4200.504096073988
2.0,2747.3747119902214,3569.8896192617754,3589.800299056585,4195.206013103248
3.0,2740.8266431992447,3580.6581005065386,3589.9498621045323,4199.707810745464
4.0,2731.076264922688,3576.4945884968397,3588.001469365339,4209.7938877063125
5.0,2720.715539308251,3576.958420426211,3581.690300824883,4210.595904407176
6.0,2731.249398877751,3577.4174992274875,3582.462009186109,4209.928591450501
7.0,2720.8447880612766,3578.5465317958215,3584.7934801676465,4213.984907364114
8.0,2713.4161836234794,3574.124292837493,3581.7812942611295,4224.189958731957
9.0,2716.9409469747598,3571.291487744,3582.0814884592332,4213.566400226146
10.0,2727.7156815168155,3566.0382914378024,3582.2444010019112,4220.643116786618
11.0,2737.9775088397537,3566.6079141494065,3582.6869587783613,4217.9210682969015
12.0,2727.8496795527335,3568.186553612424,3578.8102190875625,4220.9689931813455
