Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4084.5304209199044,5659.364734123669,1569.82378667388,3979.5532936063964
2.0,4085.8545847724045,5665.810975967116,1569.930593003822,3965.6489306999415
3.0,4096.051503195354,5664.841715705021,1567.222741837859,3963.21428335211
4.0,4104.522576757094,5658.056924982909,1563.7211044892197,3974.904657147372
5.0,4094.251307230841,5666.0808462429995,1561.6579067581256,3980.998410893666
6.0,4104.415302497385,5663.205026424981,1557.4635003314806,3972.7970090915223
7.0,4114.867268528421,5663.833557361022,1561.552623947488,3974.4905805996887
8.0,4103.2685459043905,5671.81119598815,1567.4775480500898,3980.692747034524
9.0,4093.036696648519,5668.56989227625,1570.3511441136147,3980.532742862705
10.0,4090.7145876818918,5670.329383794069,1574.570362741213,3970.223134136102
11.0,4101.082334155216,5666.293408286114,1570.0232584020039,3972.5561028634293
12.0,4105.4705355342585,5666.86784299374,1573.2552455865125,3982.5950358914297
13.0,4115.793299652827,5669.73850715388,1569.2570463124882,3988.1017727434955
