Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,2025.7859115054396,4969.442178196932,2919.672265660974,5399.393915948377
2.0,2024.6925879206444,4975.077072097996,2925.3933062314213,5409.756677620551
3.0,2031.1084680026465,4976.015460380229,2917.0152781450242,5398.478153136069
4.0,2036.6471905317771,4973.72007140657,2914.751845837982,5388.306474437286
5.0,2041.7140288065348,4976.883951875126,2905.9952699472706,5376.787844916291
6.0,2036.6890810934733,4974.753920138081,2899.7132740616007,5365.558852060862
7.0,2033.7278446510657,4978.499291556555,2895.5927800723894,5355.2036076589075
8.0,2036.0698833163272,4979.343256095332,2900.320988745089,5365.513367353025
9.0,2031.3984018066212,4980.668119498163,2906.5433408440304,5375.781669788699
10.0,2033.6691360613895,4979.7636656295035,2911.815662950147,5386.675576029161
11.0,2030.8039650439682,4976.596055723831,2916.8193584211813,5396.886736475684
12.0,2031.026979830648,4978.147235434157,2913.4743462012857,5386.542091232879
13.0,2042.1167735722563,4975.388130744622,2913.9037065448033,5391.515806192006
14.0,2038.887831913832,4985.5357365569425,2911.0933837623256,5382.715318608386
15.0,2040.31391309363,4987.36730139737,2904.3530682659934,5372.032954452179
16.0,2035.5640957712938,4985.08240551363,2894.2771859085606,5361.808644226559
17.0,2030.0638597022546,4987.504009387609,2900.7951292569874,5372.290354767474
18.0,2026.1008516430247,4987.832857342324,2907.5876954523715,5382.98349487925
19.0,2023.4563026031992,4988.274049275417,2914.9230539757928,5393.956410030309
20.0,2026.2976057675723,4977.896567818341,2922.50463817029,5390.075764456926
21.0,2034.3267967908316,4980.380616945885,2921.2867798899906,5379.527386814772
