Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4419.5039089799675,5089.428709662451,2339.73736357763,3114.661467011265
2.0,4420.757317044132,5089.842070248911,2350.2814898459897,3112.6860503874796
3.0,4420.842410663535,5089.9219773631885,2362.2440054855497,3109.4180351386162
4.0,4421.740470407856,5093.078293945976,2372.537971010033,3105.1791456410774
5.0,4426.189744506815,5090.437198700208,2383.349123706688,3109.0242676322678
6.0,4425.209088226197,5086.3564447162635,2372.9239495379607,3110.231819924286
7.0,4426.784936246808,5087.430165633244,2362.3990755364075,3108.440289330283
8.0,4424.646007772425,5091.26487296963,2352.225642730318,3112.5220600087305
9.0,4421.7094817874195,5091.735206410387,2341.786306560897,3107.3197234678732
