Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,1764.7908125865276,4215.513500225999,3599.5959439655844,5314.4034561603
2.0,1772.2447296760565,4226.171786044174,3596.970352393025,5312.041168143243
3.0,1761.9643052864897,4227.856010762978,3590.575774858796,5316.704470499398
4.0,1751.6667318176235,4223.277242370113,3591.527622784414,5314.920588928209
5.0,1763.3823571532946,4217.892091755098,3591.372383479299,5317.381714722001
6.0,1773.7920375526107,4217.979679638804,3594.065978984092,5317.120441002592
7.0,1783.848158727725,4219.481729966406,3592.724589054047,5315.082160482253
8.0,1773.1155032269328,4224.349766199605,3592.909680162352,5318.341048715301
9.0,1762.6874660790313,4221.361070434516,3592.5530083573435,5318.685055918579
10.0,1773.6345930150296,4223.094371755115,3591.2304005838487,5318.843937965367
