Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4854.443997823654,2079.7887208399807,5334.390123685733,2949.668898527354
2.0,4856.309523156292,2093.2903642068886,5332.91606253723,2949.780071663233
3.0,4853.092836717372,2103.4768488694826,5338.224424436815,2949.892194319873
4.0,4854.931924881078,2093.331006365755,5346.174324160222,2949.013389600919
5.0,4858.295424023526,2082.9655133144283,5343.8925091135,2950.2182869134413
6.0,4860.635040167445,2094.3381435138313,5338.395282151116,2944.112444952699
7.0,4861.139031305472,2105.080960803966,5333.442666389608,2942.8467551223785
8.0,4855.518532952283,2094.9686696938447,5329.725485538611,2946.0752640779706
9.0,4866.244097316747,2092.627369267949,5336.709491069574,2943.68735338275
10.0,4869.349565354181,2082.1689982789594,5341.192387601817,2943.472356007401
11.0,4868.188872498067,2092.8410577712402,5345.903633662546,2947.4808126045964
