Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3444.5800776661576,1774.7896902086543,5769.352387967062,4789.462380998652
2.0,3432.969209123765,1773.1814675809214,5769.569835083679,4786.285220353322
3.0,3422.0511821032,1767.2896002766317,5771.811249889095,4785.650828912441
4.0,3433.432487666481,1760.382357390001,5770.196966129357,4788.91528820733
5.0,3422.738128105828,1763.2966960450738,5772.470300778949,4788.842215959327
6.0,3411.502027270397,1765.2835305740455,5776.1457008830985,4786.743262901872
7.0,3422.139925574804,1765.4850257032172,5771.4575345499115,4789.041424730037
8.0,3432.162443781434,1764.6876078829273,5774.096314319084,4789.042565644385
9.0,3420.9155588330386,1765.329452749408,5774.419291238179,4789.846449134602
10.0,3409.1311182769577,1762.3806950545938,5777.393978469096,4787.791061636053
11.0,3419.1574420430597,1768.991399456195,5781.520747072427,4788.374552645009
