Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3239.636349569026,2494.731054439414,4604.494232708132,4069.543192205536
2.0,3234.6212060724993,2484.030316461125,4612.961673875262,4068.214367400894
3.0,3233.9716784945253,2479.2552328802412,4601.06872636865,4066.031392037331
4.0,3228.1528380347777,2480.063278197504,4590.982960207323,4065.6776523708586
5.0,3230.652244958975,2479.835070411139,4601.450733375269,4063.2660745800495
6.0,3227.8688166678094,2479.1951694182762,4590.94254828502,4062.8424871130514
7.0,3238.105168242971,2480.4720484773497,4586.847456959484,4063.845867953235
8.0,3238.0967644408356,2475.141604607104,4596.991800173823,4064.2404448334237
9.0,3227.9549414199955,2480.255335107671,4597.258696977766,4063.368376723847
