Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5139.423097773085,5219.436294187741,2639.7036922414286,2479.7216502874026
2.0,5132.359794727179,5230.278900286742,2637.150934153956,2474.9467930290907
3.0,5138.63730965352,5220.185080065166,2643.0144883919784,2470.64330335104
4.0,5135.6914092744355,5230.42582790226,2633.925996128718,2475.840168016762
5.0,5139.6332573930495,5241.0100657213015,2640.257708091994,2472.843916963013
6.0,5142.7477951786195,5246.534049715561,2650.795516831466,2473.436143062753
7.0,5146.350865219324,5236.391500063389,2641.1533149772213,2474.1820380573613
8.0,5144.718121147226,5226.292784222352,2635.8988811059903,2473.9255635345035
9.0,5134.17033511588,5222.567441355053,2632.3314694620535,2473.508016447868
