Number,A0,A1,A2,A3
0,1750,3600,4220,5320
1,1750,3608,4230,5330
2,1760,3608,4230,5320
3,1750,3608,4230,5320
4,1750,3600,4230,5320
5,1764,3600,4230,5320
6,1750,3620,4220,5330
7,1770,3620,4230,5320
8,1770,3620,4240,5320
9,1760,3610,4240,5320
10,1750,3600,4230,5320
11,1760,3600,4230,5330
12,1764,3600,4220,5320
13,1764,3608,4240,5320
14,1764,3608,4230,5320
15,1764,3608,4230,5330
16,1764,3600,4220,5330
17,1760,3600,4230,5330
18,1750,3600,4240,5330
19,1760,3600,4240,5320
20,1760,3610,4240,5320
21,1770,3610,4230,5330
22,1780,3610,4230,5320
23,1780,3610,4220,5320
24,1770,3610,4220,5320
25,1760,3600,4220,5330
26,1760,3600,4229,5320
27,1750,3610,4229,5310
28,1750,3610,4229,5310
29,1760,3600,4229,5310
30,1770,3600,4220,5310
31,1760,3600,4230,5318
32,1770,3608,4230,5318
33,1760,3608,4230,5318
34,1770,3610,4230,5318
35,1780,3610,4230,5318
36,1780,3610,4240,5318
37,1770,3600,4240,5318
38,1770,3600,4240,5318
39,1780,3600,4230,5318
40,1780,3610,4230,5310
41,1780,3610,4240,5310
42,1764,3610,4240,5320
43,1780,3610,4240,5320
44,1760,3620,4230,5320
45,1760,3620,4220,5320
46,1770,3610,4220,5330
47,1770,3610,4220,5320
48,1770,3610,4230,5330
49,1760,3610,4230,5330
50,1780,3600,4230,5320
51,1780,3600,4230,5320
52,1764,3600,4240,5320
53,1764,3600,4229,5320
54,1760,3600,4229,5310
55,1770,3600,4229,5310
56,1760,3600,4240,5310
57,1770,3600,4240,5310
58,1760,3610,4230,5310
59,1780,3610,4230,5310
60,1780,3600,4230,5310
61,1760,3600,4230,5310
62,1760,3620,4230,5310
63,1750,3610,4230,5310
64,1750,3600,4220,5310
65,1764,3608,4220,5320
66,1764,3608,4220,5310
67,1750,3600,4230,5320
68,1770,3600,4230,5320
69,1780,3600,4220,5320
70,1764,3600,4220,5320
