Number,A0,A1,A2,A3
0,2130,4510,3250,4920
1,2130,4500,3250,4920
2,2120,4500,3250,4930
3,2120,4510,3242,4920
4,2130,4510,3250,4920
5,2140,4510,3242,4930
6,2140,4500,3242,4930
7,2120,4500,3250,4930
8,2110,4500,3250,4930
9,2110,4500,3250,4930
10,2110,4500,3242,4930
11,2130,4490,3250,4930
12,2120,4490,3250,4930
13,2140,4480,3242,4930
14,2120,4480,3250,4920
15,2130,4480,3250,4930
16,2130,4480,3250,4930
17,2140,4496,3250,4930
18,2140,4480,3250,4920
19,2120,4480,3250,4920
20,2120,4480,3250,4920
21,2110,4490,3250,4920
22,2120,4490,3250,4920
23,2110,4490,3250,4920
24,2110,4480,3250,4920
25,2110,4480,3250,4920
26,2120,4480,3250,4920
27,2120,4500,3250,4920
28,2120,4490,3250,4920
29,2140,4490,3240,4920
30,2130,4490,3240,4930
31,2130,4500,3240,4920
32,2130,4510,3240,4920
33,2140,4510,3240,4920
34,2140,4500,3230,4920
35,2130,4500,3230,4920
36,2110,4490,3240,4920
37,2120,4500,3230,4920
38,2120,4490,3230,4920
39,2120,4500,3242,4920
40,2120,4500,3230,4930
41,2120,4490,3230,4930
42,2128,4490,3230,4930
43,2120,4490,3230,4920
44,2130,4500,3240,4920
45,2120,4500,3240,4920
46,2130,4490,3240,4930
47,2140,4490,3250,4930
48,2140,4500,3250,4920
49,2130,4500,3240,4930
50,2140,4500,3240,4920
51,2140,4490,3240,4920
52,2150,4500,3230,4920
53,2140,4500,3230,4930
54,2130,4510,3230,4930
55,2140,4510,3240,4930
56,2140,4500,3240,4920
57,2140,4500,3240,4920
58,2120,4490,3250,4920
59,2110,4480,3250,4920
60,2128,4490,3240,4920
61,2110,4480,3250,4930
62,2110,4490,3250,4920
63,2120,4490,3240,4930
64,2120,4500,3240,4920
65,2120,4500,3240,4920
66,2110,4510,3240,4920
67,2120,4500,3240,4920
68,2120,4510,3240,4930
69,2128,4510,3240,4920
70,2128,4500,3240,4920
71,2128,4500,3250,4920
72,2110,4510,3250,4920
73,2120,4510,3250,4920
74,2130,4510,3250,4930
75,2130,4500,3240,4930
76,2110,4500,3240,4930
77,2128,4500,3240,4930
78,2120,4490,3240,4920
79,2110,4480,3240,4920
80,2110,4490,3240,4920
81,2120,4490,3250,4920
82,2110,4500,3241,4920
83,2110,4490,3250,4920
84,2128,4490,3250,4920
85,2110,4490,3240,4930
86,2110,4500,3230,4930
87,2128,4500,3240,4930
88,2128,4490,3240,4930
89,2110,4490,3240,4930
90,2120,4480,3240,4920
91,2120,4490,3240,4930
92,2120,4490,3240,4930
93,2130,4490,3240,4920
94,2140,4490,3240,4920
95,2140,4500,3250,4920
96,2140,4490,3240,4930
97,2140,4490,3250,4920
98,2130,4500,3250,4920
99,2140,4500,3241,4920
100,2150,4500,3250,4920
101,2140,4490,3241,4920
102,2128,4480,3250,4930
103,2130,4480,3240,4930
104,2130,4490,3240,4920
105,2120,4490,3240,4920
106,2130,4490,3250,4924
107,2140,4490,3250,4920
108,2130,4490,3250,4920
109,2130,4490,3250,4920
110,2140,4500,3240,4930
111,2140,4490,3240,4930
112,2130,4490,3240,4930
113,2110,4490,3240,4920
114,2120,4490,3250,4930
115,2110,4490,3250,4930
116,2140,4500,3240,4930
117,2128,4500,3230,4930
118,2140,4500,3230,4930
119,2140,4500,3230,4930
120,2140,4510,3230,4930
121,2140,4500,3230,4930
122,2140,4500,3230,4920
123,2150,4500,3230,4930
124,2140,4500,3230,4930
125,2150,4510,3230,4930
126,2140,4510,3230,4930
127,2140,4510,3241,4930
128,2150,4510,3241,4930
129,2150,4500,3241,4930
130,2150,4510,3230,4930
131,2150,4510,3240,4930
132,2150,4510,3230,4930
133,2150,4500,3230,4924
134,2140,4510,3230,4924
135,2140,4510,3241,4924
136,2130,4510,3241,4930
137,2120,4500,3241,4930
138,2130,4500,3240,4930
139,2150,4500,3230,4930
