Number,A0,A1,A2,A3
0,3590,2920,4260,3670
1,3580,2910,4260,3670
2,3590,2910,4260,3670
3,3580,2900,4260,3670
4,3580,2900,4260,3680
5,3580,2900,4260,3680
6,3580,2890,4250,3670
7,3570,2890,4240,3680
8,3580,2900,4240,3670
9,3580,2890,4250,3680
10,3580,2903,4260,3680
11,3570,2890,4250,3680
12,3580,2890,4250,3680
13,3580,2890,4250,3680
14,3570,2890,4240,3680
15,3580,2900,4240,3680
16,3570,2910,4240,3680
17,3570,2900,4240,3680
18,3580,2900,4250,3690
19,3580,2890,4250,3690
20,3580,2890,4250,3690
21,3580,2903,4250,3680
22,3580,2900,4240,3680
23,3570,2890,4240,3680
24,3570,2890,4240,3680
25,3590,2890,4250,3680
26,3590,2890,4250,3680
27,3590,2890,4250,3680
28,3580,2890,4260,3670
29,3580,2900,4260,3670
30,3580,2900,4250,3680
31,3580,2900,4250,3680
32,3580,2890,4250,3680
33,3580,2890,4250,3680
34,3590,2890,4240,3670
35,3590,2900,4250,3680
36,3590,2900,4250,3680
37,3590,2890,4250,3680
38,3590,2900,4250,3670
39,3580,2900,4250,3670
40,3580,2910,4250,3670
41,3580,2920,4250,3680
42,3580,2910,4260,3680
43,3580,2910,4260,3680
44,3580,2910,4260,3680
45,3580,2910,4260,3670
46,3580,2910,4260,3670
47,3580,2910,4250,3680
48,3580,2910,4250,3680
49,3580,2910,4250,3680
50,3580,2900,4250,3680
51,3580,2910,4250,3680
52,3570,2910,4250,3680
53,3570,2910,4250,3680
54,3570,2910,4250,3680
55,3560,2910,4250,3680
56,3560,2910,4240,3670
57,3560,2910,4240,3680
58,3560,2910,4240,3680
59,3560,2910,4240,3690
60,3570,2910,4240,3690
61,3560,2900,4240,3690
62,3560,2910,4240,3690
63,3560,2910,4250,3690
64,3560,2920,4250,3690
65,3560,2910,4260,3690
66,3560,2910,4260,3690
67,3570,2920,4260,3690
68,3580,2920,4260,3690
69,3580,2903,4260,3690
70,3580,2903,4260,3690
71,3570,2903,4250,3690
72,3570,2903,4250,3690
73,3580,2903,4260,3690
74,3580,2920,4260,3690
75,3580,2920,4250,3690
76,3580,2920,4250,3680
77,3580,2920,4240,3680
78,3570,2920,4240,3670
79,3570,2910,4240,3680
80,3570,2900,4250,3680
81,3570,2900,4250,3680
82,3570,2900,4250,3680
83,3580,2910,4250,3680
84,3570,2910,4250,3680
85,3570,2910,4240,3690
86,3570,2900,4240,3690
87,3570,2890,4240,3680
88,3560,2890,4240,3680
89,3560,2903,4240,3670
90,3560,2890,4248,3680
91,3560,2890,4240,3670
92,3560,2900,4240,3670
93,3560,2900,4250,3670
94,3570,2900,4250,3670
95,3570,2910,4250,3670
96,3570,2910,4250,3670
97,3570,2910,4250,3670
98,3570,2910,4250,3670
99,3570,2920,4250,3670
100,3570,2910,4250,3680
101,3570,2910,4250,3670
102,3570,2910,4240,3680
103,3570,2910,4250,3690
104,3560,2910,4250,3680
105,3570,2900,4250,3680
106,3580,2900,4240,3680
107,3570,2890,4240,3680
108,3570,2900,4240,3680
109,3570,2900,4240,3680
110,3570,2890,4240,3680
111,3580,2890,4240,3680
112,3580,2900,4240,3680
113,3580,2910,4240,3690
114,3580,2910,4240,3690
115,3580,2910,4240,3690
116,3580,2900,4250,3690
117,3580,2890,4250,3690
118,3580,2900,4250,3690
119,3580,2890,4250,3680
120,3580,2900,4250,3680
121,3570,2900,4250,3680
122,3570,2900,4240,3680
123,3570,2910,4240,3680
124,3570,2910,4248,3680
125,3570,2910,4248,3680
126,3570,2910,4240,3680
127,3570,2910,4240,3680
128,3570,2910,4240,3680
129,3570,2910,4240,3680
130,3580,2910,4250,3680
131,3580,2900,4250,3680
132,3580,2900,4250,3670
133,3570,2900,4240,3680
134,3580,2900,4250,3680
135,3560,2900,4250,3670
136,3560,2900,4250,3670
137,3560,2890,4250,3680
138,3560,2890,4250,3680
139,3560,2890,4260,3680
140,3560,2900,4260,3680
141,3570,2910,4260,3680
142,3570,2910,4250,3680
143,3570,2910,4250,3680
144,3570,2910,4250,3680
145,3570,2910,4250,3680
146,3580,2903,4250,3680
147,3590,2903,4250,3690
148,3590,2903,4250,3690
149,3580,2903,4250,3690
150,3580,2890,4260,3690
151,3580,2900,4260,3690
