Number,A0,A1,A2,A3
0,760,4550,4550,6300
1,760,4550,4550,6300
2,770,4550,4550,6300
3,780,4550,4550,6300
4,780,4550,4550,6300
5,770,4550,4550,6300
6,770,4550,4550,6300
7,770,4550,4550,6310
8,770,4550,4550,6300
9,770,4550,4550,6300
10,780,4550,4551,6310
11,770,4550,4551,6310
12,770,4550,4550,6300
13,770,4550,4550,6300
14,770,4550,4551,6300
15,780,4550,4551,6300
16,770,4550,4551,6300
17,760,4550,4551,6300
18,760,4550,4551,6300
19,770,4550,4550,6300
20,770,4550,4550,6300
21,760,4550,4550,6300
22,760,4550,4550,6300
23,760,4550,4550,6300
24,760,4550,4550,6300
25,760,4550,4550,6300
26,750,4550,4551,6300
27,750,4550,4551,6300
28,760,4550,4551,6300
29,760,4550,4551,6290
30,760,4550,4551,6290
31,750,4550,4551,6290
32,770,4550,4551,6300
33,770,4550,4551,6300
34,770,4550,4551,6300
35,780,4550,4550,6300
36,780,4550,4550,6300
37,770,4550,4550,6300
38,760,4550,4550,6300
39,760,4550,4550,6300
40,760,4550,4550,6300
41,760,4549,4550,6300
42,760,4549,4550,6300
43,760,4549,4550,6300
44,760,4549,4550,6310
45,770,4549,4550,6310
46,770,4549,4550,6310
47,760,4549,4550,6300
48,760,4549,4550,6300
49,750,4549,4551,6300
50,750,4550,4551,6300
51,764,4550,4551,6300
52,764,4550,4550,6300
53,764,4550,4550,6300
54,764,4550,4550,6300
55,764,4550,4551,6300
56,764,4550,4551,6300
57,764,4550,4551,6310
58,764,4550,4551,6300
59,750,4550,4551,6300
60,750,4549,4551,6300
61,770,4549,4551,6300
62,760,4549,4551,6300
63,750,4550,4550,6300
64,750,4550,4550,6300
65,760,4550,4550,6290
66,760,4550,4550,6290
67,770,4550,4550,6290
68,760,4550,4550,6290
69,770,4550,4550,6290
70,770,4550,4550,6300
71,770,4550,4550,6300
72,770,4550,4550,6290
73,780,4550,4550,6290
74,780,4550,4550,6290
75,780,4550,4550,6290
76,780,4550,4550,6300
77,780,4550,4550,6300
78,770,4550,4550,6300
79,770,4550,4550,6290
80,770,4550,4550,6290
81,760,4549,4550,6290
82,760,4549,4550,6290
83,770,4550,4550,6290
84,770,4550,4550,6290
85,760,4550,4550,6290
