Number,A0,A1,A2,A3
0,4030,6100,1000,4547
1,4030,6110,1000,4547
2,4030,6100,992,4547
3,4020,6100,1000,4547
4,4020,6110,1000,4550
5,4030,6120,1000,4550
6,4030,6120,1000,4547
7,4030,6110,1000,4550
8,4030,6110,1000,4550
9,4030,6110,1000,4550
10,4030,6110,1000,4550
11,4030,6110,990,4550
12,4030,6110,990,4550
13,4030,6120,1000,4550
14,4030,6110,992,4550
15,4030,6120,992,4550
16,4020,6120,1000,4540
17,4020,6120,1000,4540
18,4020,6120,1000,4540
19,4020,6110,1000,4547
20,4030,6120,990,4540
21,4030,6110,990,4550
22,4040,6110,990,4550
23,4040,6110,1000,4550
24,4030,6110,1000,4540
25,4030,6110,1000,4540
26,4030,6110,990,4540
27,4030,6120,990,4547
28,4030,6120,990,4547
29,4040,6110,990,4547
30,4030,6100,1000,4547
31,4030,6100,990,4547
32,4030,6100,990,4547
33,4030,6110,1000,4547
34,4030,6100,992,4540
35,4030,6100,992,4540
36,4040,6110,1000,4540
37,4030,6120,1000,4550
38,4030,6120,990,4550
39,4030,6120,990,4540
40,4030,6110,990,4540
41,4030,6120,990,4550
42,4030,6110,990,4550
43,4030,6110,980,4540
44,4040,6110,980,4547
45,4040,6110,980,4547
46,4040,6110,980,4540
47,4030,6110,980,4540
48,4030,6110,990,4547
49,4040,6100,990,4547
50,4030,6100,1000,4547
51,4040,6110,1000,4547
52,4030,6120,990,4547
53,4030,6120,990,4540
54,4030,6120,990,4540
55,4030,6110,980,4540
56,4030,6120,990,4550
57,4040,6120,990,4550
58,4040,6120,1000,4550
59,4040,6120,1000,4550
60,4040,6110,1000,4550
61,4030,6110,1000,4550
62,4030,6110,992,4547
63,4040,6110,1000,4550
64,4050,6120,1000,4550
65,4050,6110,1000,4550
66,4050,6110,1000,4550
67,4030,6110,1000,4550
68,4030,6110,1000,4550
69,4020,6100,1000,4550
70,4040,6100,1000,4550
71,4030,6110,1000,4547
72,4030,6120,1000,4540
73,4030,6120,992,4540
74,4040,6120,992,4550
75,4050,6110,1000,4550
76,4050,6110,1000,4550
77,4050,6110,990,4550
78,4034,6110,990,4550
79,4050,6100,1000,4550
80,4050,6100,990,4550
81,4040,6100,990,4550
82,4030,6110,980,4550
83,4030,6110,980,4540
84,4040,6120,990,4540
85,4050,6120,990,4550
86,4050,6110,990,4550
87,4050,6120,990,4547
88,4040,6120,990,4547
89,4040,6110,980,4547
90,4040,6120,992,4550
