Number,A0,A1,A2,A3
0,1280,4160,4550,6092
1,1280,4160,4550,6092
2,1290,4160,4550,6092
3,1300,4160,4550,6092
4,1300,4160,4550,6090
5,1300,4160,4550,6090
6,1290,4160,4550,6090
7,1290,4160,4550,6090
8,1290,4160,4550,6090
9,1280,4150,4550,6090
10,1280,4160,4550,6090
11,1290,4160,4550,6090
12,1290,4160,4550,6090
13,1300,4170,4550,6090
14,1300,4170,4550,6090
15,1300,4160,4550,6092
16,1300,4170,4550,6090
17,1280,4170,4550,6091
18,1270,4160,4550,6091
19,1280,4170,4550,6091
20,1280,4170,4550,6091
21,1280,4170,4550,6091
22,1270,4170,4550,6091
23,1280,4170,4550,6091
24,1290,4170,4550,6091
25,1290,4160,4550,6091
26,1280,4160,4550,6091
27,1290,4170,4550,6091
28,1290,4160,4550,6091
29,1280,4170,4547,6090
30,1270,4160,4547,6090
31,1286,4170,4547,6090
32,1286,4160,4547,6090
33,1270,4160,4550,6090
34,1280,4160,4550,6090
35,1290,4160,4550,6090
36,1290,4160,4550,6091
37,1280,4160,4550,6091
38,1280,4150,4550,6091
39,1280,4150,4550,6091
40,1290,4150,4550,6091
41,1290,4150,4550,6091
42,1290,4140,4550,6091
43,1290,4154,4550,6091
44,1300,4154,4547,6091
45,1300,4140,4547,6091
46,1290,4140,4547,6091
47,1290,4150,4550,6090
48,1290,4150,4550,6090
49,1280,4150,4550,6090
50,1270,4160,4550,6090
51,1280,4150,4550,6090
52,1290,4150,4550,6090
53,1300,4160,4550,6090
54,1300,4160,4550,6090
55,1290,4150,4550,6090
56,1290,4160,4550,6090
57,1290,4160,4550,6090
58,1290,4160,4550,6090
59,1300,4160,4550,6090
60,1300,4170,4550,6090
61,1286,4170,4550,6090
62,1286,4170,4550,6090
63,1300,4170,4550,6090
64,1280,4170,4550,6090
65,1280,4160,4550,6090
66,1290,4160,4550,6090
67,1280,4154,4550,6090
68,1270,4170,4550,6090
69,1280,4154,4550,6090
70,1290,4170,4540,6090
71,1290,4170,4550,6090
72,1300,4160,4550,6090
73,1286,4150,4550,6090
74,1286,4150,4550,6090
75,1286,4150,4540,6090
76,1286,4160,4540,6090
77,1300,4160,4540,6090
78,1300,4150,4540,6090
79,1300,4160,4540,6090
80,1286,4150,4550,6091
81,1286,4160,4550,6091
82,1285,4150,4550,6090
83,1285,4150,4550,6090
84,1285,4140,4550,6090
85,1285,4140,4550,6090
86,1290,4140,4550,6090
87,1290,4150,4550,6090
88,1290,4150,4550,6090
89,1290,4140,4550,6090
90,1280,4150,4550,6090
91,1280,4160,4550,6090
92,1280,4160,4550,6090
93,1280,4160,4550,6090
94,1280,4160,4550,6090
95,1290,4160,4550,6090
96,1290,4160,4550,6090
97,1290,4150,4547,6090
98,1280,4150,4550,6090
99,1270,4160,4550,6090
100,1290,4160,4550,6090
101,1290,4150,4550,6090
102,1300,4150,4550,6090
103,1290,4150,4550,6090
104,1300,4150,4550,6090
105,1290,4140,4550,6090
106,1270,4150,4550,6090
107,1280,4170,4550,6090
108,1280,4160,4550,6090
109,1280,4150,4550,6090
110,1290,4150,4550,6090
111,1300,4160,4550,6090
112,1300,4160,4550,6090
113,1290,4170,4550,6090
114,1300,4160,4550,6090
115,1290,4160,4550,6090
116,1300,4170,4550,6090
117,1290,4170,4550,6090
118,1280,4160,4550,6090
119,1280,4150,4550,6090
120,1280,4150,4550,6090
121,1280,4160,4550,6090
122,1280,4170,4550,6090
123,1290,4160,4550,6090
124,1290,4160,4550,6090
125,1280,4170,4550,6090
126,1290,4170,4550,6090
127,1290,4150,4550,6090
128,1280,4150,4540,6090
129,1290,4160,4540,6090
130,1280,4150,4540,6090
