Number,A0,A1,A2,A3
0,1010,4647,3960,6080
1,1020,4647,3980,6080
2,1010,4660,3960,6070
3,1000,4660,3980,6060
4,990,4660,3980,6060
5,1000,4650,3980,6070
6,1010,4660,3980,6080
7,1020,4660,3980,6060
8,1020,4660,3980,6080
9,1020,4650,3960,6050
10,1010,4640,3960,6060
11,990,4640,3960,6060
12,1005,4640,3974,6050
13,980,4640,3974,6050
14,1000,4640,3960,6060
15,1010,4650,3960,6080
16,1020,4650,3980,6060
17,1000,4650,3960,6050
18,1010,4650,3960,6080
19,1000,4650,3980,6070
20,1000,4640,3980,6060
21,990,4650,3980,6060
22,990,4650,3990,6080
23,1000,4640,3974,6070
24,1010,4650,3990,6050
25,1020,4650,3980,6070
26,1020,4650,3980,6050
27,1020,4650,3980,6050
28,1010,4650,3960,6050
29,1010,4650,3980,6070
30,1010,4660,3980,6060
31,1020,4650,3980,6080
32,1030,4650,3980,6050
33,1030,4640,3960,6050
34,1020,4640,3960,6060
35,1010,4640,3980,6050
36,1010,4640,3980,6060
37,1010,4640,3980,6060
38,1000,4640,3960,6070
39,1000,4640,3980,6060
40,1000,4640,3980,6070
41,1000,4630,3980,6050
42,1000,4630,3980,6050
43,1000,4650,3980,6060
44,980,4650,3980,6060
45,990,4660,3980,6080
46,990,4640,3960,6050
47,990,4650,3960,6060
48,1000,4660,3960,6060
49,1000,4650,3960,6070
50,980,4650,3980,6050
51,990,4650,3960,6080
52,1000,4650,3960,6050
53,980,4660,3980,6050
54,980,4660,3960,6060
55,1005,4647,3980,6060
56,1005,4647,3980,6080
57,990,4660,3960,6070
58,980,4647,3960,6070
59,990,4647,3960,6070
60,990,4660,3980,6060
61,1000,4660,3980,6070
62,990,4650,3990,6060
63,990,4650,3980,6050
64,1000,4650,3980,6080
65,990,4650,3980,6050
66,1020,4660,3980,6070
67,1020,4660,3980,6050
68,1020,4640,3980,6070
69,1005,4640,3980,6080
70,1030,4650,3980,6060
71,1020,4650,3990,6060
72,1010,4650,3990,6050
73,1000,4660,3980,6080
74,1010,4660,3960,6080
75,1000,4660,3960,6080
76,1000,4660,3960,6080
77,1000,4650,3980,6050
78,1000,4650,3960,6080
79,1000,4650,3960,6070
80,1000,4640,3960,6060
81,1000,4650,3960,6080
82,1000,4650,3990,6050
83,1000,4650,3980,6070
84,1000,4640,3980,6070
85,1000,4640,3990,6060
86,1010,4640,3980,6060
87,1020,4640,3980,6050
88,1020,4640,3980,6050
89,1010,4640,3990,6080
90,1010,4640,3980,6050
91,1010,4630,3980,6080
92,1000,4647,3980,6070
93,1010,4647,3980,6050
94,1010,4630,3980,6070
95,1010,4650,3980,6050
96,1000,4660,3980,6050
97,990,4660,3980,6080
98,1000,4650,3960,6060
99,990,4650,3960,6080
100,1000,4650,3960,6050
101,1000,4630,3980,6080
102,990,4660,3980,6080
103,990,4660,3960,6080
104,980,4660,3980,6080
105,1005,4660,3980,6060
106,980,4660,3980,6050
107,1000,4660,3980,6060
108,1010,4660,3980,6050
109,1020,4650,3960,6080
110,1000,4640,3980,6050
111,1010,4640,3960,6060
112,1020,4650,3980,6080
113,1030,4650,3980,6080
114,1030,4650,3980,6050
115,1030,4660,3980,6060
116,1010,4650,3980,6050
117,1010,4650,3980,6080
118,1020,4650,3980,6050
119,1010,4650,3980,6080
120,1000,4650,3980,6050
121,980,4650,3990,6050
122,1005,4650,3980,6080
123,980,4650,3960,6050
124,980,4640,3960,6070
125,990,4630,3960,6060
126,1020,4647,3960,6050
127,1020,4647,3960,6070
128,1000,4630,3980,6050
129,1000,4630,3980,6060
130,1010,4630,3980,6050
131,1010,4630,3980,6080
132,1010,4630,3980,6060
133,1010,4630,3980,6050
134,1010,4640,3980,6070
135,1000,4660,3980,6060
136,1000,4660,3980,6070
137,1010,4660,3960,6070
138,1020,4660,3980,6080
139,1020,4640,3980,6050
140,1030,4640,3960,6050
141,1005,4650,3980,6060
142,1020,4650,3980,6060
143,1000,4650,3980,6080
144,980,4640,3980,6080
145,1005,4640,3980,6080
146,980,4630,3980,6060
147,1000,4640,3960,6080
148,990,4640,3960,6060
149,980,4640,3980,6050
150,1005,4640,3990,6060
151,990,4640,3990,6070
152,1005,4630,3990,6050
153,1005,4650,3980,6080
154,990,4640,3980,6080
155,1005,4640,3980,6050
156,1005,4640,3980,6070
157,980,4640,3980,6050
158,990,4640,3980,6080
159,1010,4640,3960,6080
160,1010,4640,3980,6050
161,1000,4630,3980,6050
162,1020,4630,3980,6080
163,1030,4640,3980,6080
164,1030,4640,3980,6060
165,1030,4640,3990,6050
166,1030,4640,3990,6060
167,1020,4640,3980,6080
168,1010,4640,3980,6070
169,1000,4640,3980,6080
170,1000,4640,3980,6060
171,1020,4640,3960,6060
172,1020,4640,3980,6060
173,1020,4640,3980,6080
174,1020,4630,3960,6050
175,1010,4650,3960,6050
176,990,4640,3960,6050
177,1010,4640,3960,6080
178,1030,4650,3974,6050
179,1005,4650,3974,6080
180,1005,4650,3960,6050
181,1030,4640,3960,6080
182,1020,4650,3960,6080
183,1005,4650,3960,6070
184,1005,4650,3974,6070
185,1020,4650,3960,6080
186,1000,4650,3960,6060
187,1010,4650,3960,6050
188,1000,4660,3960,6060
189,990,4660,3960,6080
190,990,4660,3960,6070
191,1010,4650,3960,6060
192,1010,4660,3960,6050
193,1030,4650,3960,6060
194,1020,4640,3960,6060
195,1010,4640,3980,6080
196,1010,4640,3960,6080
197,1000,4650,3960,6060
198,1010,4660,3960,6050
199,990,4660,3960,6070
200,990,4647,3980,6070
201,990,4660,3980,6070
202,990,4647,3980,6060
203,990,4647,3980,6060
204,1010,4647,3980,6050
205,1020,4647,3980,6050
206,1030,4647,3990,6080
207,1030,4650,3980,6080
208,1005,4640,3960,6050
209,1030,4640,3980,6060
210,1030,4650,3980,6050
211,1030,4660,3990,6060
212,1005,4650,3980,6080
213,1005,4650,3990,6050
