Number,A0,A1,A2,A3
0,1140,4050,4670,5970
1,1140,4050,4670,5960
2,1140,4050,4660,5970
3,1140,4050,4650,5980
4,1140,4050,4660,5980
5,1140,4050,4660,5980
6,1120,4050,4650,5960
7,1130,4050,4658,5970
8,1130,4040,4658,5970
9,1130,4040,4650,5970
10,1130,4040,4660,5970
11,1130,4050,4670,5970
12,1130,4050,4660,5960
13,1140,4060,4670,5960
14,1140,4050,4660,5960
15,1140,4050,4650,5960
16,1130,4050,4650,5970
17,1120,4050,4650,5960
18,1110,4050,4660,5960
19,1110,4050,4670,5960
20,1134,4050,4670,5970
21,1134,4050,4670,5980
22,1110,4050,4658,5980
23,1120,4060,4658,5980
24,1120,4060,4658,5970
25,1130,4060,4660,5980
26,1130,4060,4670,5980
27,1140,4050,4660,5970
28,1150,4050,4660,5970
29,1150,4050,4650,5980
30,1134,4050,4650,5980
31,1150,4050,4658,5980
32,1140,4050,4650,5960
33,1120,4040,4650,5970
34,1130,4050,4650,5970
35,1130,4050,4650,5970
36,1140,4040,4660,5980
37,1120,4040,4660,5970
38,1140,4050,4660,5970
39,1140,4040,4660,5970
40,1140,4040,4660,5970
41,1150,4050,4660,5960
42,1150,4050,4660,5960
43,1140,4040,4650,5960
44,1140,4050,4650,5980
45,1130,4040,4650,5970
46,1140,4040,4660,5980
47,1150,4040,4660,5980
48,1150,4050,4660,5980
49,1150,4050,4670,5980
50,1150,4050,4670,5980
51,1150,4050,4658,5980
52,1150,4050,4658,5980
53,1134,4040,4670,5970
54,1134,4040,4670,5980
55,1134,4050,4660,5980
56,1134,4050,4650,5980
57,1134,4040,4650,5980
58,1140,4040,4650,5980
59,1140,4040,4660,5980
60,1134,4040,4660,5960
61,1120,4050,4660,5960
62,1134,4060,4660,5970
63,1120,4060,4660,5960
64,1140,4060,4660,5960
65,1140,4060,4670,5970
66,1140,4060,4670,5960
67,1140,4060,4670,5960
68,1150,4050,4670,5970
69,1140,4060,4660,5970
70,1150,4060,4650,5960
71,1134,4060,4650,5960
72,1134,4060,4650,5970
73,1134,4060,4660,5980
74,1134,4060,4660,5980
75,1134,4060,4660,5970
76,1134,4060,4660,5970
77,1134,4060,4670,5970
78,1140,4050,4670,5970
79,1140,4050,4670,5960
80,1150,4050,4670,5960
81,1140,4050,4660,5970
82,1140,4050,4660,5970
83,1140,4050,4650,5970
84,1130,4050,4650,5970
85,1130,4050,4660,5970
86,1130,4050,4660,5980
87,1140,4060,4660,5980
