Number,A0,A1,A2,A3
0,5570,2945,4910,1990
1,5560,2930,4910,1990
2,5570,2930,4910,1990
3,5560,2940,4914,1990
4,5570,2940,4910,1980
5,5570,2940,4910,1990
6,5570,2940,4914,1990
7,5570,2950,4920,2000
8,5560,2950,4920,2010
9,5560,2950,4920,2010
10,5560,2950,4920,1985
11,5570,2950,4910,1985
12,5560,2950,4914,1985
13,5560,2950,4914,2010
14,5570,2950,4914,2000
15,5570,2950,4914,1990
16,5570,2960,4914,1980
17,5560,2960,4910,1990
18,5560,2950,4910,1990
19,5568,2950,4910,1990
20,5560,2950,4910,1990
21,5570,2950,4910,1990
22,5570,2940,4910,1980
23,5570,2940,4910,1970
24,5570,2940,4910,1970
25,5570,2950,4910,1970
26,5570,2960,4910,1970
27,5570,2960,4910,1980
28,5570,2960,4920,1970
29,5560,2960,4920,1960
30,5560,2950,4920,1970
31,5560,2950,4920,1980
32,5560,2950,4910,1990
33,5560,2950,4910,1980
34,5570,2950,4910,1970
35,5570,2940,4910,1960
36,5570,2940,4910,1960
37,5580,2940,4910,1985
38,5580,2950,4910,1985
39,5580,2950,4910,1985
40,5570,2950,4910,1960
41,5570,2950,4910,1980
42,5570,2950,4910,1980
43,5560,2940,4910,1990
44,5580,2940,4910,1990
45,5580,2930,4920,1990
46,5570,2940,4920,2000
47,5570,2940,4910,1985
48,5570,2940,4910,1985
49,5570,2940,4914,1985
50,5570,2940,4910,1985
51,5570,2950,4910,1985
52,5570,2950,4910,1985
53,5570,2950,4910,1985
54,5560,2950,4914,1985
55,5570,2950,4914,1985
56,5570,2950,4910,2010
57,5570,2960,4910,2010
58,5560,2950,4910,2000
59,5560,2950,4910,2010
60,5570,2940,4920,2010
61,5560,2940,4920,2000
62,5570,2940,4914,1990
63,5570,2940,4920,1980
64,5580,2940,4914,1980
65,5570,2940,4914,1970
66,5570,2940,4914,1980
67,5570,2940,4914,1980
68,5570,2940,4914,1970
69,5570,2940,4914,1970
70,5560,2940,4920,1990
71,5560,2940,4920,1980
72,5570,2950,4910,1970
73,5570,2950,4910,1960
74,5580,2950,4910,1960
