Number,A0,A1,A2,A3
0,3580,1730,5340,4240
1,3580,1740,5340,4250
2,3580,1740,5330,4250
3,3580,1740,5330,4250
4,3580,1740,5336,4231
5,3580,1730,5336,4231
6,3590,1730,5336,4240
7,3590,1730,5330,4230
8,3590,1730,5330,4250
9,3580,1730,5330,4240
10,3580,1740,5330,4230
11,3580,1740,5330,4230
12,3580,1730,5330,4250
13,3580,1730,5330,4250
14,3580,1730,5330,4240
15,3580,1730,5330,4250
16,3570,1730,5336,4231
17,3577,1730,5336,4240
18,3577,1720,5330,4230
19,3570,1720,5330,4220
20,3570,1720,5340,4230
21,3570,1720,5340,4220
22,3577,1730,5340,4220
23,3580,1730,5340,4220
24,3590,1730,5340,4220
25,3590,1740,5330,4231
26,3590,1740,5340,4231
27,3580,1740,5340,4220
28,3590,1732,5336,4220
29,3580,1740,5340,4240
30,3580,1730,5340,4240
31,3580,1730,5340,4230
32,3590,1730,5340,4240
33,3590,1730,5340,4230
34,3580,1740,5336,4240
35,3580,1740,5335,4250
36,3580,1730,5335,4240
37,3590,1730,5335,4230
38,3590,1730,5340,4230
39,3590,1740,5340,4230
40,3580,1730,5340,4240
41,3580,1720,5340,4250
42,3580,1730,5340,4250
43,3580,1730,5340,4240
44,3580,1730,5340,4230
45,3570,1730,5340,4230
46,3570,1730,5340,4230
47,3570,1740,5340,4220
48,3570,1732,5340,4220
49,3570,1732,5340,4231
50,3570,1740,5340,4230
51,3570,1740,5340,4240
52,3570,1740,5335,4230
53,3570,1730,5335,4220
54,3570,1720,5335,4220
55,3570,1720,5335,4220
56,3570,1720,5335,4230
57,3570,1720,5340,4220
58,3580,1720,5340,4220
59,3570,1730,5340,4240
60,3570,1730,5340,4230
61,3580,1720,5335,4240
62,3580,1730,5335,4230
63,3580,1730,5330,4220
64,3590,1730,5330,4232
65,3580,1730,5330,4232
66,3580,1730,5330,4232
67,3580,1730,5335,4232
68,3590,1730,5330,4232
69,3580,1730,5330,4232
70,3580,1730,5330,4232
71,3580,1730,5330,4232
72,3590,1730,5330,4232
73,3580,1730,5330,4232
74,3580,1730,5330,4232
75,3580,1740,5340,4230
76,3580,1740,5340,4230
77,3570,1740,5340,4220
78,3580,1730,5340,4232
79,3580,1730,5340,4230
80,3580,1740,5340,4230
81,3580,1730,5340,4250
82,3580,1730,5330,4230
