Number,A0,A1,A2,A3
0,3064,2240,4989,4480
1,3064,2230,4989,4480
2,3064,2230,5000,4480
3,3080,2230,4990,4480
4,3080,2230,5000,4480
5,3080,2230,4989,4480
6,3070,2230,5000,4500
7,3070,2230,5000,4500
8,3070,2242,4990,4500
9,3060,2230,4990,4500
10,3070,2242,4990,4500
11,3060,2230,5000,4500
12,3050,2230,4990,4488
13,3060,2240,4990,4488
14,3060,2240,4990,4500
15,3070,2240,4990,4490
16,3060,2240,4980,4480
17,3060,2240,5000,4480
18,3060,2240,4990,4480
19,3070,2240,5000,4480
20,3080,2230,5000,4490
21,3060,2230,4989,4490
22,3060,2230,4990,4488
23,3060,2240,4980,4480
24,3050,2240,5000,4490
25,3060,2240,5000,4490
26,3070,2250,5000,4490
27,3060,2250,5000,4480
28,3060,2250,5000,4480
29,3060,2250,4990,4480
30,3070,2250,4990,4490
31,3070,2250,4990,4490
32,3070,2250,4990,4490
33,3070,2250,4990,4490
34,3080,2240,5000,4490
35,3080,2240,4990,4480
36,3080,2240,4980,4490
37,3080,2240,5000,4480
38,3080,2240,4990,4480
39,3070,2240,5000,4480
40,3060,2240,4980,4480
41,3060,2240,4980,4490
42,3060,2240,4990,4490
43,3060,2240,4990,4490
44,3060,2240,5000,4490
45,3070,2230,4980,4500
46,3050,2230,4990,4500
47,3060,2230,4990,4490
48,3060,2240,4990,4490
49,3070,2240,4990,4490
50,3060,2240,4980,4500
51,3070,2240,4980,4490
52,3070,2240,4989,4500
53,3080,2240,4990,4488
54,3070,2240,4990,4488
55,3070,2240,5000,4500
56,3080,2240,4990,4490
57,3070,2240,4990,4490
58,3070,2240,4990,4490
59,3070,2240,4990,4490
60,3060,2250,4990,4490
61,3050,2240,4990,4500
62,3064,2250,4990,4500
63,3064,2240,4990,4500
64,3064,2240,5000,4500
65,3050,2240,5000,4490
66,3050,2240,5000,4500
67,3064,2250,5000,4500
68,3050,2240,5000,4500
69,3064,2250,5000,4488
70,3064,2250,4989,4500
71,3060,2250,4989,4490
72,3070,2250,4989,4500
73,3070,2250,4989,4490
74,3070,2240,5000,4490
75,3070,2240,4990,4480
76,3070,2240,4990,4490
77,3070,2250,4980,4480
78,3070,2250,4990,4480
79,3060,2250,4990,4490
80,3060,2250,4990,4490
81,3060,2250,4990,4490
82,3060,2250,5000,4490
83,3070,2250,4990,4480
84,3070,2250,5000,4490
85,3070,2242,5000,4500
86,3080,2242,5000,4500
87,3060,2250,5000,4490
88,3070,2250,4990,4490
89,3070,2250,4990,4490
90,3070,2250,4980,4480
91,3070,2250,4980,4480
92,3080,2240,4989,4480
93,3064,2240,4980,4480
94,3070,2240,4990,4480
95,3060,2240,4990,4480
96,3060,2240,4990,4480
97,3060,2240,4990,4480
98,3060,2240,5000,4480
99,3064,2240,5000,4480
100,3064,2240,4989,4480
101,3050,2240,5000,4480
102,3050,2240,4990,4480
103,3050,2250,4990,4480
104,3060,2242,4990,4480
105,3060,2250,4990,4480
106,3050,2250,4990,4480
107,3050,2250,4990,4490
108,3060,2250,4990,4500
109,3070,2250,4990,4500
110,3070,2250,4990,4480
111,3060,2240,4990,4480
112,3060,2240,4990,4480
113,3070,2240,4990,4480
114,3060,2240,4990,4490
115,3070,2240,4990,4490
116,3080,2250,4990,4490
117,3060,2250,4990,4490
118,3060,2250,4990,4490
119,3050,2240,4990,4490
120,3060,2240,4990,4480
121,3060,2240,4990,4490
122,3070,2240,4990,4490
123,3070,2240,5000,4490
124,3070,2230,4990,4480
125,3080,2230,4990,4480
126,3080,2230,4990,4480
127,3080,2230,4990,4490
128,3080,2230,4990,4490
129,3080,2230,4990,4480
130,3080,2230,4990,4490
131,3060,2240,4990,4490
132,3070,2240,4990,4490
133,3070,2240,4990,4490
134,3060,2240,4980,4490
135,3070,2240,4980,4490
136,3060,2240,4980,4490
137,3060,2250,4980,4480
138,3060,2240,4980,4480
139,3060,2240,4980,4480
140,3060,2250,4980,4490
141,3060,2250,4980,4490
142,3050,2250,4989,4490
143,3070,2250,4980,4490
144,3070,2240,4980,4490
145,3060,2240,4989,4490
146,3050,2250,4980,4480
147,3064,2250,4980,4490
148,3050,2250,4980,4480
149,3060,2250,4980,4490
150,3050,2250,4990,4500
151,3050,2242,4990,4500
152,3050,2250,4990,4500
153,3070,2242,4980,4500
154,3080,2242,4980,4500
155,3070,2242,4989,4500
156,3070,2242,4989,4500
157,3080,2250,4989,4500
158,3070,2240,4989,4490
159,3070,2240,4989,4490
160,3060,2240,4980,4490
161,3060,2240,4980,4500
162,3070,2240,4980,4490
163,3060,2240,4980,4480
164,3064,2240,4980,4480
165,3064,2230,4980,4490
166,3050,2230,4989,4490
167,3050,2230,4980,4490
168,3050,2230,4980,4490
169,3050,2240,4980,4490
170,3060,2250,4980,4480
171,3060,2250,4980,4488
172,3060,2250,4980,4480
173,3060,2250,4990,4480
174,3060,2250,4990,4480
175,3070,2250,4990,4480
176,3050,2250,4990,4490
177,3050,2250,4990,4490
178,3050,2250,4990,4490
179,3050,2250,4990,4490
180,3050,2250,4990,4480
181,3060,2250,4990,4480
182,3050,2250,4990,4480
183,3050,2250,4980,4480
184,3064,2250,4980,4490
185,3050,2250,4990,4490
186,3050,2250,4990,4490
187,3064,2250,4990,4490
188,3060,2250,4990,4490
189,3060,2250,4990,4500
190,3060,2250,4980,4490
191,3070,2240,4990,4490
192,3060,2240,4990,4490
193,3050,2240,4990,4490
194,3070,2240,5000,4490
195,3080,2240,4989,4490
196,3080,2250,5000,4500
197,3080,2250,5000,4500
198,3070,2250,4990,4500
199,3060,2240,5000,4500
200,3060,2240,4990,4490
201,3050,2240,4990,4480
202,3060,2240,4990,4480
203,3060,2240,4990,4480
204,3070,2240,4990,4480
205,3070,2240,4990,4490
206,3060,2240,4990,4490
207,3050,2240,4990,4500
208,3050,2240,4990,4500
209,3050,2240,4980,4490
210,3070,2240,4980,4490
211,3070,2250,4990,4480
212,3080,2250,4990,4480
213,3080,2250,4990,4480
214,3070,2240,5000,4480
215,3080,2240,5000,4490
216,3070,2240,5000,4480
217,3060,2240,5000,4480
218,3060,2240,4990,4490
219,3070,2240,4990,4480
