Number,A0,A1,A2,A3
0,4760,2590,4650,2700
1,4760,2580,4650,2700
2,4760,2580,4650,2710
3,4760,2580,4650,2700
4,4770,2580,4650,2700
5,4770,2580,4660,2690
6,4780,2580,4650,2690
7,4780,2580,4660,2680
8,4780,2600,4660,2680
9,4780,2610,4650,2690
10,4780,2600,4650,2700
11,4780,2610,4650,2700
12,4780,2610,4650,2690
13,4780,2600,4650,2690
14,4780,2590,4650,2690
15,4780,2590,4650,2690
16,4770,2600,4650,2700
17,4770,2610,4650,2700
18,4780,2600,4650,2695
19,4780,2600,4650,2695
20,4780,2590,4650,2695
21,4790,2610,4650,2695
22,4790,2610,4650,2695
23,4790,2610,4640,2700
24,4790,2620,4640,2700
25,4780,2599,4650,2700
26,4780,2599,4650,2700
27,4780,2610,4650,2700
28,4780,2600,4640,2700
29,4780,2600,4640,2700
30,4780,2610,4640,2700
31,4770,2620,4640,2700
32,4770,2600,4640,2700
33,4780,2610,4640,2700
34,4780,2600,4640,2690
35,4770,2590,4640,2690
36,4770,2590,4640,2680
37,4770,2590,4640,2690
38,4770,2600,4650,2680
39,4770,2610,4650,2690
40,4760,2610,4650,2700
41,4770,2620,4650,2700
42,4780,2620,4650,2700
43,4780,2600,4650,2700
44,4780,2600,4650,2690
45,4780,2590,4650,2700
46,4780,2610,4650,2700
47,4770,2610,4650,2710
48,4780,2610,4650,2710
49,4790,2610,4650,2710
50,4790,2620,4650,2700
51,4790,2620,4660,2700
52,4790,2599,4650,2700
53,4790,2610,4650,2700
54,4790,2620,4650,2710
55,4790,2600,4650,2710
56,4780,2600,4650,2710
57,4780,2610,4650,2695
58,4780,2610,4650,2710
59,4780,2600,4640,2710
60,4780,2600,4640,2700
61,4790,2610,4640,2700
62,4790,2610,4640,2690
63,4770,2600,4640,2680
64,4770,2590,4651,2680
65,4770,2590,4640,2680
66,4760,2590,4640,2680
67,4773,2590,4640,2680
68,4773,2600,4640,2695
69,4773,2610,4650,2680
70,4773,2600,4650,2680
71,4760,2600,4640,2690
72,4760,2600,4640,2700
73,4760,2600,4640,2690
74,4760,2590,4640,2690
75,4780,2600,4640,2690
76,4780,2600,4650,2690
77,4780,2610,4640,2690
78,4790,2620,4640,2700
79,4780,2610,4640,2680
80,4780,2610,4650,2700
81,4790,2610,4650,2700
82,4790,2610,4650,2680
83,4790,2600,4650,2690
84,4790,2600,4650,2690
85,4780,2610,4660,2690
86,4780,2610,4660,2680
87,4780,2600,4660,2680
88,4780,2600,4660,2680
89,4780,2590,4660,2680
90,4780,2590,4660,2690
91,4770,2590,4650,2690
92,4770,2600,4650,2700
93,4770,2600,4650,2690
94,4770,2600,4650,2690
95,4760,2610,4650,2690
96,4760,2610,4650,2690
97,4770,2600,4650,2700
98,4770,2610,4650,2710
99,4770,2610,4650,2710
100,4770,2610,4650,2700
101,4770,2610,4650,2700
102,4760,2620,4640,2700
103,4760,2599,4650,2690
104,4770,2620,4650,2690
105,4770,2610,4650,2700
106,4780,2620,4650,2700
107,4780,2620,4650,2700
108,4780,2610,4660,2700
109,4780,2610,4660,2700
110,4780,2620,4660,2690
111,4780,2600,4650,2690
112,4780,2610,4650,2690
113,4790,2610,4650,2690
114,4790,2600,4650,2690
115,4780,2600,4650,2690
116,4790,2600,4650,2690
117,4790,2600,4650,2700
118,4790,2600,4660,2700
119,4780,2610,4660,2710
120,4780,2610,4650,2710
121,4770,2620,4650,2700
122,4770,2600,4650,2690
123,4760,2600,4650,2690
124,4760,2600,4650,2690
125,4770,2610,4650,2690
126,4780,2620,4650,2690
127,4780,2600,4640,2690
128,4780,2600,4640,2690
129,4780,2600,4640,2680
130,4770,2590,4650,2680
131,4760,2580,4650,2690
132,4770,2580,4650,2700
133,4770,2590,4650,2690
134,4770,2600,4660,2690
135,4770,2600,4660,2700
136,4770,2600,4660,2710
137,4770,2600,4660,2700
138,4770,2600,4660,2700
139,4780,2600,4660,2700
140,4780,2590,4660,2700
141,4780,2590,4660,2690
142,4770,2600,4660,2710
143,4770,2590,4660,2710
144,4770,2600,4660,2710
145,4780,2590,4660,2695
146,4770,2600,4660,2700
147,4770,2600,4660,2690
148,4770,2590,4660,2690
149,4760,2590,4660,2690
150,4760,2590,4660,2690
151,4773,2600,4660,2690
152,4760,2610,4650,2700
153,4760,2610,4650,2680
154,4760,2610,4660,2680
155,4770,2600,4660,2695
156,4760,2590,4660,2680
157,4770,2590,4650,2680
158,4770,2590,4660,2690
159,4770,2590,4660,2690
160,4770,2600,4660,2680
161,4760,2590,4660,2695
162,4770,2580,4650,2695
163,4760,2590,4660,2695
164,4760,2600,4651,2695
165,4770,2610,4660,2695
166,4760,2600,4660,2695
167,4773,2600,4660,2680
168,4773,2610,4650,2680
169,4773,2620,4650,2680
170,4773,2600,4660,2690
171,4773,2610,4660,2680
172,4773,2600,4650,2700
173,4773,2600,4650,2700
174,4773,2600,4650,2710
175,4773,2590,4640,2710
176,4773,2590,4640,2710
177,4760,2580,4650,2700
178,4770,2580,4650,2700
179,4770,2580,4650,2710
180,4770,2580,4650,2710
181,4770,2580,4660,2710
182,4770,2580,4660,2710
183,4760,2580,4660,2700
184,4760,2590,4650,2700
185,4770,2590,4650,2700
186,4760,2590,4650,2700
187,4760,2590,4650,2710
188,4760,2600,4650,2700
189,4770,2590,4650,2690
190,4770,2590,4650,2700
191,4770,2600,4650,2690
192,4770,2590,4650,2690
193,4770,2590,4650,2700
194,4780,2590,4660,2700
195,4780,2600,4660,2700
196,4770,2590,4660,2710
197,4770,2580,4660,2710
198,4770,2600,4660,2710
199,4770,2590,4660,2710
200,4780,2590,4650,2695
201,4780,2600,4650,2695
202,4780,2610,4650,2695
203,4780,2620,4640,2710
204,4770,2599,4640,2710
205,4770,2599,4640,2700
206,4770,2610,4640,2690
207,4770,2600,4650,2690
208,4770,2600,4650,2680
209,4780,2610,4650,2680
210,4770,2610,4660,2680
211,4770,2610,4660,2695
212,4770,2600,4660,2680
213,4770,2600,4650,2690
214,4760,2610,4650,2690
215,4760,2610,4660,2700
216,4780,2610,4660,2700
217,4770,2600,4660,2700
218,4760,2590,4660,2710
219,4760,2600,4660,2710
220,4760,2590,4650,2695
221,4770,2580,4650,2700
222,4770,2580,4650,2700
223,4770,2580,4650,2700
224,4760,2580,4660,2700
225,4770,2580,4650,2700
226,4760,2580,4650,2690
227,4760,2580,4650,2680
228,4760,2580,4660,2690
229,4760,2590,4660,2700
230,4760,2590,4660,2700
231,4760,2590,4660,2710
232,4760,2590,4660,2710
233,4770,2580,4660,2700
234,4770,2590,4650,2700
235,4770,2590,4650,2710
