Number,A0,A1,A2,A3
0,1580,4770,3605,5620
1,1580,4760,3610,5620
2,1570,4760,3620,5610
3,1570,4760,3620,5610
4,1580,4760,3620,5610
5,1580,4760,3600,5610
6,1570,4760,3600,5620
7,1570,4760,3590,5620
8,1570,4760,3590,5620
9,1580,4761,3600,5610
10,1567,4760,3600,5610
11,1567,4760,3600,5610
12,1567,4760,3600,5610
13,1580,4760,3600,5620
14,1570,4760,3600,5620
15,1570,4760,3610,5620
16,1560,4760,3610,5620
17,1560,4760,3620,5610
18,1570,4760,3620,5610
19,1580,4770,3620,5610
20,1580,4770,3620,5610
21,1580,4770,3620,5620
22,1570,4770,3610,5610
23,1570,4761,3620,5610
24,1570,4770,3620,5610
25,1570,4770,3620,5610
26,1567,4770,3610,5610
27,1567,4770,3610,5610
28,1580,4760,3600,5619
29,1570,4760,3610,5610
30,1560,4760,3600,5610
31,1550,4760,3600,5610
32,1550,4760,3600,5619
33,1567,4770,3610,5619
34,1567,4770,3610,5619
35,1567,4770,3610,5610
36,1567,4760,3610,5620
37,1567,4760,3610,5630
38,1567,4770,3610,5620
39,1567,4770,3610,5620
40,1567,4770,3610,5620
41,1567,4770,3610,5620
42,1567,4760,3600,5620
43,1567,4760,3600,5630
44,1567,4770,3590,5620
45,1550,4770,3600,5610
46,1550,4770,3600,5610
47,1550,4770,3590,5610
48,1560,4760,3600,5620
49,1560,4760,3600,5630
50,1560,4760,3600,5630
51,1560,4760,3610,5620
52,1550,4760,3610,5630
53,1550,4760,3610,5620
54,1560,4760,3600,5620
55,1550,4770,3600,5620
56,1550,4770,3600,5620
57,1560,4770,3600,5620
58,1560,4770,3600,5610
59,1570,4770,3600,5610
60,1570,4770,3600,5620
61,1560,4770,3600,5610
62,1560,4770,3610,5620
63,1560,4770,3600,5620
64,1560,4770,3610,5630
65,1580,4760,3610,5630
66,1580,4760,3610,5630
67,1580,4760,3610,5620
68,1580,4760,3600,5620
69,1580,4760,3600,5620
70,1570,4760,3600,5620
71,1570,4760,3600,5630
72,1580,4760,3600,5620
73,1580,4760,3600,5610
74,1580,4760,3610,5620
75,1580,4760,3610,5620
76,1580,4770,3600,5610
77,1570,4760,3600,5610
78,1560,4760,3600,5620
79,1560,4760,3600,5620
80,1560,4760,3600,5620
81,1560,4760,3610,5630
82,1560,4760,3600,5620
83,1560,4761,3600,5620
84,1550,4761,3600,5620
85,1560,4760,3610,5620
86,1560,4760,3610,5620
87,1560,4760,3610,5619
88,1560,4760,3610,5619
89,1560,4760,3610,5619
90,1560,4760,3610,5630
91,1560,4770,3610,5630
92,1550,4770,3600,5620
93,1560,4770,3610,5630
94,1570,4760,3610,5630
95,1560,4760,3610,5630
96,1560,4760,3600,5620
97,1570,4760,3600,5610
98,1570,4760,3620,5619
99,1580,4760,3620,5620
100,1580,4760,3610,5620
101,1570,4760,3610,5620
102,1570,4770,3610,5610
103,1570,4760,3610,5620
104,1570,4760,3600,5620
105,1570,4760,3600,5620
106,1570,4760,3590,5620
107,1560,4760,3600,5620
108,1560,4760,3600,5620
109,1550,4760,3610,5620
110,1560,4760,3610,5620
111,1560,4760,3610,5620
112,1560,4760,3610,5620
113,1570,4760,3610,5630
114,1570,4760,3600,5630
115,1570,4761,3600,5619
116,1560,4761,3600,5630
117,1570,4761,3600,5620
118,1570,4762,3590,5620
119,1570,4760,3590,5620
120,1570,4760,3590,5620
121,1560,4760,3600,5620
122,1560,4760,3600,5620
123,1560,4770,3600,5610
124,1570,4760,3590,5620
125,1570,4760,3590,5620
126,1570,4760,3590,5620
127,1570,4760,3590,5610
128,1570,4760,3610,5610
129,1570,4770,3610,5610
130,1560,4770,3610,5620
131,1560,4770,3610,5620
132,1560,4770,3610,5630
133,1550,4760,3610,5620
134,1550,4760,3600,5630
135,1550,4760,3590,5630
136,1560,4760,3590,5620
137,1550,4760,3590,5630
138,1560,4762,3600,5620
139,1570,4762,3600,5620
140,1570,4762,3600,5610
141,1570,4762,3610,5620
142,1550,4760,3610,5620
143,1560,4760,3610,5630
144,1560,4760,3610,5630
145,1580,4760,3610,5620
146,1566,4760,3600,5620
147,1580,4760,3600,5620
148,1580,4760,3600,5610
149,1570,4760,3600,5620
150,1570,4760,3600,5620
151,1560,4760,3590,5620
152,1550,4760,3590,5630
153,1570,4760,3600,5630
154,1570,4760,3600,5620
155,1560,4760,3610,5620
156,1560,4760,3610,5620
157,1560,4760,3620,5610
158,1560,4760,3620,5620
159,1560,4760,3610,5610
160,1560,4770,3600,5610
161,1560,4760,3600,5610
162,1560,4760,3600,5630
163,1560,4762,3600,5630
164,1570,4762,3600,5620
165,1570,4762,3600,5620
166,1560,4762,3610,5620
167,1570,4762,3610,5620
168,1580,4762,3610,5620
169,1570,4762,3610,5630
170,1570,4760,3610,5630
171,1570,4770,3620,5630
172,1580,4770,3620,5630
173,1580,4770,3610,5620
174,1570,4770,3610,5630
175,1570,4760,3610,5630
176,1570,4760,3610,5630
177,1566,4760,3600,5620
178,1566,4760,3600,5620
179,1566,4770,3600,5620
180,1566,4770,3610,5620
181,1566,4762,3610,5610
182,1566,4762,3600,5620
183,1566,4762,3610,5620
184,1580,4762,3620,5620
185,1566,4770,3610,5620
186,1566,4770,3620,5620
187,1566,4760,3620,5620
188,1566,4760,3610,5620
189,1566,4760,3610,5620
190,1566,4760,3610,5620
191,1566,4762,3600,5620
192,1566,4760,3600,5620
193,1566,4760,3600,5620
