Number,A0,A1,A2,A3
0,2200,4530,3090,5060
1,2210,4510,3090,5060
2,2210,4520,3090,5060
3,2210,4530,3090,5060
4,2200,4530,3090,5060
5,2200,4530,3090,5070
6,2200,4530,3090,5070
7,2200,4530,3090,5070
8,2200,4520,3090,5070
9,2200,4520,3090,5070
10,2200,4520,3080,5060
11,2200,4520,3080,5060
12,2200,4520,3070,5070
13,2190,4510,3070,5070
14,2180,4520,3080,5070
15,2190,4530,3080,5070
16,2190,4540,3070,5070
17,2190,4540,3070,5070
18,2190,4540,3080,5070
19,2190,4530,3090,5070
20,2190,4530,3090,5070
21,2190,4530,3079,5060
22,2200,4540,3079,5060
23,2200,4540,3079,5060
24,2190,4540,3079,5070
25,2190,4530,3090,5070
26,2180,4520,3090,5060
27,2180,4530,3080,5060
28,2190,4540,3080,5063
29,2180,4540,3080,5063
30,2180,4540,3080,5063
31,2180,4530,3080,5063
32,2180,4530,3080,5063
33,2180,4520,3080,5063
34,2193,4530,3090,5063
35,2193,4530,3090,5063
36,2193,4530,3090,5063
37,2180,4510,3080,5063
38,2193,4510,3070,5060
39,2190,4510,3080,5060
40,2190,4510,3080,5060
41,2200,4530,3080,5060
42,2200,4510,3080,5063
43,2200,4520,3080,5060
44,2200,4520,3070,5060
45,2190,4510,3080,5060
46,2180,4530,3080,5060
47,2180,4510,3080,5060
48,2190,4520,3080,5060
49,2200,4520,3080,5060
50,2200,4520,3080,5060
51,2200,4520,3080,5060
52,2200,4520,3070,5070
53,2200,4520,3070,5070
54,2200,4520,3070,5070
55,2200,4510,3070,5070
56,2200,4520,3080,5060
57,2200,4520,3080,5060
58,2200,4510,3080,5070
59,2210,4520,3070,5070
60,2200,4520,3070,5060
61,2190,4520,3070,5060
62,2180,4510,3070,5060
63,2180,4520,3070,5060
64,2193,4520,3070,5070
65,2190,4520,3070,5070
66,2200,4530,3080,5070
67,2200,4550,3080,5070
68,2190,4550,3080,5070
69,2180,4550,3080,5060
70,2180,4550,3080,5060
71,2180,4540,3080,5060
72,2190,4540,3080,5070
73,2190,4540,3090,5060
74,2190,4550,3090,5060
75,2190,4550,3080,5070
76,2180,4550,3080,5063
77,2180,4550,3070,5060
78,2180,4550,3070,5060
79,2180,4550,3070,5060
80,2190,4550,3080,5060
81,2190,4550,3080,5060
82,2190,4530,3090,5060
83,2190,4530,3080,5060
84,2190,4520,3080,5060
85,2190,4520,3080,5070
86,2190,4520,3080,5060
87,2190,4520,3080,5060
88,2190,4520,3080,5060
89,2200,4520,3070,5060
