Number,A0,A1,A2,A3
0,4710,3300,4040,2530
1,4710,3300,4030,2520
2,4700,3310,4030,2520
3,4710,3310,4030,2520
4,4710,3310,4030,2530
5,4710,3310,4030,2530
6,4710,3300,4030,2520
7,4710,3300,4030,2520
8,4710,3300,4040,2530
9,4710,3300,4040,2520
10,4710,3310,4040,2530
11,4710,3310,4030,2530
12,4710,3310,4030,2520
13,4710,3310,4030,2527
14,4710,3310,4030,2530
15,4710,3310,4030,2530
16,4700,3310,4030,2530
17,4700,3310,4030,2520
18,4700,3300,4030,2520
19,4710,3300,4030,2520
20,4700,3300,4030,2520
21,4700,3300,4040,2530
22,4700,3310,4030,2530
23,4700,3310,4030,2520
24,4700,3310,4030,2527
25,4710,3300,4030,2520
26,4710,3310,4040,2520
27,4710,3300,4040,2527
28,4710,3300,4040,2527
29,4710,3310,4030,2527
30,4710,3310,4030,2520
31,4710,3310,4030,2530
32,4710,3310,4030,2520
33,4710,3310,4030,2520
34,4710,3310,4030,2520
35,4710,3310,4030,2530
36,4710,3300,4030,2530
37,4710,3300,4030,2530
38,4710,3300,4030,2530
39,4710,3310,4030,2540
40,4700,3310,4030,2530
41,4700,3310,4030,2530
42,4700,3300,4040,2520
43,4700,3300,4030,2520
44,4700,3300,4030,2530
45,4710,3300,4030,2530
46,4710,3300,4030,2530
47,4710,3300,4030,2530
48,4710,3300,4030,2520
49,4710,3300,4030,2530
50,4700,3300,4040,2520
51,4700,3300,4040,2527
52,4710,3300,4040,2527
53,4710,3300,4030,2527
54,4710,3300,4030,2520
55,4700,3300,4030,2520
56,4700,3310,4030,2530
57,4700,3310,4030,2540
58,4710,3310,4030,2540
59,4710,3310,4030,2540
60,4710,3310,4040,2540
61,4710,3310,4030,2530
62,4710,3300,4030,2530
63,4710,3300,4030,2520
64,4710,3300,4030,2527
65,4710,3310,4030,2520
66,4710,3310,4030,2530
67,4710,3310,4030,2520
68,4710,3310,4030,2527
69,4710,3310,4030,2527
70,4710,3310,4030,2527
71,4705,3305,4032,2530
72,4705,3305,4030,2530
73,4705,3305,4030,2530
74,4710,3305,4030,2530
75,4710,3305,4030,2530
76,4710,3305,4040,2520
77,4710,3305,4030,2530
78,4710,3310,4030,2530
79,4710,3310,4030,2530
80,4710,3305,4030,2540
81,4710,3305,4030,2540
82,4700,3305,4030,2540
83,4700,3305,4030,2540
84,4700,3305,4040,2540
85,4700,3305,4030,2527
86,4700,3305,4030,2527
87,4700,3305,4030,2540
88,4700,3305,4040,2530
89,4700,3305,4040,2530
90,4710,3305,4040,2520
91,4710,3305,4030,2530
92,4710,3305,4030,2520
93,4710,3305,4030,2530
94,4710,3305,4030,2530
95,4700,3305,4030,2540
96,4700,3305,4030,2540
97,4700,3305,4030,2540
98,4700,3305,4030,2540
99,4700,3305,4040,2540
100,4700,3305,4030,2540
101,4700,3305,4030,2540
102,4710,3305,4030,2530
103,4710,3305,4030,2530
104,4710,3310,4040,2530
105,4710,3310,4040,2530
106,4700,3310,4040,2530
107,4700,3310,4040,2530
108,4700,3310,4040,2530
109,4700,3310,4040,2527
110,4700,3310,4030,2520
111,4705,3310,4030,2527
112,4700,3310,4030,2527
113,4700,3310,4030,2527
114,4700,3310,4040,2520
115,4700,3310,4040,2530
116,4700,3310,4030,2520
117,4700,3310,4030,2530
118,4700,3300,4030,2540
119,4700,3310,4032,2540
120,4700,3310,4032,2540
121,4700,3310,4030,2540
122,4700,3310,4040,2540
123,4700,3300,4030,2520
124,4700,3300,4030,2520
125,4700,3300,4030,2520
126,4700,3300,4030,2520
127,4710,3300,4030,2530
128,4705,3300,4030,2530
129,4700,3300,4030,2528
130,4700,3300,4030,2528
131,4700,3310,4030,2520
132,4700,3300,4032,2520
133,4700,3300,4030,2520
134,4710,3300,4030,2520
135,4705,3310,4030,2520
136,4705,3310,4030,2520
137,4705,3310,4030,2520
138,4705,3310,4030,2520
139,4705,3310,4030,2520
140,4705,3300,4030,2520
141,4700,3300,4030,2520
142,4700,3310,4030,2520
143,4700,3310,4030,2520
144,4700,3310,4030,2520
145,4710,3310,4030,2530
146,4700,3310,4030,2530
147,4700,3310,4030,2530
148,4700,3300,4030,2530
149,4700,3300,4030,2530
150,4700,3300,4030,2530
151,4700,3300,4040,2530
152,4700,3300,4040,2530
153,4700,3300,4030,2520
154,4700,3300,4030,2520
155,4700,3300,4030,2530
156,4700,3300,4030,2530
157,4700,3300,4030,2530
158,4700,3300,4040,2520
159,4700,3300,4030,2520
160,4700,3300,4030,2528
161,4700,3300,4030,2520
162,4700,3300,4030,2520
163,4700,3300,4040,2530
164,4700,3300,4040,2520
165,4700,3300,4040,2530
166,4700,3300,4032,2530
167,4700,3305,4032,2530
168,4700,3305,4040,2530
169,4700,3300,4040,2530
170,4700,3300,4032,2520
171,4700,3300,4032,2520
172,4700,3300,4040,2520
173,4710,3300,4040,2520
174,4700,3300,4040,2530
175,4700,3300,4030,2530
176,4700,3300,4030,2540
177,4700,3300,4030,2540
178,4700,3300,4040,2540
179,4710,3300,4030,2530
180,4710,3300,4030,2540
181,4700,3310,4030,2530
182,4700,3310,4030,2530
183,4710,3310,4030,2530
184,4710,3310,4030,2520
185,4710,3310,4030,2520
186,4710,3310,4030,2520
187,4710,3310,4030,2520
188,4710,3310,4030,2528
189,4705,3310,4030,2520
190,4705,3310,4030,2520
191,4710,3310,4030,2530
192,4710,3310,4030,2520
193,4710,3310,4040,2530
194,4710,3310,4040,2520
195,4700,3310,4030,2530
196,4700,3310,4030,2530
197,4700,3310,4030,2530
198,4710,3310,4040,2540
199,4710,3310,4040,2540
200,4710,3310,4030,2528
201,4710,3310,4040,2528
202,4700,3310,4030,2528
203,4700,3310,4030,2528
204,4710,3310,4030,2528
205,4700,3310,4030,2528
206,4700,3310,4030,2528
207,4700,3310,4030,2528
208,4700,3310,4030,2540
209,4700,3310,4030,2530
210,4700,3310,4030,2530
211,4700,3310,4030,2520
212,4710,3310,4030,2520
213,4710,3310,4030,2530
214,4700,3310,4030,2530
215,4700,3310,4030,2520
216,4700,3310,4030,2530
217,4710,3310,4030,2520
218,4710,3310,4030,2530
219,4700,3310,4030,2540
220,4700,3310,4040,2540
221,4710,3310,4030,2540
222,4710,3310,4040,2540
223,4710,3310,4030,2540
224,4710,3310,4030,2530
225,4710,3310,4030,2520
226,4710,3310,4030,2520
227,4710,3310,4030,2520
228,4710,3310,4040,2520
229,4710,3310,4040,2528
230,4710,3310,4040,2530
231,4710,3310,4040,2520
232,4710,3310,4040,2520
233,4710,3310,4040,2530
234,4710,3310,4040,2530
235,4710,3310,4040,2520
236,4710,3310,4040,2528
237,4710,3310,4040,2530
238,4710,3310,4040,2530
239,4710,3310,4030,2520
240,4710,3310,4040,2530
241,4710,3310,4040,2530
242,4710,3310,4030,2540
243,4710,3300,4030,2540
244,4710,3300,4040,2530
245,4710,3300,4040,2540
246,4710,3300,4040,2530
247,4710,3300,4030,2530
248,4710,3300,4040,2520
249,4710,3300,4030,2520
250,4710,3300,4030,2530
251,4710,3300,4030,2520
252,4710,3300,4030,2520
253,4710,3300,4030,2530
254,4710,3300,4030,2530
255,4710,3300,4030,2520
256,4700,3300,4040,2530
257,4700,3300,4030,2540
258,4700,3300,4030,2540
259,4700,3300,4030,2530
260,4700,3300,4030,2520
261,4710,3300,4030,2520
262,4710,3300,4030,2520
263,4710,3300,4030,2520
264,4710,3310,4030,2530
265,4705,3310,4030,2540
266,4710,3310,4030,2540
267,4710,3310,4030,2540
268,4710,3310,4030,2540
269,4700,3310,4030,2540
270,4700,3310,4030,2540
271,4700,3310,4030,2540
272,4700,3310,4040,2540
273,4710,3310,4040,2540
274,4700,3310,4030,2540
275,4710,3310,4030,2530
276,4710,3300,4030,2530
277,4710,3300,4040,2530
278,4710,3300,4040,2530
279,4710,3300,4040,2530
280,4710,3300,4030,2540
281,4710,3300,4030,2540
282,4710,3300,4030,2540
283,4710,3300,4030,2528
284,4710,3300,4030,2540
285,4700,3300,4030,2540
286,4700,3300,4030,2530
287,4700,3300,4030,2530
288,4700,3300,4030,2520
289,4705,3300,4030,2520
290,4705,3300,4030,2520
291,4700,3300,4030,2528
292,4700,3300,4030,2528
293,4700,3300,4030,2520
294,4700,3300,4030,2520
295,4705,3300,4030,2530
296,4705,3300,4030,2540
297,4700,3300,4030,2530
298,4705,3300,4030,2530
